REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
REGION1,DKBMCSPN2,1,2048,DKBM,S03B2,158.21080644164923
REGION1,DKBMCSPN2,1,2048,DKBM,S03B3,170.45616750249593
REGION1,DKBMCSPN2,1,2048,DKBM,S04B1,32.81784272311145
REGION1,DKBMCSPN2,1,2048,DKBM,S04B2,170.45616750249593
REGION1,DKBMCSPN2,1,2048,DKBM,S04B3,170.45616750249593
REGION1,DKBMCSPN2,1,2048,DKBM,S05B1,38.40688765288523
REGION1,DKBMCSPN2,1,2048,DKBM,S05B2,170.45616750249593
REGION1,DKBMCSPN2,1,2048,DKBM,S05B3,161.54341123936518
REGION1,DKBMCSPN2,1,2049,DKBM,S01B1,108.7262607263886
REGION1,DKBMCSPN2,1,2049,DKBM,S01B2,190.1252222233811
REGION1,DKBMCSPN2,1,2049,DKBM,S01B3,190.1252222233811
REGION1,DKBMCSPN2,1,2049,DKBM,S02B1,190.1252222233811
REGION1,DKBMCSPN2,1,2049,DKBM,S02B2,173.5853414370804
REGION1,DKBMCSPN2,1,2049,DKBM,S02B3,190.1252222233811
REGION1,DKBMCSPN2,1,2049,DKBM,S03B1,126.62495385153584
REGION1,DKBMCSPN2,1,2049,DKBM,S03B2,166.25295917898836
REGION1,DKBMCSPN2,1,2049,DKBM,S03B3,190.1252222233811
REGION1,DKBMCSPN2,1,2049,DKBM,S04B1,51.951491993483614
REGION1,DKBMCSPN2,1,2049,DKBM,S04B2,190.1252222233811
REGION1,DKBMCSPN2,1,2049,DKBM,S04B3,66.87384162540484
REGION1,DKBMCSPN2,1,2049,DKBM,S05B1,58.357163884289065
REGION1,DKBMCSPN2,1,2049,DKBM,S05B2,190.1252222233811
REGION1,DKBMCSPN2,1,2049,DKBM,S05B3,190.1252222233811
REGION1,DKBMCSPN2,1,2050,DKBM,S01B1,35.630772387807916
REGION1,DKBMCSPN2,1,2050,DKBM,S01B2,207.63408363002605
REGION1,DKBMCSPN2,1,2050,DKBM,S01B3,207.63408363002605
REGION1,DKBMCSPN2,1,2050,DKBM,S02B1,61.500578801854076
REGION1,DKBMCSPN2,1,2050,DKBM,S02B2,189.84535865201252
REGION1,DKBMCSPN2,1,2050,DKBM,S02B3,207.63408363002605
REGION1,DKBMCSPN2,1,2050,DKBM,S03B1,144.11446585586208
REGION1,DKBMCSPN2,1,2050,DKBM,S03B2,154.3957098773273
REGION1,DKBMCSPN2,1,2050,DKBM,S03B3,207.6340836300261
REGION1,DKBMCSPN2,1,2050,DKBM,S04B2,207.63408363002605
REGION1,DKBMCSPN2,1,2050,DKBM,S04B3,96.22801725674893
REGION1,DKBMCSPN2,1,2050,DKBM,S05B1,11.344750986852574
REGION1,DKBMCSPN2,1,2050,DKBM,S05B2,207.63408363002605
REGION1,DKBMCSPN2,1,2050,DKBM,S05B3,147.1602113305526
REGION1,DKBMCSPN2,1,2051,DKBM,S01B1,85.36844062397225
REGION1,DKBMCSPN2,1,2051,DKBM,S01B2,225.6360642897666
REGION1,DKBMCSPN2,1,2051,DKBM,S01B3,131.83706559908137
REGION1,DKBMCSPN2,1,2051,DKBM,S02B1,53.29055602972985
REGION1,DKBMCSPN2,1,2051,DKBM,S02B2,143.89757352946862
REGION1,DKBMCSPN2,1,2051,DKBM,S02B3,202.53354683748833
REGION1,DKBMCSPN2,1,2051,DKBM,S03B1,94.37656088806753
REGION1,DKBMCSPN2,1,2051,DKBM,S03B2,161.29430945811265
REGION1,DKBMCSPN2,1,2051,DKBM,S03B3,225.6360642897666
REGION1,DKBMCSPN2,1,2051,DKBM,S04B2,206.1718426963688
REGION1,DKBMCSPN2,1,2051,DKBM,S04B3,98.24062558235168
REGION1,DKBMCSPN2,1,2051,DKBM,S05B1,13.670108762625631
REGION1,DKBMCSPN2,1,2051,DKBM,S05B2,225.6360642897666
REGION1,DKBMCSPN2,1,2051,DKBM,S05B3,136.1988856912173
REGION1,DKBMCSPN2,1,2052,DKBM,S01B1,87.37118760524453
REGION1,DKBMCSPN2,1,2052,DKBM,S01B2,254.31126186423182
REGION1,DKBMCSPN2,1,2052,DKBM,S01B3,187.477923703736
REGION1,DKBMCSPN2,1,2052,DKBM,S02B1,205.543782750363
REGION1,DKBMCSPN2,1,2052,DKBM,S02B2,145.94108170139026
REGION1,DKBMCSPN2,1,2052,DKBM,S02B3,192.39246855415257
REGION1,DKBMCSPN2,1,2052,DKBM,S03B1,124.67773630979013
REGION1,DKBMCSPN2,1,2052,DKBM,S03B2,248.72893324794123
REGION1,DKBMCSPN2,1,2052,DKBM,S03B3,250.7710752753315
REGION1,DKBMCSPN2,1,2052,DKBM,S04B1,0.3291070970509055
REGION1,DKBMCSPN2,1,2052,DKBM,S04B2,254.31126186423182
REGION1,DKBMCSPN2,1,2052,DKBM,S04B3,82.57812943063531
REGION1,DKBMCSPN2,1,2052,DKBM,S05B1,63.225181493444026
REGION1,DKBMCSPN2,1,2052,DKBM,S05B2,254.31126186423182
REGION1,DKBMCSPN2,1,2052,DKBM,S05B3,142.49374615147275
REGION1,DKBMCSPN2,1,2053,DKBM,S01B1,29.266982590609746
REGION1,DKBMCSPN2,1,2053,DKBM,S01B2,244.21458735500292
REGION1,DKBMCSPN2,1,2053,DKBM,S01B3,147.0996791487673
REGION1,DKBMCSPN2,1,2053,DKBM,S02B1,44.14828746332504
REGION1,DKBMCSPN2,1,2053,DKBM,S02B2,152.68299814661077
REGION1,DKBMCSPN2,1,2053,DKBM,S02B3,156.83651355870526
REGION1,DKBMCSPN2,1,2053,DKBM,S03B1,59.0518760817616
REGION1,DKBMCSPN2,1,2053,DKBM,S03B2,163.2465822040927
REGION1,DKBMCSPN2,1,2053,DKBM,S03B3,188.26826645741528
REGION1,DKBMCSPN2,1,2053,DKBM,S04B1,7.1192706337442795
REGION1,DKBMCSPN2,1,2053,DKBM,S04B2,215.09671979916737
REGION1,DKBMCSPN2,1,2053,DKBM,S04B3,107.12028943624541
REGION1,DKBMCSPN2,1,2053,DKBM,S05B1,22.850239242801536
REGION1,DKBMCSPN2,1,2053,DKBM,S05B2,261.4477023944849
REGION1,DKBMCSPN2,1,2053,DKBM,S05B3,149.30860678687426
REGION1,DKBMCSPN2,1,2054,DKBM,S01B1,91.65219437610146
REGION1,DKBMCSPN2,1,2054,DKBM,S01B2,247.3984018410068
REGION1,DKBMCSPN2,1,2054,DKBM,S01B3,150.09360675804726
REGION1,DKBMCSPN2,1,2054,DKBM,S02B1,64.48366577167246
REGION1,DKBMCSPN2,1,2054,DKBM,S02B2,155.5651665619779
REGION1,DKBMCSPN2,1,2054,DKBM,S02B3,168.32287830624176
REGION1,DKBMCSPN2,1,2054,DKBM,S03B1,50.38499056250518
REGION1,DKBMCSPN2,1,2054,DKBM,S03B2,160.82729521121863
REGION1,DKBMCSPN2,1,2054,DKBM,S03B3,184.03613036651237
REGION1,DKBMCSPN2,1,2054,DKBM,S04B1,9.91607599533427
REGION1,DKBMCSPN2,1,2054,DKBM,S04B2,218.13671336993687
REGION1,DKBMCSPN2,1,2054,DKBM,S04B3,92.33749080415228
REGION1,DKBMCSPN2,1,2054,DKBM,S05B1,25.736200873113667
REGION1,DKBMCSPN2,1,2054,DKBM,S05B2,264.58113954486834
REGION1,DKBMCSPN2,1,2054,DKBM,S05B3,146.80914888835525
REGION1,DKBMCSPN2,1,2055,DKBM,S01B1,53.33477315547093
REGION1,DKBMCSPN2,1,2055,DKBM,S01B2,251.30889271448666
REGION1,DKBMCSPN2,1,2055,DKBM,S01B3,143.1335105084743
REGION1,DKBMCSPN2,1,2055,DKBM,S02B1,67.7329264475025
REGION1,DKBMCSPN2,1,2055,DKBM,S02B2,199.6424126725539
REGION1,DKBMCSPN2,1,2055,DKBM,S02B3,147.80801196184183
REGION1,DKBMCSPN2,1,2055,DKBM,S03B1,86.67389377583312
REGION1,DKBMCSPN2,1,2055,DKBM,S03B2,132.0612210872953
REGION1,DKBMCSPN2,1,2055,DKBM,S03B3,192.6762113101123
REGION1,DKBMCSPN2,1,2055,DKBM,S04B1,13.291215494450793
REGION1,DKBMCSPN2,1,2055,DKBM,S04B2,262.4120877131282
REGION1,DKBMCSPN2,1,2055,DKBM,S04B3,154.00535431601784
