TIMESLICE,YEAR,REGION,TECHNOLOGY,MODE_OF_OPERATION,VALUE
S02B1,2035,REGION1,DKWIOFPH3,1,0.11701016248983724
S02B1,2035,REGION1,DKWIONPH3,1,0.17981707823601156
S02B1,2035,REGION1,DKWS00X00,1,1.219472125400835
S02B1,2035,REGION1,FIEL00TD0,1,9.950288026268046
S02B1,2035,REGION1,FIELNOPH1,2,0.023986512646589617
S02B1,2035,REGION1,FIGO00X00,1,0.010051938499103985
S02B1,2035,REGION1,FIGOCVPH2,1,0.002427283318990731
S02B1,2035,REGION1,FIHYDMPH1,1,0.08674727260855716
S02B1,2035,REGION1,FIHYDMPH2,1,0.45131395923060286
S02B1,2035,REGION1,FINUG3PN3,1,2.33366402270592
S02B1,2035,REGION1,FISOUTPH2,1,0.0184151903575593
S02B1,2035,REGION1,FIWIONPH3,1,0.10862154022741823
S02B1,2035,REGION1,FIWIONPN3,1,5.099170060380562
S02B1,2035,REGION1,FIWS00X00,1,4.94183310041406
S02B1,2035,REGION1,NOBMCSPN2,1,0.24587686123086389
S02B1,2035,REGION1,NOEL00TD0,1,14.872902288298171
S02B1,2035,REGION1,NOELSEPH1,1,1.7342280748482517
S02B1,2035,REGION1,NOHYDMPH1,1,0.7147830201229656
S02B1,2035,REGION1,NOHYDMPH2,1,4.915553134267003
S02B1,2035,REGION1,NOHYDMPH3,1,3.3647181184059627
S02B1,2035,REGION1,NOHYDSPH2,1,0.32295672314228163
S02B1,2035,REGION1,NOSOUTPH2,1,0.003045831275432667
S02B1,2035,REGION1,NOWIONPH3,1,0.10770251952071475
S02B1,2035,REGION1,NOWIONPN3,1,9.037905562735496
S02B1,2035,REGION1,NOWS00X00,1,0.42463580343338553
S02B1,2035,REGION1,SEBMCSPN2,1,1.5204238480575307
S02B1,2035,REGION1,SEEL00TD0,1,16.352744200388067
S02B1,2035,REGION1,SEGO00X00,1,0.010051938499103987
S02B1,2035,REGION1,SEGOCVPH2,1,0.002427283318990732
S02B1,2035,REGION1,SEHYDMPH1,1,0.207683327042065
S02B1,2035,REGION1,SEHYDMPH2,1,2.042141763739687
S02B1,2035,REGION1,SEHYDMPH3,1,2.777381336494088
S02B1,2035,REGION1,SEHYDSPH3,1,0.26773200260496
S02B1,2035,REGION1,SESODIFH1,1,5.173954117141175e-07
S02B1,2035,REGION1,SESOUTPH2,1,0.009887484972704976
S02B1,2035,REGION1,SEWIOFPH3,1,0.017370746434612668
S02B1,2035,REGION1,SEWIONPH3,1,0.6201082565739657
S02B1,2035,REGION1,SEWIONPN3,1,1.0337515918937432
S02B1,2035,REGION1,SEWS00X00,1,4.968749900549506
S02B1,2036,REGION1,DKBM00X00,1,1.9536350128276538
S02B1,2036,REGION1,DKWSCHPH2,1,0.015184800147744001
S02B1,2036,REGION1,DKWSSTPH1,1,0.23616279803581894
S02B1,2036,REGION1,FIUR00I00,1,2.267779363518202
S02B1,2036,REGION1,FIWSSTPH1,1,3.2600859435317564
S02B1,2036,REGION1,NOBM00X00,1,0.7585184787020449
S02B1,2036,REGION1,NOWSCHPH2,1,0.0033566400326591997
S02B1,2036,REGION1,NOWSSTPH1,1,0.1561629974575578
S02B1,2036,REGION1,SEBM00X00,1,4.766610706090727
S02B1,2036,REGION1,SENUG2PH3,1,4.369226442511392
S02B1,2036,REGION1,SEUR00I00,1,13.240066888742271
S02B1,2036,REGION1,SEWSCHPH2,1,0.076723200746496
S02B1,2036,REGION1,SEWSSTPH1,1,1.9926688663981753
S02B1,2036,REGION1,DKBMCSPN2,1,0.3778037367273012
S02B1,2036,REGION1,DKBMSTPH3,1,0.3015235805196248
S02B1,2036,REGION1,DKEL00TD0,1,3.5130981246463797
S02B1,2036,REGION1,DKELNOPH1,2,2.2377600217727998
S02B1,2036,REGION1,DKGO00X00,1,0.7163688478595167
S02B1,2036,REGION1,DKGOCVPH2,1,0.1733432820167923
S02B1,2036,REGION1,DKHYDMPH0,1,0.000569829605544288
S02B1,2036,REGION1,DKHYDMPH3,1,0.0014989423223285383
S02B1,2036,REGION1,DKSOUTPH2,1,0.008745093441945236
S02B1,2036,REGION1,DKWIOFPH3,1,0.1167702429671829
S02B1,2036,REGION1,DKWIONPH3,1,0.15562379817793748
S02B1,2036,REGION1,DKWS00X00,1,0.677780533929636
S02B1,2036,REGION1,FIEL00TD0,1,10.231184760989866
S02B1,2036,REGION1,FIGO00X00,1,0.010498685986032466
S02B1,2036,REGION1,FIGOCVPH2,1,0.0025404185164113343
S02B1,2036,REGION1,FIHYDMPH1,1,0.08674727260855716
S02B1,2036,REGION1,FIHYDMPH2,1,0.4351322823877195
S02B1,2036,REGION1,FINUG3PN3,1,0.7483679383289449
S02B1,2036,REGION1,FISOUTPH2,1,0.018999799575259595
S02B1,2036,REGION1,FIWIONPH3,1,0.10173519205775992
S02B1,2036,REGION1,FIWIONPN3,1,5.577575913983454
S02B1,2036,REGION1,FIWS00X00,1,8.769826793257037
S02B1,2036,REGION1,NOBMCSPN2,1,0.2623941381166354
S02B1,2036,REGION1,NOEL00TD0,1,15.237632862125649
S02B1,2036,REGION1,NOELSEPH1,1,2.2874951120919693
S02B1,2036,REGION1,NOHYDMPH1,1,0.7051550953834954
S02B1,2036,REGION1,NOHYDMPH2,1,4.834792476100094
S02B1,2036,REGION1,NOHYDMPH3,1,3.3647181184059627
S02B1,2036,REGION1,NOHYDSPH2,1,0.32295672314228163
S02B1,2036,REGION1,NOHYDSPH3,1,0.49550400482112006
S02B1,2036,REGION1,NOSOUTPH2,1,0.003142524331795608
S02B1,2036,REGION1,NOWIONPH3,1,0.08666383825681408
S02B1,2036,REGION1,NOWIONPN3,1,9.528041439942
S02B1,2036,REGION1,NOWS00X00,1,0.42948001384966134
S02B1,2036,REGION1,SEBMCSPN2,1,1.6225614040535652
S02B1,2036,REGION1,SEBMSTPH3,1,0.026661312259407363
S02B1,2036,REGION1,SEEL00TD0,1,16.816401035612305
S02B1,2036,REGION1,SEGO00X00,1,0.010945433472960946
S02B1,2036,REGION1,SEGOCVPH2,1,0.0026485201959418254
S02B1,2036,REGION1,SEHYDMPH1,1,0.20457289745090534
S02B1,2036,REGION1,SEHYDMPH2,1,1.964026276060245
S02B1,2036,REGION1,SEHYDMPH3,1,2.1746816143558556
S02B1,2036,REGION1,SEHYDSPH3,1,0.26773200260496
S02B1,2036,REGION1,SESODIFH1,1,3.389832007782149e-07
S02B1,2036,REGION1,SESOUTPH2,1,0.010664329456034103
S02B1,2036,REGION1,SEWIOFPH3,1,0.017370746434612668
S02B1,2036,REGION1,SEWIONPH3,1,0.4765489171782122
S02B1,2036,REGION1,SEWIONPN3,1,1.4371941494191303
S02B1,2036,REGION1,SEWS00X00,1,5.57507723151984
S02B1,2037,REGION1,DKBM00X00,1,2.0994969811404687
S02B1,2037,REGION1,DKWSCHPH2,1,0.015184800147744001
S02B1,2037,REGION1,DKWSSTPH1,1,0.3892359236529258
S02B1,2037,REGION1,FIUR00I00,1,7.0717020880057495
S02B1,2037,REGION1,FIWSSTPH1,1,1.6233836241357378
S02B1,2037,REGION1,NOBM00X00,1,0.8136098426302272
S02B1,2037,REGION1,NOWSSTPH1,1,0.16102837439057346
S02B1,2037,REGION1,SEBM00X00,1,5.10727807559882
S02B1,2037,REGION1,SENUG2PH3,1,4.369226442511392
S02B1,2037,REGION1,SEUR00I00,1,13.240066888742271
S02B1,2037,REGION1,SEWSSTPH1,1,1.4397605670648104
S02B1,2037,REGION1,DKBMCSPN2,1,0.40642610831072123
S02B1,2037,REGION1,DKBMSTPH3,1,0.32481246556033716
S02B1,2037,REGION1,DKEL00TD0,1,3.6254391865587627
S02B1,2037,REGION1,DKELNOPH1,2,2.2377600217727998
S02B1,2037,REGION1,DKHYDMPH0,1,0.000569829605544288
S02B1,2037,REGION1,DKHYDMPH3,1,0.0014989423223285383
S02B1,2037,REGION1,DKSOUTPH2,1,0.008964024849393105
S02B1,2037,REGION1,DKWIOFPH3,1,0.11279040147374012
S02B1,2037,REGION1,DKWIONPH3,1,0.24008466995186803
S02B1,2037,REGION1,DKWS00X00,1,1.0835036395398614
S02B1,2037,REGION1,FIEL00TD0,1,10.511017492928646
S02B1,2037,REGION1,FIGO00X00,1,0.01094543347296095
S02B1,2037,REGION1,FIGOCVPH2,1,0.0026540303468800194
S02B1,2037,REGION1,FIHYDMPH1,1,0.08406530950219039
S02B1,2037,REGION1,FIHYDMPH2,1,0.3965759412682567
S02B1,2037,REGION1,FINUG3PN3,1,2.33366402270592
S02B1,2037,REGION1,FISOUTPH2,1,0.01954787071685362
S02B1,2037,REGION1,FIWIONPH3,1,0.08565021752071346
S02B1,2037,REGION1,FIWIONPN3,1,5.965476476732092
S02B1,2037,REGION1,FIWS00X00,1,4.343265483357711
S02B1,2037,REGION1,NOBMCSPN2,1,0.28227309057894684
S02B1,2037,REGION1,NOEL00TD0,1,15.598920082678063
S02B1,2037,REGION1,NOELSEPH1,1,2.319705838111922
S02B1,2037,REGION1,NOHYDMPH1,1,0.7018273978995979
S02B1,2037,REGION1,NOHYDMPH2,1,4.750256161172639
S02B1,2037,REGION1,NOHYDMPH3,1,3.3647181184059627
S02B1,2037,REGION1,NOHYDSPH2,1,0.32295672314228163
S02B1,2037,REGION1,NOHYDSPH3,1,0.49550400482112006
S02B1,2037,REGION1,NOSOUTPH2,1,0.0032331740721358664
S02B1,2037,REGION1,NOWIONPH3,1,0.02567220035178357
S02B1,2037,REGION1,NOWIONPN3,1,10.048916697727742
S02B1,2037,REGION1,NOWS00X00,1,0.43082175397951594
S02B1,2037,REGION1,SEBMCSPN2,1,1.7454864863357942
S02B1,2037,REGION1,SEBMSTPH3,1,0.026661312259407363
S02B1,2037,REGION1,SEEL00TD0,1,17.279294190357117
S02B1,2037,REGION1,SEGO00X00,1,0.0118389551230875
S02B1,2037,REGION1,SEGOCVPH2,1,0.002870689977664716
S02B1,2037,REGION1,SEHYDMPH1,1,0.20079554180689668
S02B1,2037,REGION1,SEHYDMPH2,1,1.8230210805887423
S02B1,2037,REGION1,SEHYDMPH3,1,2.984269336823177
S02B1,2037,REGION1,SEHYDSPH3,1,0.26773200260496
S02B1,2037,REGION1,SESOUTPH2,1,0.011441334510353075
S02B1,2037,REGION1,SEWIOFPH3,1,0.017370746434612668
S02B1,2037,REGION1,SEWIONPH3,1,0.34630139628845896
S02B1,2037,REGION1,SEWIONPN3,1,1.8406367069445173
S02B1,2037,REGION1,SEWS00X00,1,3.851993011547877
S02B1,2038,REGION1,DKBM00X00,1,0.9280346878510619
S02B1,2038,REGION1,FIUR00I00,1,7.0717020880057495
S02B1,2038,REGION1,FIWSSTPH1,1,3.510226620886847
S02B1,2038,REGION1,NOBM00X00,1,0.8812643542313583
S02B1,2038,REGION1,NOWSSTPH1,1,0.1619131523287993
S02B1,2038,REGION1,SEBM00X00,1,2.1366216470650174
S02B1,2038,REGION1,SENUG2PH3,1,4.369226442511392
S02B1,2038,REGION1,SEUR00I00,1,13.240066888742271
S02B1,2038,REGION1,SEWSSTPH1,1,1.9893921463662938
S02B1,2038,REGION1,DKBMSTPH3,1,0.32481246556033716
S02B1,2038,REGION1,DKEL00TD0,1,3.7381955573876424
S02B1,2038,REGION1,DKELNOPH1,2,2.2377600217727998
S02B1,2038,REGION1,DKELSEPH1,2,0.6317111602569854
S02B1,2038,REGION1,DKGO00X00,1,0.7133960105729287
S02B1,2038,REGION1,DKGOCVPH2,1,0.17334328201679225
S02B1,2038,REGION1,DKHYDMPH0,1,0.000569829605544288
S02B1,2038,REGION1,DKHYDMPH3,1,0.0014989423223285383
S02B1,2038,REGION1,DKSOUTPH2,1,0.00918903768482563
S02B1,2038,REGION1,DKWIONPH3,1,0.5027843772695177
S02B1,2038,REGION1,FIEL00TD0,1,10.790318223475909
S02B1,2038,REGION1,FIELSEPH1,1,1.8622699623071928
S02B1,2038,REGION1,FIGO00X00,1,0.011392207636159028
S02B1,2038,REGION1,FIGOCVPH2,1,0.0027681156493749317
S02B1,2038,REGION1,FIHYDMPH1,1,0.0795953709915791
S02B1,2038,REGION1,FIHYDMPH2,1,0.3935543627219775
S02B1,2038,REGION1,FINUG3PN3,1,2.33366402270592
S02B1,2038,REGION1,FISOUTPH2,1,0.02013247993455392
S02B1,2038,REGION1,FIWIONPH3,1,0.045185349060441235
S02B1,2038,REGION1,FIWIONPN3,1,6.267461863832406
S02B1,2038,REGION1,FIWS00X00,1,9.340081197388141
S02B1,2038,REGION1,NOBMCSPN2,1,0.3066387217005718
S02B1,2038,REGION1,NOEL00TD0,1,15.956763949955421
S02B1,2038,REGION1,NOELSEPH1,1,1.8824797497066936
S02B1,2038,REGION1,NOHYDMPH1,1,0.6933641672794929
S02B1,2038,REGION1,NOHYDMPH2,1,4.543554952076692
S02B1,2038,REGION1,NOHYDMPH3,1,3.3647181184059627
S02B1,2038,REGION1,NOHYDSPH2,1,0.32295672314228163
S02B1,2038,REGION1,NOSOUTPH2,1,0.0033298671284988086
S02B1,2038,REGION1,NOWIONPH3,1,0.01127072210566108
S02B1,2038,REGION1,NOWIONPN3,1,10.669257297266954
S02B1,2038,REGION1,NOWS00X00,1,0.43082175397951566
S02B1,2038,REGION1,SEBMCSPN2,1,0.7434442655804788
S02B1,2038,REGION1,SEEL00TD0,1,17.74091390577497
S02B1,2038,REGION1,SEGO00X00,1,0.012732450096944464
S02B1,2038,REGION1,SEGOCVPH2,1,0.003093772119845284
S02B1,2038,REGION1,SEHYDMPH1,1,0.18948617874049964
S02B1,2038,REGION1,SEHYDMPH2,1,1.7354267290092331
S02B1,2038,REGION1,SEHYDMPH3,1,3.076739235856979
S02B1,2038,REGION1,SEHYDSPH3,1,0.26773200260496
S02B1,2038,REGION1,SESOUTPH2,1,0.012218000581471261
S02B1,2038,REGION1,SEWIONPH3,1,0.1842748017777
S02B1,2038,REGION1,SEWIONPN3,1,2.2440792644699044
S02B1,2038,REGION1,SEWS00X00,1,5.293414410894362
S02B1,2039,REGION1,DKWSSTPH1,1,0.46055406334387583
S02B1,2039,REGION1,FIUR00I00,1,7.0717020880057495
S02B1,2039,REGION1,FIWSSTPH1,1,3.6065412803952284
S02B1,2039,REGION1,NOBM00X00,1,0.9888368574904275
S02B1,2039,REGION1,NOWSSTPH1,1,0.16280770689272014
S02B1,2039,REGION1,SEBM00X00,1,6.114650774539782
S02B1,2039,REGION1,SENUG2PH3,1,4.369226442511392
S02B1,2039,REGION1,SEUR00I00,1,13.240066888742271
S02B1,2039,REGION1,SEWSSTPH1,1,0.6169608495704272
S02B1,2039,REGION1,DKEL00TD0,1,3.8515748915912678
S02B1,2039,REGION1,DKELNOPH1,2,2.2377600217727998
S02B1,2039,REGION1,DKELSEPH1,2,0.5389834776786758
S02B1,2039,REGION1,DKGO00X00,1,0.7119087252132248
S02B1,2039,REGION1,DKGOCVPH2,1,0.17334328201679225
S02B1,2039,REGION1,DKHYDMPH0,1,0.000569829605544288
S02B1,2039,REGION1,DKHYDMPH3,1,0.0014989423223285383
S02B1,2039,REGION1,DKSOUTPH2,1,0.009407969092273497
S02B1,2039,REGION1,DKWIONPH3,1,0.5682944807315508
S02B1,2039,REGION1,DKWS00X00,1,1.2187181624205643
S02B1,2039,REGION1,FIEL00TD0,1,11.069086952631656
S02B1,2039,REGION1,FIELSEPH1,1,1.8691773080007927
S02B1,2039,REGION1,FIGO00X00,1,0.011838955123087509
S02B1,2039,REGION1,FIGOCVPH2,1,0.0028826776017822336
S02B1,2039,REGION1,FIHYDMPH1,1,0.07907096479759676
S02B1,2039,REGION1,FIHYDMPH2,1,0.3608414049068893
S02B1,2039,REGION1,FINUG3PN3,1,2.33366402270592
S02B1,2039,REGION1,FISOUTPH2,1,0.02071708915225421
S02B1,2039,REGION1,FIWIONPN3,1,6.534546821072775
S02B1,2039,REGION1,FIWS00X00,1,9.54362953618188
S02B1,2039,REGION1,NOBMCSPN2,1,0.3450775095497994
S02B1,2039,REGION1,NOEL00TD0,1,16.311429337286565
S02B1,2039,REGION1,NOELSEPH1,1,1.928252839819099
S02B1,2039,REGION1,NOHYDMPH1,1,0.6773528228473563
S02B1,2039,REGION1,NOHYDMPH2,1,4.391536771826701
S02B1,2039,REGION1,NOHYDMPH3,1,3.3647181184059627
S02B1,2039,REGION1,NOHYDSPH2,1,0.32295672314228163
S02B1,2039,REGION1,NOSOUTPH2,1,0.003426560184861751
S02B1,2039,REGION1,NOWIONPN3,1,11.209565986028785
S02B1,2039,REGION1,NOWS00X00,1,0.4308217539795161
S02B1,2039,REGION1,SEBMCSPN2,1,2.1338489206399407
S02B1,2039,REGION1,SEEL00TD0,1,18.2015151551908
S02B1,2039,REGION1,SEGO00X00,1,0.01362597174707102
S02B1,2039,REGION1,SEGOCVPH2,1,0.0033177998522183286
S02B1,2039,REGION1,SEHYDMPH1,1,0.18087289971753476
S02B1,2039,REGION1,SEHYDMPH2,1,1.679575219562133
S02B1,2039,REGION1,SEHYDMPH3,1,3.1769217768754987
S02B1,2039,REGION1,SEHYDSPH2,1,0.043956000427680005
S02B1,2039,REGION1,SEHYDSPH3,1,0.26773200260496
S02B1,2039,REGION1,SESOUTPH2,1,0.013006258683501672
S02B1,2039,REGION1,SEWIONPN3,1,2.647521821995291
S02B1,2039,REGION1,SEWS00X00,1,1.6326018001332643
S02B1,2040,REGION1,DKBM00X00,1,2.5645209290990856
S02B1,2040,REGION1,DKWSSTPH1,1,0.46055406334387533
S02B1,2040,REGION1,FIBM00X00,1,1.9847431768133683
S02B1,2040,REGION1,FIWSSTPH1,1,3.692602849049761
S02B1,2040,REGION1,NOBM00X00,1,1.1365805974596594
S02B1,2040,REGION1,NOWSSTPH1,1,0.16371220102733566
S02B1,2040,REGION1,SEBM00X00,1,7.104425897519081
S02B1,2040,REGION1,SENUG2PH3,1,3.5460504345021118
S02B1,2040,REGION1,SEUR00I00,1,10.74559663167175
S02B1,2040,REGION1,SEWSSTPH1,1,1.5093018363826702
S02B1,2040,REGION1,DKBMCSPN2,1,0.5727707572075653
S02B1,2040,REGION1,DKBMSTPH3,1,0.32481246556033716
S02B1,2040,REGION1,DKEL00TD0,1,3.9651618802531408
S02B1,2040,REGION1,DKELNOPH1,2,1.324160699715006
S02B1,2040,REGION1,DKGO00X00,1,0.7104231732863409
S02B1,2040,REGION1,DKGOCVPH2,1,0.1733432820167923
S02B1,2040,REGION1,DKHYDMPH0,1,0.000569829605544288
S02B1,2040,REGION1,DKHYDMPH3,1,0.0014989423223285383
S02B1,2040,REGION1,DKSOUTPH2,1,0.009626900499721362
S02B1,2040,REGION1,DKWIONPH3,1,1.16403297496772
S02B1,2040,REGION1,DKWS00X00,1,1.2119848620144753
S02B1,2040,REGION1,FIBMCSPN2,1,0.6946608065454855
S02B1,2040,REGION1,FIEL00TD0,1,11.346791679004358
S02B1,2040,REGION1,FIGO00X00,1,0.012285702610015985
S02B1,2040,REGION1,FIGOCVPH2,1,0.002997711916477807
S02B1,2040,REGION1,FIHYDMPH1,1,0.07907096479759676
S02B1,2040,REGION1,FIHYDMPH2,1,0.32161082725230644
S02B1,2040,REGION1,FISOUTPH2,1,0.021301698369954505
S02B1,2040,REGION1,FIWIONPN3,1,6.534546821072775
S02B1,2040,REGION1,FIWS00X00,1,9.717379805502372
S02B1,2040,REGION1,NOBMCSPN2,1,0.3978036069144877
S02B1,2040,REGION1,NOEL00TD0,1,16.662651371342655
S02B1,2040,REGION1,NOELSEPH1,1,2.9192516939063373
S02B1,2040,REGION1,NOHYDMPH1,1,0.6696831200887957
S02B1,2040,REGION1,NOHYDMPH2,1,4.224543952899201
S02B1,2040,REGION1,NOHYDMPH3,1,3.227130626283274
S02B1,2040,REGION1,NOHYDSPH2,1,0.32295672314228163
S02B1,2040,REGION1,NOSOUTPH2,1,0.0035232532412246918
S02B1,2040,REGION1,NOWIONPN3,1,11.896710281367394
S02B1,2040,REGION1,NOWS00X00,1,0.43082175397951605
S02B1,2040,REGION1,SEBMCSPN2,1,2.459890238423822
S02B1,2040,REGION1,SEBMSTPH3,1,0.026661312259407363
S02B1,2040,REGION1,SEEL00TD0,1,18.661097938604605
S02B1,2040,REGION1,SEGO00X00,1,0.014519466720927979
S02B1,2040,REGION1,SEGOCVPH2,1,0.0035427504467464986
S02B1,2040,REGION1,SEHYDMPH1,1,0.17746164390679217
S02B1,2040,REGION1,SEHYDMPH2,1,1.636154076546857
S02B1,2040,REGION1,SEHYDMPH3,1,3.223554067423153
S02B1,2040,REGION1,SEHYDSPH3,1,0.26773200260496
S02B1,2040,REGION1,SESOUTPH2,1,0.013782924754619863
S02B1,2040,REGION1,SEWIONPN3,1,3.0236775421424493
S02B1,2040,REGION1,SEWS00X00,1,3.9718485265879075
S02B1,2041,REGION1,DKBM00X00,1,2.794168092690875
S02B1,2041,REGION1,DKWSSTPH1,1,0.4605540633438752
S02B1,2041,REGION1,FIBM00X00,1,1.8042646342152449
S02B1,2041,REGION1,FIWSSTPH1,1,3.88239119483465
S02B1,2041,REGION1,NOBM00X00,1,1.2960762924561648
S02B1,2041,REGION1,NOWSSTPH1,1,0.16371220102733566
S02B1,2041,REGION1,SEBM00X00,1,6.591545138987223
S02B1,2041,REGION1,SENUG2PH3,1,1.7430552169594562
S02B1,2041,REGION1,SEUR00I00,1,5.28198022395224
S02B1,2041,REGION1,SEWSSTPH1,1,1.9893921463662951
S02B1,2041,REGION1,DKBMCSPN2,1,0.6583433247276727
S02B1,2041,REGION1,DKBMSTPH3,1,0.32481246556033716
S02B1,2041,REGION1,DKEL00TD0,1,4.060682931047403
S02B1,2041,REGION1,DKELNOPH1,2,1.6004562729491143
S02B1,2041,REGION1,DKELSEPH1,1,0.7569905868468426
S02B1,2041,REGION1,DKHYDMPH0,1,0.000569829605544288
S02B1,2041,REGION1,DKHYDMPH3,1,0.0014989423223285383
S02B1,2041,REGION1,DKSOUTPH2,1,0.009803261911276584
S02B1,2041,REGION1,DKWIONPH3,1,1.8416581711215305
S02B1,2041,REGION1,DKWS00X00,1,1.2119848620144762
S02B1,2041,REGION1,FIBMCSPN2,1,0.6365169686675127
S02B1,2041,REGION1,FIEL00TD0,1,11.575286276661595
S02B1,2041,REGION1,FIELNOPH1,2,0.10069920097977601
S02B1,2041,REGION1,FIGO00X00,1,0.012732450096944462
S02B1,2041,REGION1,FIGOCVPH2,1,0.0031129695381184614
S02B1,2041,REGION1,FIHYDMPH1,1,0.07609083931236565
S02B1,2041,REGION1,FIHYDMPH2,1,0.2937923272477199
S02B1,2041,REGION1,FIHYDMPH3,1,0.03168652630718008
S02B1,2041,REGION1,FISOUTPH2,1,0.021484388750485847
S02B1,2041,REGION1,FIWIONPN3,1,6.534546821072774
S02B1,2041,REGION1,FIWS00X00,1,10.216823020502968
S02B1,2041,REGION1,NOBMCSPN2,1,0.4572358938880631
S02B1,2041,REGION1,NOEL00TD0,1,16.895475027402462
S02B1,2041,REGION1,NOELSEPH1,1,3.52447203429216
S02B1,2041,REGION1,NOHYDMPH1,1,0.6696831200887957
S02B1,2041,REGION1,NOHYDMPH2,1,4.10228306745714
S02B1,2041,REGION1,NOHYDMPH3,1,3.227130626283274
S02B1,2041,REGION1,NOHYDSPH2,1,0.32295672314228163
S02B1,2041,REGION1,NOHYDSPH3,1,0.49550400482112006
S02B1,2041,REGION1,NOSOUTPH2,1,0.0037528992500866784
S02B1,2041,REGION1,NOWIONPN3,1,12.678843999665412
S02B1,2041,REGION1,NOWS00X00,1,0.43082175397951605
S02B1,2041,REGION1,SEBMCSPN2,1,2.2985229035868957
S02B1,2041,REGION1,SEBMSTPH3,1,0.026661312259407363
S02B1,2041,REGION1,SEEL00TD0,1,19.051170417380202
S02B1,2041,REGION1,SEGO00X00,1,0.015189601289455502
S02B1,2041,REGION1,SEGOCVPH2,1,0.003713720906048341
S02B1,2041,REGION1,SEHYDMPH1,1,0.1707129198486009
S02B1,2041,REGION1,SEHYDMPH2,1,1.477766233953226
S02B1,2041,REGION1,SEHYDMPH3,1,3.420307742056268
S02B1,2041,REGION1,SEHYDSPH2,1,0.043956000427680005
S02B1,2041,REGION1,SEHYDSPH3,1,0.26773200260496
S02B1,2041,REGION1,SESOUTPH2,1,0.013979989280127465
S02B1,2041,REGION1,SEWIONPN3,1,3.5279807390491826
S02B1,2041,REGION1,SEWS00X00,1,5.235244584534615
S02B1,2042,REGION1,DKBM00X00,1,0.9330861205330666
S02B1,2042,REGION1,DKWSSTPH1,1,0.4605540633438752
S02B1,2042,REGION1,FIBM00X00,1,5.8478696172436155
S02B1,2042,REGION1,FIUR00I00,1,7.0717020880057495
S02B1,2042,REGION1,FIWSSTPH1,1,0.4328520361222605
S02B1,2042,REGION1,NOBM00X00,1,1.4735796669165626
S02B1,2042,REGION1,NOWSSTPH1,1,0.16371220102733566
S02B1,2042,REGION1,SEBM00X00,1,8.667357357748534
S02B1,2042,REGION1,SENUG2PH3,1,1.7430552169594562
S02B1,2042,REGION1,SEUR00I00,1,5.28198022395224
S02B1,2042,REGION1,SEWSSTPH1,1,1.9893921463662938
S02B1,2042,REGION1,DKBMCSPN2,1,0.33181940467671633
S02B1,2042,REGION1,DKEL00TD0,1,4.1564116362999135
S02B1,2042,REGION1,DKELNOPH1,2,1.4073561262003096
S02B1,2042,REGION1,DKGO00X00,1,0.7075699428643443
S02B1,2042,REGION1,DKGOCVPH2,1,0.17334328201679225
S02B1,2042,REGION1,DKHYDMPH0,1,0.000569829605544288
S02B1,2042,REGION1,DKHYDMPH3,1,0.0014989423223285383
S02B1,2042,REGION1,DKSOUTPH2,1,0.00997962332283181
S02B1,2042,REGION1,DKWIONPH3,1,1.8416581711215305
S02B1,2042,REGION1,DKWS00X00,1,1.2119848620144753
S02B1,2042,REGION1,FIBMCSPN2,1,2.07959005317995
S02B1,2042,REGION1,FIEL00TD0,1,11.804046875014595
S02B1,2042,REGION1,FIGO00X00,1,0.013179197583872943
S02B1,2042,REGION1,FIGOCVPH2,1,0.00322869192872754
S02B1,2042,REGION1,FIHYDMPH1,1,0.07301931731904057
S02B1,2042,REGION1,FIHYDMPH2,1,0.2937923272477199
S02B1,2042,REGION1,FIHYDMPH3,1,0.03168652630718008
S02B1,2042,REGION1,FINUG3PN3,1,2.33366402270592
S02B1,2042,REGION1,FISOUTPH2,1,0.02166707913101719
S02B1,2042,REGION1,FIWIONPN3,1,6.534546821072774
S02B1,2042,REGION1,FIWS00X00,1,1.1390847612186181
S02B1,2042,REGION1,NOBMCSPN2,1,0.524027007861425
S02B1,2042,REGION1,NOEL00TD0,1,17.12617969683146
S02B1,2042,REGION1,NOELSEPH1,1,3.52447203429216
S02B1,2042,REGION1,NOHYDMPH1,1,0.6661858380215846
S02B1,2042,REGION1,NOHYDMPH2,1,3.975894557251414
S02B1,2042,REGION1,NOHYDMPH3,1,3.227130626283274
S02B1,2042,REGION1,NOHYDSPH2,1,0.32295672314228163
S02B1,2042,REGION1,NOHYDSPH3,1,0.49550400482112006
S02B1,2042,REGION1,NOSOUTPH2,1,0.0037528992500866784
S02B1,2042,REGION1,NOWIONPN3,1,12.678843999665412
S02B1,2042,REGION1,NOWS00X00,1,0.43082175397951605
S02B1,2042,REGION1,SEBMCSPN2,1,3.0822421374411135
S02B1,2042,REGION1,SEEL00TD0,1,19.44200674565732
S02B1,2042,REGION1,SEGO00X00,1,0.015859735857983014
S02B1,2042,REGION1,SEGOCVPH2,1,0.0038853807927639126
S02B1,2042,REGION1,SEHYDMPH1,1,0.15406247239300455
S02B1,2042,REGION1,SEHYDMPH2,1,1.4132304959030706
S02B1,2042,REGION1,SEHYDMPH3,1,3.420307742056268
S02B1,2042,REGION1,SEHYDSPH3,1,0.26773200260496
S02B1,2042,REGION1,SESOUTPH2,1,0.014177053805635068
S02B1,2042,REGION1,SEWIONPN3,1,4.0056736647572
