REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
REGION1,FICO00I00,CO2,1,2018,189.23918360911046
REGION1,FICO00I00,CO2,1,2019,81.3570414477032
REGION1,FICO00I00,CO2,1,2020,971.4791538794798
REGION1,FICO00I00,CO2,1,2021,2891.2301700953312
REGION1,FICO00I00,CO2,1,2022,1365.8097045967659
REGION1,FICO00I00,CO2,1,2023,1505.0884265616473
REGION1,FICO00X00,CO2,1,2015,3817.0771127655808
REGION1,FICO00X00,CO2,1,2016,3906.5336060158256
REGION1,FICO00X00,CO2,1,2017,3995.9837733436734
REGION1,FICO00X00,CO2,1,2018,4085.441741700036
REGION1,FICO00X00,CO2,1,2019,4174.896816229961
REGION1,FICO00X00,CO2,1,2020,4264.359151531895
REGION1,FICO00X00,CO2,1,2021,4387.1701740936405
REGION1,FICO00X00,CO2,1,2022,4509.979145139388
REGION1,FICO00X00,CO2,1,2023,4632.798744369449
REGION1,FICO00X00,CO2,1,2024,2234.373521612531
REGION1,FICO00X00,CO2,1,2025,2164.663738681204
REGION1,FICO00X00,CO2,1,2026,2159.44562322602
REGION1,FICO00X00,CO2,1,2027,2068.490958871507
REGION1,FICO00X00,CO2,1,2028,1213.3874930358372
REGION1,FICO00X00,CO2,1,2029,1487.4701622364425
REGION1,FICOCHPH3,FIPM25,1,2015,0.055999992608243114
REGION1,FICOCHPH3,FIPM25,1,2016,0.05600001462165192
REGION1,FICOCHPH3,FIPM25,1,2017,0.05879999202182182
REGION1,FICOCHPH3,FIPM25,1,2020,0.012654825769006964
REGION1,FICOCHPH3,FIPM25,1,2021,0.03879327634838343
REGION1,FICOCHPH3,FIPM25,1,2022,0.021162714984342735
REGION1,FICOCHPH3,FIPM25,1,2023,0.04391583146282944
REGION1,FICOCHPH3,FIPM25,1,2024,0.028604471370596254
REGION1,FICOCHPH3,FIPM25,1,2025,0.02777885421315294
REGION1,FICOCHPH3,FIPM25,1,2026,0.027778860032648633
REGION1,FICOCHPH3,FIPM25,1,2027,0.02667328901609174
REGION1,FICOCHPH3,FIPM25,1,2028,0.01568461952767014
REGION1,FICOCHPH3,FIPM25,1,2029,0.01927430108731695
REGION1,FICOSTPH3,FIPM25,1,2015,0.05880001622604577
REGION1,FICOSTPH3,FIPM25,1,2016,0.058799985348913814
REGION1,FICOSTPH3,FIPM25,1,2017,0.06160000079876981
REGION1,FICOSTPH3,FIPM25,1,2018,0.061600003088864014
REGION1,FICOSTPH3,FIPM25,1,2019,0.06159995833230868
REGION1,FICOSTPH3,FIPM25,1,2020,0.06160001832385999
REGION1,FICOSTPH3,FIPM25,1,2021,0.061600004836710166
REGION1,FICOSTPH3,FIPM25,1,2022,0.06159998363356228
REGION1,FICOSTPH3,FIPM25,1,2023,0.03955875331298894
REGION1,FIHYDMPH1,FIHO,1,2015,4.9254628407900904
REGION1,FIHYDMPH1,FIHO,1,2016,4.861587407996323
REGION1,FIHYDMPH1,FIHO,1,2017,4.746791357875964
REGION1,FIHYDMPH1,FIHO,1,2018,4.636509942651574
REGION1,FIHYDMPH1,FIHO,1,2019,4.636509942651574
REGION1,FIHYDMPH1,FIHO,1,2020,4.636509942651574
REGION1,FIHYDMPH1,FIHO,1,2021,4.636509942651574
REGION1,FIHYDMPH1,FIHO,1,2022,4.590334867288978
REGION1,FIHYDMPH1,FIHO,1,2023,4.5133765765380325
REGION1,FIHYDMPH1,FIHO,1,2024,4.5133765765380325
REGION1,FIHYDMPH1,FIHO,1,2025,4.5133765765380325
REGION1,FIHYDMPH1,FIHO,1,2026,4.5133765765380325
REGION1,FIHYDMPH1,FIHO,1,2027,4.5133765765380325
REGION1,FIHYDMPH1,FIHO,1,2028,4.5133765765380325
REGION1,FIHYDMPH1,FIHO,1,2029,4.5133765145254054
REGION1,FIHYDMPH1,FIHO,1,2030,4.5133765765380325
REGION1,FIHYDMPH1,FIHO,1,2031,4.5133765765380325
REGION1,FIHYDMPH1,FIHO,1,2032,4.494136988082786
REGION1,FIHYDMPH1,FIHO,1,2033,4.494136988082786
REGION1,FIHYDMPH1,FIHO,1,2034,4.46207100732406
REGION1,FIHYDMPH1,FIHO,1,2035,4.455657811172306
REGION1,FIHYDMPH1,FIHO,1,2036,4.455657811172306
REGION1,FIHYDMPH1,FIHO,1,2037,4.31790235783278
REGION1,FIHYDMPH1,FIHO,1,2038,4.088309935600248
REGION1,FIHYDMPH1,FIHO,1,2039,4.061374511762903
REGION1,FIHYDMPH1,FIHO,1,2040,4.061374511762903
REGION1,FIHYDMPH1,FIHO,1,2041,3.9083043421092776
REGION1,FIHYDMPH1,FIHO,1,2042,3.7505397160327716
REGION1,FIHYDMPH1,FIHO,1,2043,3.750090792302701
REGION1,FIHYDMPH1,FIHO,1,2044,3.7446010955207445
REGION1,FIHYDMPH1,FIHO,1,2045,3.7446010955207445
REGION1,FIHYDMPH1,FIHO,1,2046,3.744601096353741
REGION1,FIHYDMPH1,FIHO,1,2047,3.744601049593663
REGION1,FIHYDMPH1,FIHO,1,2048,3.744601049593663
REGION1,FIHYDMPH1,FIHO,1,2049,3.662832799782368
REGION1,FIHYDMPH1,FIHO,1,2050,3.662832799782368
REGION1,FIHYDMPH1,FIHO,1,2051,3.662832799782368
REGION1,FIHYDMPH1,FIHO,1,2052,3.6628327883877754
REGION1,FIHYDMPH1,FIHO,1,2053,3.582026518237399
REGION1,FIHYDMPH1,FIHO,1,2054,3.582026518237399
REGION1,FIHYDMPH1,FIHO,1,2055,1.3805302331468703
REGION1,FIHYDMPH1,FIHO,1,2056,1.3805302331468703
REGION1,FIHYDMPH1,FIHO,1,2057,1.3805302374415194
REGION1,FIHYDMPH1,FIHO,1,2058,1.3805302374415194
REGION1,FIHYDMPH1,FIHO,1,2059,1.3805302374415194
REGION1,FIHYDMPH1,FIHO,1,2060,1.3805302374415194
REGION1,FIHYDMPH2,FIHO,1,2015,35.736893744978964
REGION1,FIHYDMPH2,FIHO,1,2016,35.73689472143495
REGION1,FIHYDMPH2,FIHO,1,2017,35.73689428071816
REGION1,FIHYDMPH2,FIHO,1,2018,33.38966414585056
REGION1,FIHYDMPH2,FIHO,1,2019,32.25581200493536
REGION1,FIHYDMPH2,FIHO,1,2020,32.255811584934136
REGION1,FIHYDMPH2,FIHO,1,2021,32.255812019072955
REGION1,FIHYDMPH2,FIHO,1,2022,32.2558119441027
REGION1,FIHYDMPH2,FIHO,1,2023,32.2558119441027
REGION1,FIHYDMPH2,FIHO,1,2024,32.255810921639906
REGION1,FIHYDMPH2,FIHO,1,2025,32.09163354001445
REGION1,FIHYDMPH2,FIHO,1,2026,31.33487696017293
REGION1,FIHYDMPH2,FIHO,1,2027,31.334876397435547
REGION1,FIHYDMPH2,FIHO,1,2028,30.991128561482487
REGION1,FIHYDMPH2,FIHO,1,2029,27.82685763353041
REGION1,FIHYDMPH2,FIHO,1,2030,27.257365824851547
REGION1,FIHYDMPH2,FIHO,1,2031,26.53267482862368
REGION1,FIHYDMPH2,FIHO,1,2032,26.532674300403652
REGION1,FIHYDMPH2,FIHO,1,2033,25.882376745953657
REGION1,FIHYDMPH2,FIHO,1,2034,24.80495980425187
REGION1,FIHYDMPH2,FIHO,1,2035,23.181138471161212
REGION1,FIHYDMPH2,FIHO,1,2036,22.34998821222716
REGION1,FIHYDMPH2,FIHO,1,2037,20.369593394246028
REGION1,FIHYDMPH2,FIHO,1,2038,20.21439392968148
REGION1,FIHYDMPH2,FIHO,1,2039,18.534136715017773
REGION1,FIHYDMPH2,FIHO,1,2040,16.51911052575347
REGION1,FIHYDMPH2,FIHO,1,2041,15.090250010936082
REGION1,FIHYDMPH2,FIHO,1,2042,15.090250290780627
REGION1,FIHYDMPH2,FIHO,1,2043,13.987180703730228
REGION1,FIHYDMPH2,FIHO,1,2044,13.794784464492157
REGION1,FIHYDMPH2,FIHO,1,2045,12.11452732651274
REGION1,FIHYDMPH2,FIHO,1,2046,12.114527518549572
REGION1,FIHYDMPH2,FIHO,1,2047,11.620711299783963
REGION1,FIHYDMPH2,FIHO,1,2048,11.620711272566346
REGION1,FIHYDMPH2,FIHO,1,2049,11.620711299783963
REGION1,FIHYDMPH2,FIHO,1,2050,11.620711299783963
REGION1,FIHYDMPH2,FIHO,1,2051,10.002020608798604
REGION1,FIHYDMPH2,FIHO,1,2052,8.78351333273005
REGION1,FIHYDMPH2,FIHO,1,2053,8.78351333273005
REGION1,FIHYDMPH2,FIHO,1,2054,8.78351333273005
REGION1,FIHYDMPH2,FIHO,1,2055,8.783513626215697
REGION1,FIHYDMPH2,FIHO,1,2056,7.0788857930147175
REGION1,FIHYDMPH2,FIHO,1,2057,7.0788856611935405
REGION1,FIHYDMPH2,FIHO,1,2058,6.904446901405855
REGION1,FIHYDMPH2,FIHO,1,2059,6.904446901405855
REGION1,FIHYDMPH2,FIHO,1,2060,6.904446723170917
REGION1,FIHYDMPH3,FIHO,1,2041,1.6275361079299173
REGION1,FIHYDMPH3,FIHO,1,2042,1.6275361219253337
REGION1,FIHYDMPH3,FIHO,1,2043,1.6275361219253335
REGION1,FIHYDMPH3,FIHO,1,2044,1.6275361219253337
REGION1,FIHYDMPH3,FIHO,1,2045,1.6275361219253335
REGION1,FIHYDMPH3,FIHO,1,2046,1.6275360857367305
REGION1,FIHYDMPH3,FIHO,1,2047,1.6275361219253337
REGION1,FIHYDMPH3,FIHO,1,2048,1.6275361219253337
REGION1,FIHYDMPH3,FIHO,1,2049,1.6275361219253113
REGION1,FIHYDMPH3,FIHO,1,2050,1.6275361219253255
REGION1,FIHYDMPH3,FIHO,1,2051,1.6275361219253306
REGION1,FIHYDMPH3,FIHO,1,2052,1.6275361219253328
REGION1,FIHYDMPH3,FIHO,1,2053,1.6275361219253337
REGION1,FIHYDMPH3,FIHO,1,2054,1.6275361219253335
REGION1,FIHYDMPH3,FIHO,1,2055,1.6275361219253337
REGION1,FIHYDMPH3,FIHO,1,2056,1.6275361086480968
REGION1,FIHYDMPH3,FIHO,1,2057,1.6275360806736787
REGION1,FIHYDMPH3,FIHO,1,2058,1.6275360806736787
REGION1,FIHYDMPH3,FIHO,1,2059,1.627536080673679
REGION1,FIHYDMPH3,FIHO,1,2060,1.6275360806736787
REGION1,FING00I00,CO2,1,2015,1559.0259169658914
REGION1,FING00I00,CO2,1,2016,1559.02629764454
REGION1,FING00I00,CO2,1,2017,1357.8615214233037
REGION1,FING00I00,CO2,1,2018,1257.2791274267754
REGION1,FING00I00,CO2,1,2019,1106.4055777530587
REGION1,FING00I00,CO2,1,2020,1005.8232083296404
REGION1,FING00I00,CO2,1,2021,1257.2788397927443
REGION1,FING00I00,CO2,1,2022,1156.6965665857774
REGION1,FINGCCPH2,FIPM25,1,2015,0.00280922717735913
REGION1,FINGCCPH2,FIPM25,1,2016,0.002809227009552959
REGION1,FINGCCPH2,FIPM25,1,2017,0.0028092271204827393
REGION1,FINGCCPH2,FIPM25,1,2018,0.0028092271526768374
REGION1,FINGCCPH2,FIPM25,1,2019,0.0026219183390528275
REGION1,FINGCCPH2,FIPM25,1,2020,0.0023999942654451462
REGION1,FINGCCPH2,FIPM25,1,2021,0.0028092264997683237
REGION1,FINGCCPH2,FIPM25,1,2022,0.0027779273750524565
REGION1,FINGCHPH3,FIPM25,1,2015,0.0004828909425508984
REGION1,FINGCHPH3,FIPM25,1,2016,0.0004964602735211646
REGION1,FINGCHPH3,FIPM25,1,2017,0.0001740165536571391
REGION1,FINGCHPH3,FIPM25,1,2018,1.9573087271482037e-05
REGION1,FINGCHPH3,FIPM25,1,2021,5.304650667045056e-05
REGION1,FINGSTPH2,FIPM25,1,2015,0.0003951838745357571
REGION1,FINGSTPH2,FIPM25,1,2016,0.0003951839037315241
REGION1,FINGSTPH2,FIPM25,1,2017,0.00039518386709621125
REGION1,FINGSTPH2,FIPM25,1,2018,0.0003951838696018023
REGION1,FINGSTPH2,FIPM25,1,2021,0.00039518391789875355
REGION1,FISOUTPH2,FISO,1,2015,0.044728970035658885
REGION1,FISOUTPH2,FISO,1,2016,0.044728970035658885
REGION1,FISOUTPH2,FISO,1,2017,0.044728970035658844
REGION1,FISOUTPH2,FISO,1,2018,0.044728970035658844
REGION1,FISOUTPH2,FISO,1,2019,0.044728970035658844
REGION1,FISOUTPH2,FISO,1,2020,0.044728970035658844
REGION1,FISOUTPH2,FISO,1,2021,0.044728970035658844
REGION1,FISOUTPH2,FISO,1,2022,0.044728970035658844
REGION1,FISOUTPH2,FISO,1,2023,0.044728970035658844
REGION1,FISOUTPH2,FISO,1,2024,0.044728970035658844
REGION1,FISOUTPH2,FISO,1,2025,0.044728970035658844
REGION1,FISOUTPH2,FISO,1,2026,0.044728970035658844
REGION1,FISOUTPH2,FISO,1,2027,0.044728970035658844
REGION1,FISOUTPH2,FISO,1,2028,0.044728970035658844
REGION1,FISOUTPH2,FISO,1,2029,0.044728970035658844
REGION1,FISOUTPH2,FISO,1,2030,2.3499977617669714
REGION1,FISOUTPH2,FISO,1,2031,2.3499977617669714
REGION1,FISOUTPH2,FISO,1,2032,3.4299967331322176
REGION1,FISOUTPH2,FISO,1,2033,3.9599962283392363
REGION1,FISOUTPH2,FISO,1,2034,4.49999571402186
REGION1,FISOUTPH2,FISO,1,2035,5.0399951997044825
REGION1,FISOUTPH2,FISO,1,2036,5.1999950473141485
REGION1,FISOUTPH2,FISO,1,2037,5.34999490444821
REGION1,FISOUTPH2,FISO,1,2038,5.509994752057877
REGION1,FISOUTPH2,FISO,1,2039,5.669994599667542
REGION1,FISOUTPH2,FISO,1,2040,5.829994447277207
REGION1,FISOUTPH2,FISO,1,2041,5.87999439965523
REGION1,FISOUTPH2,FISO,1,2042,5.92999435203325
REGION1,FISOUTPH2,FISO,1,2043,5.969994313935666
REGION1,FISOUTPH2,FISO,1,2044,6.019994266313687
REGION1,FISOUTPH2,FISO,1,2045,6.069994218691707
REGION1,FISOUTPH2,FISO,1,2046,6.11999417106973
REGION1,FISOUTPH2,FISO,1,2047,6.1599941329721455
REGION1,FISOUTPH2,FISO,1,2048,6.209994085350165
REGION1,FISOUTPH2,FISO,1,2049,6.259994037728186
REGION1,FISOUTPH2,FISO,1,2050,6.299993999630603
REGION1,FISOUTPH2,FISO,1,2051,6.329993971057417
REGION1,FISOUTPH2,FISO,1,2052,6.359993942484227
REGION1,FISOUTPH2,FISO,1,2053,6.399993904386645
REGION1,FISOUTPH2,FISO,1,2054,6.429993875813456
REGION1,FISOUTPH2,FISO,1,2055,6.459993847240269
REGION1,FISOUTPH2,FISO,1,2056,6.489993818667082
REGION1,FISOUTPH2,FISO,1,2057,6.529993780569497
REGION1,FISOUTPH2,FISO,1,2058,6.559993751996309
REGION1,FISOUTPH2,FISO,1,2059,6.589993723423124
REGION1,FISOUTPH2,FISO,1,2060,6.619993694849935
REGION1,FIWIOFPH3,FIWO,1,2015,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,1,2016,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,1,2017,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,1,2018,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,1,2019,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,1,2020,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,1,2021,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,1,2022,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,1,2023,0.29658094701733345
REGION1,FIWIOFPH3,FIWO,1,2024,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,1,2025,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,1,2026,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,1,2027,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,1,2028,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,1,2029,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,1,2030,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,1,2031,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,1,2032,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,1,2033,0.2891382312366704
REGION1,FIWIOFPH3,FIWO,1,2034,0.2891382312366704
REGION1,FIWIONPH3,FIWI,1,2015,6.053095538761838
REGION1,FIWIONPH3,FIWI,1,2016,6.053095538761838
REGION1,FIWIONPH3,FIWI,1,2017,6.053095538761838
REGION1,FIWIONPH3,FIWI,1,2018,6.053095538761838
REGION1,FIWIONPH3,FIWI,1,2019,6.053095538761838
REGION1,FIWIONPH3,FIWI,1,2020,6.053095538761838
REGION1,FIWIONPH3,FIWI,1,2021,6.053095538761838
REGION1,FIWIONPH3,FIWI,1,2022,6.053095538761838
REGION1,FIWIONPH3,FIWI,1,2023,6.013312298532038
REGION1,FIWIONPH3,FIWI,1,2024,5.662313330934951
REGION1,FIWIONPH3,FIWI,1,2025,5.662313330934951
REGION1,FIWIONPH3,FIWI,1,2026,5.652241624547659
REGION1,FIWIONPH3,FIWI,1,2027,5.632098211773078
REGION1,FIWIONPH3,FIWI,1,2028,5.516323946851169
REGION1,FIWIONPH3,FIWI,1,2029,5.3103575512310695
REGION1,FIWIONPH3,FIWI,1,2030,5.238495926157748
REGION1,FIWIONPH3,FIWI,1,2031,5.167993981446712
REGION1,FIWIONPH3,FIWI,1,2032,4.8275703055562795
REGION1,FIWIONPH3,FIWI,1,2033,4.6160644714231704
REGION1,FIWIONPH3,FIWI,1,2034,4.585849352261298
REGION1,FIWIONPH3,FIWI,1,2035,4.333855258451279
REGION1,FIWIONPH3,FIWI,1,2036,4.0590991082059835
REGION1,FIWIONPH3,FIWI,1,2037,3.4173299772078063
REGION1,FIWIONPH3,FIWI,1,2038,1.8028354433250733
REGION1,FIWIONPN3,FIWI,1,2015,3.8819889944512775
REGION1,FIWIONPN3,FIWI,1,2016,3.8819889944512775
REGION1,FIWIONPN3,FIWI,1,2017,3.8819889944512775
REGION1,FIWIONPN3,FIWI,1,2018,3.8819889944512775
REGION1,FIWIONPN3,FIWI,1,2019,3.8819889944512775
REGION1,FIWIONPN3,FIWI,1,2020,3.8819889944512775
REGION1,FIWIONPN3,FIWI,1,2021,3.88198899445128
REGION1,FIWIONPN3,FIWI,1,2022,3.88198899445128
REGION1,FIWIONPN3,FIWI,1,2023,3.88198899445128
REGION1,FIWIONPN3,FIWI,1,2024,18.239028153814882
REGION1,FIWIONPN3,FIWI,1,2025,24.29376121670622
REGION1,FIWIONPN3,FIWI,1,2026,31.556057860788655
REGION1,FIWIONPN3,FIWI,1,2027,40.47039809956374
REGION1,FIWIONPN3,FIWI,1,2028,40.47039809956373
REGION1,FIWIONPN3,FIWI,1,2029,61.22969753513208
REGION1,FIWIONPN3,FIWI,1,2030,87.17882182959251
REGION1,FIWIONPN3,FIWI,1,2031,110.63533834192957
REGION1,FIWIONPN3,FIWI,1,2032,136.58446263639004
REGION1,FIWIONPN3,FIWI,1,2033,160.39307161569218
REGION1,FIWIONPN3,FIWI,1,2034,184.4460717965329
REGION1,FIWIONPN3,FIWI,1,2035,202.26412375441194
REGION1,FIWIONPN3,FIWI,1,2036,221.24061201272852
REGION1,FIWIONPN3,FIWI,1,2037,236.62710952098004
REGION1,FIWIONPN3,FIWI,1,2038,248.60568818872574
REGION1,FIWIONPN3,FIWI,1,2039,259.1999033658081
REGION1,FIWIONPN3,FIWI,1,2040,259.199903365808
REGION1,FIWIONPN3,FIWI,1,2041,259.19990336580815
REGION1,FIWIONPN3,FIWI,1,2042,259.1999033658082
REGION1,FIWIONPN3,FIWI,1,2043,259.19990336580815
REGION1,FIWIONPN3,FIWI,1,2044,259.19990336580815
REGION1,FIWIONPN3,FIWI,1,2045,259.1999033658081
REGION1,FIWIONPN3,FIWI,1,2046,259.19990336580815
REGION1,FIWIONPN3,FIWI,1,2047,259.19990336580815
REGION1,FIWIONPN3,FIWI,1,2048,259.19990336580815
REGION1,FIWIONPN3,FIWI,1,2049,259.19990336580815
REGION1,FIWIONPN3,FIWI,1,2050,259.19990336580815
REGION1,FIWIONPN3,FIWI,1,2051,259.1999033658081
REGION1,FIWIONPN3,FIWI,1,2052,259.19990336580815
REGION1,FIWIONPN3,FIWI,1,2053,259.19990336580815
REGION1,FIWIONPN3,FIWI,1,2054,259.19990336580815
REGION1,FIWIONPN3,FIWI,1,2055,259.19990336580815
REGION1,FIWIONPN3,FIWI,1,2056,259.19990336580815
REGION1,FIWIONPN3,FIWI,1,2057,259.1999033658081
REGION1,FIWIONPN3,FIWI,1,2058,259.1999033658081
REGION1,FIWIONPN3,FIWI,1,2059,259.1999033658081
REGION1,FIWIONPN3,FIWI,1,2060,259.1999033658081
REGION1,FIWS00X00,FIPM25,1,2015,0.11317825176581378
REGION1,FIWS00X00,FIPM25,1,2016,0.11217023229888372
REGION1,FIWS00X00,FIPM25,1,2017,0.11116141712431013
REGION1,FIWS00X00,FIPM25,1,2018,0.11015263893937173
REGION1,FIWS00X00,FIPM25,1,2019,0.10914463834547597
REGION1,FIWS00X00,FIPM25,1,2020,0.10813585524253898
REGION1,FIWS00X00,FIPM25,1,2021,0.10832912001260854
REGION1,FIWS00X00,FIPM25,1,2022,0.10852316692897807
REGION1,FIWS00X00,FIPM25,1,2023,0.10871644681286838
REGION1,FIWS00X00,FIPM25,1,2024,0.1089097112466628
REGION1,FIWS00X00,FIPM25,1,2025,0.10910375070748751
REGION1,FIWS00X00,FIPM25,1,2026,0.10982558104504639
REGION1,FIWS00X00,FIPM25,1,2027,0.11054814229855171
REGION1,FIWS00X00,FIPM25,1,2028,0.11127070284427079
REGION1,FIWS00X00,FIPM25,1,2029,0.11199257344499933
REGION1,FIWS00X00,FIPM25,1,2030,0.11271515324669432
REGION1,FIWS00X00,FIPM25,1,2031,0.11141718395899936
REGION1,FIWS00X00,FIPM25,1,2032,0.11011851913196825
REGION1,FIWS00X00,FIPM25,1,2033,0.10882055182248772
REGION1,FIWS00X00,FIPM25,1,2034,0.10752261546692655
REGION1,FIWS00X00,FIPM25,1,2035,0.10622466185104791
REGION1,FIWS00X00,FIPM25,1,2036,0.10468882584056319
REGION1,FIWS00X00,FIPM25,1,2037,0.1031537346169166
REGION1,FIWS00X00,FIPM25,1,2038,0.10161789455477914
REGION1,FIWS00X00,FIPM25,1,2039,0.10008279572361299
REGION1,FIWS00X00,FIPM25,1,2040,0.09854696102251885
REGION1,FIWS00X00,FIPM25,1,2041,0.09718508764766544
REGION1,FIWS00X00,FIPM25,1,2042,0.09582247234970045
REGION1,FIWS00X00,FIPM25,1,2043,0.09446056666804409
REGION1,FIWS00X00,FIPM25,1,2044,0.09309795086166153
REGION1,FIWS00X00,FIPM25,1,2045,0.09173606214207031
REGION1,FIWS00X00,FIPM25,1,2046,0.09055854430925978
REGION1,FIWS00X00,FIPM25,1,2047,0.08938176285058815
REGION1,FIWS00X00,FIPM25,1,2048,0.08820423895774235
REGION1,FIWS00X00,FIPM25,1,2049,0.08702747052752527
REGION1,FIWS00X00,FIPM25,1,2050,0.08584993673753823
REGION1,FIWS00X00,FIPM25,1,2051,0.08499131701489182
REGION1,FIWS00X00,FIPM25,1,2052,0.08414163957450749
REGION1,FIWS00X00,FIPM25,1,2053,0.0833001302569391
REGION1,FIWS00X00,FIPM25,1,2054,0.08246752501312284
REGION1,FIWS00X00,FIPM25,1,2055,0.08164237885673285
REGION1,FIWS00X00,FIPM25,1,2056,0.08082612314231867
REGION1,FIWS00X00,FIPM25,1,2057,0.08001807605976884
REGION1,FIWS00X00,FIPM25,1,2058,0.07921745260427131
REGION1,FIWS00X00,FIPM25,1,2059,0.07842568662815047
REGION1,FIWS00X00,FIPM25,1,2060,0.0776414714078508
REGION1,NOBMCSPN2,CO2,1,2033,-666.9400416313084
REGION1,NOBMCSPN2,CO2,1,2034,-1625.9800022821764
REGION1,NOBMCSPN2,CO2,1,2035,-1717.0912418311964
REGION1,NOBMCSPN2,CO2,1,2036,-1827.1289394029877
REGION1,NOBMCSPN2,CO2,1,2037,-1959.838167745562
REGION1,NOBMCSPN2,CO2,1,2038,-2122.8030710374105
REGION1,NOBMCSPN2,CO2,1,2039,-2381.9225428479376
REGION1,NOBMCSPN2,CO2,1,2040,-2737.8159501300083
REGION1,NOBMCSPN2,CO2,1,2041,-3146.8486854945636
REGION1,NOBMCSPN2,CO2,1,2042,-3606.527209396633
REGION1,NOBMCSPN2,CO2,1,2043,-4121.612224257639
REGION1,NOBMCSPN2,CO2,1,2044,-4697.136075320053
REGION1,NOBMCSPN2,CO2,1,2045,-5338.407251032865
REGION1,NOBMCSPN2,CO2,1,2046,-6051.017418470714
REGION1,NOBMCSPN2,CO2,1,2047,-6840.854816393452
REGION1,NOBMCSPN2,CO2,1,2048,-7714.124787120347
REGION1,NOBMCSPN2,CO2,1,2049,-8677.386969055986
REGION1,NOBMCSPN2,CO2,1,2050,-9388.046283359863
REGION1,NOBMCSPN2,CO2,1,2051,-9452.37681911246
REGION1,NOBMCSPN2,CO2,1,2052,-9504.157715936914
REGION1,NOBMCSPN2,CO2,1,2053,-10067.651495701395
REGION1,NOBMCSPN2,CO2,1,2054,-10668.899199841784
REGION1,NOBMCSPN2,CO2,1,2055,-11067.063845377848
REGION1,NOBMCSPN2,CO2,1,2056,-9627.528873921738
REGION1,NOBMCSPN2,CO2,1,2057,-9644.780479469426
REGION1,NOBMCSPN2,CO2,1,2058,-9658.619252926874
REGION1,NOBMCSPN2,CO2,1,2059,-10047.769294883969
REGION1,NOBMCSPN2,CO2,1,2060,-9769.26452952387
REGION1,NOCO00I00,CO2,1,2015,10.162251514787599
REGION1,NOCO00I00,CO2,1,2016,10.063129830615829
REGION1,NOCO00I00,CO2,1,2017,12.481181582787892
REGION1,NOCO00I00,CO2,1,2020,17.927586623773976
REGION1,NOCO00I00,CO2,1,2021,17.884954746045263
REGION1,NOCO00I00,CO2,1,2022,12.050955218381015
REGION1,NOCOCHPH3,NOPM25,1,2015,6.128640009354237e-05
REGION1,NOCOCHPH3,NOPM25,1,2016,6.128640009354237e-05
REGION1,NOCOCHPH3,NOPM25,1,2017,7.676927993871354e-05
REGION1,NOCOCHPH3,NOPM25,1,2020,0.00011366208001128954
REGION1,NOCOCHPH3,NOPM25,1,2021,0.00011366208001128954
REGION1,NOCOCHPH3,NOPM25,1,2022,7.676927993871354e-05
REGION1,NOCOSTPH1,NOPM25,1,2015,6.128640009354237e-05
REGION1,NOCOSTPH1,NOPM25,1,2016,6.128640009354237e-05
REGION1,NOCOSTPH1,NOPM25,1,2017,7.676927993871354e-05
REGION1,NOCOSTPH1,NOPM25,1,2020,0.00011366208001128954
REGION1,NOCOSTPH1,NOPM25,1,2021,0.00011366208001128954
REGION1,NOCOSTPH1,NOPM25,1,2022,7.676927993871354e-05
REGION1,NOHYDMPH1,NOHO,1,2015,43.0543737784738
REGION1,NOHYDMPH1,NOHO,1,2016,41.95192100692702
REGION1,NOHYDMPH1,NOHO,1,2017,39.098513833511944
REGION1,NOHYDMPH1,NOHO,1,2018,37.16279489057215
REGION1,NOHYDMPH1,NOHO,1,2019,36.93129149326146
REGION1,NOHYDMPH1,NOHO,1,2020,36.93129149326146
REGION1,NOHYDMPH1,NOHO,1,2021,36.85388026261496
REGION1,NOHYDMPH1,NOHO,1,2022,36.6724755807061
REGION1,NOHYDMPH1,NOHO,1,2023,36.48332870069026
REGION1,NOHYDMPH1,NOHO,1,2024,36.44243215541494
REGION1,NOHYDMPH1,NOHO,1,2025,36.429871201168176
REGION1,NOHYDMPH1,NOHO,1,2026,36.273588638462954
REGION1,NOHYDMPH1,NOHO,1,2027,36.17251587100094
REGION1,NOHYDMPH1,NOHO,1,2028,35.72995671783198
REGION1,NOHYDMPH1,NOHO,1,2029,35.22517707201685
REGION1,NOHYDMPH1,NOHO,1,2030,34.997617375282225
