REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,DKCOCHPH3,DKE1,1,2050,1.0
REGION1,DKCOCHPH3,DKE1,1,2051,1.0
REGION1,DKCOCHPH3,DKE1,1,2052,1.0
REGION1,DKCOCHPH3,DKE1,1,2053,1.0
REGION1,DKCOCHPH3,DKE1,1,2054,1.0
REGION1,DKCOCHPH3,DKE1,1,2055,1.0
REGION1,DKCOCHPH3,DKE1,1,2056,1.0
REGION1,DKCOCHPH3,DKE1,1,2057,1.0
REGION1,DKCOCHPH3,DKE1,1,2058,1.0
REGION1,DKCOCHPH3,DKE1,1,2059,1.0
REGION1,DKCOCHPH3,DKE1,1,2060,1.0
REGION1,DKCOCSPN2,DKE1,1,2015,1.0
REGION1,DKCOCSPN2,DKE1,1,2016,1.0
REGION1,DKCOCSPN2,DKE1,1,2017,1.0
REGION1,DKCOCSPN2,DKE1,1,2018,1.0
REGION1,DKCOCSPN2,DKE1,1,2019,1.0
REGION1,DKCOCSPN2,DKE1,1,2020,1.0
REGION1,DKCOCSPN2,DKE1,1,2021,1.0
REGION1,DKCOCSPN2,DKE1,1,2022,1.0
REGION1,DKCOCSPN2,DKE1,1,2023,1.0
REGION1,DKCOCSPN2,DKE1,1,2024,1.0
REGION1,DKCOCSPN2,DKE1,1,2025,1.0
REGION1,DKCOCSPN2,DKE1,1,2026,1.0
REGION1,DKCOCSPN2,DKE1,1,2027,1.0
REGION1,DKCOCSPN2,DKE1,1,2028,1.0
REGION1,DKCOCSPN2,DKE1,1,2029,1.0
REGION1,DKCOCSPN2,DKE1,1,2030,1.0
REGION1,DKCOCSPN2,DKE1,1,2031,1.0
REGION1,DKCOCSPN2,DKE1,1,2032,1.0
REGION1,DKCOCSPN2,DKE1,1,2033,1.0
REGION1,DKCOCSPN2,DKE1,1,2034,1.0
REGION1,DKCOCSPN2,DKE1,1,2035,1.0
REGION1,DKCOCSPN2,DKE1,1,2036,1.0
REGION1,DKCOCSPN2,DKE1,1,2037,1.0
REGION1,DKCOCSPN2,DKE1,1,2038,1.0
REGION1,DKCOCSPN2,DKE1,1,2039,1.0
REGION1,DKCOCSPN2,DKE1,1,2040,1.0
REGION1,DKCOCSPN2,DKE1,1,2041,1.0
REGION1,DKCOCSPN2,DKE1,1,2042,1.0
REGION1,DKCOCSPN2,DKE1,1,2043,1.0
REGION1,DKCOCSPN2,DKE1,1,2044,1.0
REGION1,DKCOCSPN2,DKE1,1,2045,1.0
REGION1,DKCOCSPN2,DKE1,1,2046,1.0
REGION1,DKCOCSPN2,DKE1,1,2047,1.0
REGION1,DKCOCSPN2,DKE1,1,2048,1.0
REGION1,DKCOCSPN2,DKE1,1,2049,1.0
REGION1,DKCOCSPN2,DKE1,1,2050,1.0
REGION1,DKCOCSPN2,DKE1,1,2051,1.0
REGION1,DKCOCSPN2,DKE1,1,2052,1.0
REGION1,DKCOCSPN2,DKE1,1,2053,1.0
REGION1,DKCOCSPN2,DKE1,1,2054,1.0
REGION1,DKCOCSPN2,DKE1,1,2055,1.0
REGION1,DKCOCSPN2,DKE1,1,2056,1.0
REGION1,DKCOCSPN2,DKE1,1,2057,1.0
REGION1,DKCOCSPN2,DKE1,1,2058,1.0
REGION1,DKCOCSPN2,DKE1,1,2059,1.0
REGION1,DKCOCSPN2,DKE1,1,2060,1.0
REGION1,DKCOSTPH1,DKE1,1,2015,1.0
REGION1,DKCOSTPH1,DKE1,1,2016,1.0
REGION1,DKCOSTPH1,DKE1,1,2017,1.0
REGION1,DKCOSTPH1,DKE1,1,2018,1.0
REGION1,DKCOSTPH1,DKE1,1,2019,1.0
REGION1,DKCOSTPH1,DKE1,1,2020,1.0
REGION1,DKCOSTPH1,DKE1,1,2021,1.0
REGION1,DKCOSTPH1,DKE1,1,2022,1.0
REGION1,DKCOSTPH1,DKE1,1,2023,1.0
REGION1,DKCOSTPH1,DKE1,1,2024,1.0
REGION1,DKCOSTPH1,DKE1,1,2025,1.0
REGION1,DKCOSTPH1,DKE1,1,2026,1.0
REGION1,DKCOSTPH1,DKE1,1,2027,1.0
REGION1,DKCOSTPH1,DKE1,1,2028,1.0
REGION1,DKCOSTPH1,DKE1,1,2029,1.0
REGION1,DKCOSTPH1,DKE1,1,2030,1.0
REGION1,DKCOSTPH1,DKE1,1,2031,1.0
REGION1,DKCOSTPH1,DKE1,1,2032,1.0
REGION1,DKCOSTPH1,DKE1,1,2033,1.0
REGION1,DKCOSTPH1,DKE1,1,2034,1.0
REGION1,DKCOSTPH1,DKE1,1,2035,1.0
REGION1,DKCOSTPH1,DKE1,1,2036,1.0
REGION1,DKCOSTPH1,DKE1,1,2037,1.0
REGION1,DKCOSTPH1,DKE1,1,2038,1.0
REGION1,DKCOSTPH1,DKE1,1,2039,1.0
REGION1,DKCOSTPH1,DKE1,1,2040,1.0
REGION1,DKCOSTPH1,DKE1,1,2041,1.0
REGION1,DKCOSTPH1,DKE1,1,2042,1.0
REGION1,DKCOSTPH1,DKE1,1,2043,1.0
REGION1,DKCOSTPH1,DKE1,1,2044,1.0
REGION1,DKCOSTPH1,DKE1,1,2045,1.0
REGION1,DKCOSTPH1,DKE1,1,2046,1.0
REGION1,DKCOSTPH1,DKE1,1,2047,1.0
REGION1,DKCOSTPH1,DKE1,1,2048,1.0
REGION1,DKCOSTPH1,DKE1,1,2049,1.0
REGION1,DKCOSTPH1,DKE1,1,2050,1.0
REGION1,DKCOSTPH1,DKE1,1,2051,1.0
REGION1,DKCOSTPH1,DKE1,1,2052,1.0
REGION1,DKCOSTPH1,DKE1,1,2053,1.0
REGION1,DKCOSTPH1,DKE1,1,2054,1.0
REGION1,DKCOSTPH1,DKE1,1,2055,1.0
REGION1,DKCOSTPH1,DKE1,1,2056,1.0
REGION1,DKCOSTPH1,DKE1,1,2057,1.0
REGION1,DKCOSTPH1,DKE1,1,2058,1.0
REGION1,DKCOSTPH1,DKE1,1,2059,1.0
REGION1,DKCOSTPH1,DKE1,1,2060,1.0
REGION1,DKCOSTPH3,DKE1,1,2015,1.0
REGION1,DKCOSTPH3,DKE1,1,2016,1.0
REGION1,DKCOSTPH3,DKE1,1,2017,1.0
REGION1,DKCOSTPH3,DKE1,1,2018,1.0
REGION1,DKCOSTPH3,DKE1,1,2019,1.0
REGION1,DKCOSTPH3,DKE1,1,2020,1.0
REGION1,DKCOSTPH3,DKE1,1,2021,1.0
REGION1,DKCOSTPH3,DKE1,1,2022,1.0
REGION1,DKCOSTPH3,DKE1,1,2023,1.0
REGION1,DKCOSTPH3,DKE1,1,2024,1.0
REGION1,DKCOSTPH3,DKE1,1,2025,1.0
REGION1,DKCOSTPH3,DKE1,1,2026,1.0
REGION1,DKCOSTPH3,DKE1,1,2027,1.0
REGION1,DKCOSTPH3,DKE1,1,2028,1.0
REGION1,DKCOSTPH3,DKE1,1,2029,1.0
REGION1,DKCOSTPH3,DKE1,1,2030,1.0
REGION1,DKCOSTPH3,DKE1,1,2031,1.0
REGION1,DKCOSTPH3,DKE1,1,2032,1.0
REGION1,DKCOSTPH3,DKE1,1,2033,1.0
REGION1,DKCOSTPH3,DKE1,1,2034,1.0
REGION1,DKCOSTPH3,DKE1,1,2035,1.0
REGION1,DKCOSTPH3,DKE1,1,2036,1.0
REGION1,DKCOSTPH3,DKE1,1,2037,1.0
REGION1,DKCOSTPH3,DKE1,1,2038,1.0
REGION1,DKCOSTPH3,DKE1,1,2039,1.0
REGION1,DKCOSTPH3,DKE1,1,2040,1.0
REGION1,DKCOSTPH3,DKE1,1,2041,1.0
REGION1,DKCOSTPH3,DKE1,1,2042,1.0
REGION1,DKCOSTPH3,DKE1,1,2043,1.0
REGION1,DKCOSTPH3,DKE1,1,2044,1.0
REGION1,DKCOSTPH3,DKE1,1,2045,1.0
REGION1,DKCOSTPH3,DKE1,1,2046,1.0
REGION1,DKCOSTPH3,DKE1,1,2047,1.0
REGION1,DKCOSTPH3,DKE1,1,2048,1.0
REGION1,DKCOSTPH3,DKE1,1,2049,1.0
REGION1,DKCOSTPH3,DKE1,1,2050,1.0
REGION1,DKCOSTPH3,DKE1,1,2051,1.0
REGION1,DKCOSTPH3,DKE1,1,2052,1.0
REGION1,DKCOSTPH3,DKE1,1,2053,1.0
REGION1,DKCOSTPH3,DKE1,1,2054,1.0
REGION1,DKCOSTPH3,DKE1,1,2055,1.0
REGION1,DKCOSTPH3,DKE1,1,2056,1.0
REGION1,DKCOSTPH3,DKE1,1,2057,1.0
REGION1,DKCOSTPH3,DKE1,1,2058,1.0
REGION1,DKCOSTPH3,DKE1,1,2059,1.0
REGION1,DKCOSTPH3,DKE1,1,2060,1.0
REGION1,DKEL00TD0,DKE2,1,2015,0.95
REGION1,DKEL00TD0,DKE2,1,2016,0.95
REGION1,DKEL00TD0,DKE2,1,2017,0.95
REGION1,DKEL00TD0,DKE2,1,2018,0.95
REGION1,DKEL00TD0,DKE2,1,2019,0.95
REGION1,DKEL00TD0,DKE2,1,2020,0.95
REGION1,DKEL00TD0,DKE2,1,2021,0.95
REGION1,DKEL00TD0,DKE2,1,2022,0.95
REGION1,DKEL00TD0,DKE2,1,2023,0.95
REGION1,DKEL00TD0,DKE2,1,2024,0.95
REGION1,DKEL00TD0,DKE2,1,2025,0.95
REGION1,DKEL00TD0,DKE2,1,2026,0.95
REGION1,DKEL00TD0,DKE2,1,2027,0.95
REGION1,DKEL00TD0,DKE2,1,2028,0.95
REGION1,DKEL00TD0,DKE2,1,2029,0.95
REGION1,DKEL00TD0,DKE2,1,2030,0.95
REGION1,DKEL00TD0,DKE2,1,2031,0.95
REGION1,DKEL00TD0,DKE2,1,2032,0.95
REGION1,DKEL00TD0,DKE2,1,2033,0.95
REGION1,DKEL00TD0,DKE2,1,2034,0.95
REGION1,DKEL00TD0,DKE2,1,2035,0.95
REGION1,DKEL00TD0,DKE2,1,2036,0.95
REGION1,DKEL00TD0,DKE2,1,2037,0.95
REGION1,DKEL00TD0,DKE2,1,2038,0.95
REGION1,DKEL00TD0,DKE2,1,2039,0.95
REGION1,DKEL00TD0,DKE2,1,2040,0.95
REGION1,DKEL00TD0,DKE2,1,2041,0.95
REGION1,DKEL00TD0,DKE2,1,2042,0.95
REGION1,DKEL00TD0,DKE2,1,2043,0.95
REGION1,DKEL00TD0,DKE2,1,2044,0.95
REGION1,DKEL00TD0,DKE2,1,2045,0.95
REGION1,DKEL00TD0,DKE2,1,2046,0.95
REGION1,DKEL00TD0,DKE2,1,2047,0.95
REGION1,DKEL00TD0,DKE2,1,2048,0.95
REGION1,DKEL00TD0,DKE2,1,2049,0.95
REGION1,DKEL00TD0,DKE2,1,2050,0.95
REGION1,DKEL00TD0,DKE2,1,2051,0.95
REGION1,DKEL00TD0,DKE2,1,2052,0.95
REGION1,DKEL00TD0,DKE2,1,2053,0.95
REGION1,DKEL00TD0,DKE2,1,2054,0.95
REGION1,DKEL00TD0,DKE2,1,2055,0.95
REGION1,DKEL00TD0,DKE2,1,2056,0.95
REGION1,DKEL00TD0,DKE2,1,2057,0.95
REGION1,DKEL00TD0,DKE2,1,2058,0.95
REGION1,DKEL00TD0,DKE2,1,2059,0.95
REGION1,DKEL00TD0,DKE2,1,2060,0.95
REGION1,DKELDEIH1,DKE1,1,2015,0.95
REGION1,DKELDEIH1,DKE1,1,2016,0.95
REGION1,DKELDEIH1,DKE1,1,2017,0.95
REGION1,DKELDEIH1,DKE1,1,2018,0.95
REGION1,DKELDEIH1,DKE1,1,2019,0.95
REGION1,DKELDEIH1,DKE1,1,2020,0.95
REGION1,DKELDEIH1,DKE1,1,2021,0.95
REGION1,DKELDEIH1,DKE1,1,2022,0.95
REGION1,DKELDEIH1,DKE1,1,2023,0.95
REGION1,DKELDEIH1,DKE1,1,2024,0.95
REGION1,DKELDEIH1,DKE1,1,2025,0.95
REGION1,DKELDEIH1,DKE1,1,2026,0.95
REGION1,DKELDEIH1,DKE1,1,2027,0.95
REGION1,DKELDEIH1,DKE1,1,2028,0.95
REGION1,DKELDEIH1,DKE1,1,2029,0.95
REGION1,DKELDEIH1,DKE1,1,2030,0.95
REGION1,DKELDEIH1,DKE1,1,2031,0.95
REGION1,DKELDEIH1,DKE1,1,2032,0.95
REGION1,DKELDEIH1,DKE1,1,2033,0.95
REGION1,DKELDEIH1,DKE1,1,2034,0.95
REGION1,DKELDEIH1,DKE1,1,2035,0.95
REGION1,DKELDEIH1,DKE1,1,2036,0.95
REGION1,DKELDEIH1,DKE1,1,2037,0.95
REGION1,DKELDEIH1,DKE1,1,2038,0.95
REGION1,DKELDEIH1,DKE1,1,2039,0.95
REGION1,DKELDEIH1,DKE1,1,2040,0.95
REGION1,DKELDEIH1,DKE1,1,2041,0.95
REGION1,DKELDEIH1,DKE1,1,2042,0.95
REGION1,DKELDEIH1,DKE1,1,2043,0.95
REGION1,DKELDEIH1,DKE1,1,2044,0.95
REGION1,DKELDEIH1,DKE1,1,2045,0.95
REGION1,DKELDEIH1,DKE1,1,2046,0.95
REGION1,DKELDEIH1,DKE1,1,2047,0.95
REGION1,DKELDEIH1,DKE1,1,2048,0.95
REGION1,DKELDEIH1,DKE1,1,2049,0.95
REGION1,DKELDEIH1,DKE1,1,2050,0.95
REGION1,DKELDEIH1,DKE1,1,2051,0.95
REGION1,DKELDEIH1,DKE1,1,2052,0.95
REGION1,DKELDEIH1,DKE1,1,2053,0.95
REGION1,DKELDEIH1,DKE1,1,2054,0.95
REGION1,DKELDEIH1,DKE1,1,2055,0.95
REGION1,DKELDEIH1,DKE1,1,2056,0.95
REGION1,DKELDEIH1,DKE1,1,2057,0.95
REGION1,DKELDEIH1,DKE1,1,2058,0.95
REGION1,DKELDEIH1,DKE1,1,2059,0.95
REGION1,DKELDEIH1,DKE1,1,2060,0.95
REGION1,DKELNLIH1,DKE1,1,2015,0.95
REGION1,DKELNLIH1,DKE1,1,2016,0.95
REGION1,DKELNLIH1,DKE1,1,2017,0.95
REGION1,DKELNLIH1,DKE1,1,2018,0.95
REGION1,DKELNLIH1,DKE1,1,2019,0.95
REGION1,DKELNLIH1,DKE1,1,2020,0.95
REGION1,DKELNLIH1,DKE1,1,2021,0.95
REGION1,DKELNLIH1,DKE1,1,2022,0.95
REGION1,DKELNLIH1,DKE1,1,2023,0.95
REGION1,DKELNLIH1,DKE1,1,2024,0.95
REGION1,DKELNLIH1,DKE1,1,2025,0.95
REGION1,DKELNLIH1,DKE1,1,2026,0.95
REGION1,DKELNLIH1,DKE1,1,2027,0.95
REGION1,DKELNLIH1,DKE1,1,2028,0.95
REGION1,DKELNLIH1,DKE1,1,2029,0.95
REGION1,DKELNLIH1,DKE1,1,2030,0.95
REGION1,DKELNLIH1,DKE1,1,2031,0.95
REGION1,DKELNLIH1,DKE1,1,2032,0.95
REGION1,DKELNLIH1,DKE1,1,2033,0.95
REGION1,DKELNLIH1,DKE1,1,2034,0.95
REGION1,DKELNLIH1,DKE1,1,2035,0.95
REGION1,DKELNLIH1,DKE1,1,2036,0.95
REGION1,DKELNLIH1,DKE1,1,2037,0.95
REGION1,DKELNLIH1,DKE1,1,2038,0.95
REGION1,DKELNLIH1,DKE1,1,2039,0.95
REGION1,DKELNLIH1,DKE1,1,2040,0.95
REGION1,DKELNLIH1,DKE1,1,2041,0.95
REGION1,DKELNLIH1,DKE1,1,2042,0.95
REGION1,DKELNLIH1,DKE1,1,2043,0.95
REGION1,DKELNLIH1,DKE1,1,2044,0.95
REGION1,DKELNLIH1,DKE1,1,2045,0.95
REGION1,DKELNLIH1,DKE1,1,2046,0.95
REGION1,DKELNLIH1,DKE1,1,2047,0.95
REGION1,DKELNLIH1,DKE1,1,2048,0.95
REGION1,DKELNLIH1,DKE1,1,2049,0.95
REGION1,DKELNLIH1,DKE1,1,2050,0.95
REGION1,DKELNLIH1,DKE1,1,2051,0.95
REGION1,DKELNLIH1,DKE1,1,2052,0.95
REGION1,DKELNLIH1,DKE1,1,2053,0.95
REGION1,DKELNLIH1,DKE1,1,2054,0.95
REGION1,DKELNLIH1,DKE1,1,2055,0.95
REGION1,DKELNLIH1,DKE1,1,2056,0.95
REGION1,DKELNLIH1,DKE1,1,2057,0.95
REGION1,DKELNLIH1,DKE1,1,2058,0.95
REGION1,DKELNLIH1,DKE1,1,2059,0.95
REGION1,DKELNLIH1,DKE1,1,2060,0.95
REGION1,DKELNOPH1,DKE1,2,2015,0.95
REGION1,DKELNOPH1,DKE1,2,2016,0.95
REGION1,DKELNOPH1,DKE1,2,2017,0.95
REGION1,DKELNOPH1,DKE1,2,2018,0.95
REGION1,DKELNOPH1,DKE1,2,2019,0.95
REGION1,DKELNOPH1,DKE1,2,2020,0.95
REGION1,DKELNOPH1,DKE1,2,2021,0.95
REGION1,DKELNOPH1,DKE1,2,2022,0.95
REGION1,DKELNOPH1,DKE1,2,2023,0.95
REGION1,DKELNOPH1,DKE1,2,2024,0.95
REGION1,DKELNOPH1,DKE1,2,2025,0.95
REGION1,DKELNOPH1,DKE1,2,2026,0.95
REGION1,DKELNOPH1,DKE1,2,2027,0.95
REGION1,DKELNOPH1,DKE1,2,2028,0.95
REGION1,DKELNOPH1,DKE1,2,2029,0.95
REGION1,DKELNOPH1,DKE1,2,2030,0.95
REGION1,DKELNOPH1,DKE1,2,2031,0.95
REGION1,DKELNOPH1,DKE1,2,2032,0.95
REGION1,DKELNOPH1,DKE1,2,2033,0.95
REGION1,DKELNOPH1,DKE1,2,2034,0.95
REGION1,DKELNOPH1,DKE1,2,2035,0.95
REGION1,DKELNOPH1,DKE1,2,2036,0.95
REGION1,DKELNOPH1,DKE1,2,2037,0.95
REGION1,DKELNOPH1,DKE1,2,2038,0.95
REGION1,DKELNOPH1,DKE1,2,2039,0.95
REGION1,DKELNOPH1,DKE1,2,2040,0.95
REGION1,DKELNOPH1,DKE1,2,2041,0.95
REGION1,DKELNOPH1,DKE1,2,2042,0.95
REGION1,DKELNOPH1,DKE1,2,2043,0.95
REGION1,DKELNOPH1,DKE1,2,2044,0.95
REGION1,DKELNOPH1,DKE1,2,2045,0.95
REGION1,DKELNOPH1,DKE1,2,2046,0.95
REGION1,DKELNOPH1,DKE1,2,2047,0.95
REGION1,DKELNOPH1,DKE1,2,2048,0.95
REGION1,DKELNOPH1,DKE1,2,2049,0.95
REGION1,DKELNOPH1,DKE1,2,2050,0.95
REGION1,DKELNOPH1,DKE1,2,2051,0.95
REGION1,DKELNOPH1,DKE1,2,2052,0.95
REGION1,DKELNOPH1,DKE1,2,2053,0.95
REGION1,DKELNOPH1,DKE1,2,2054,0.95
REGION1,DKELNOPH1,DKE1,2,2055,0.95
REGION1,DKELNOPH1,DKE1,2,2056,0.95
REGION1,DKELNOPH1,DKE1,2,2057,0.95
REGION1,DKELNOPH1,DKE1,2,2058,0.95
REGION1,DKELNOPH1,DKE1,2,2059,0.95
REGION1,DKELNOPH1,DKE1,2,2060,0.95
REGION1,DKELNOPH1,NOE1,1,2015,0.95
REGION1,DKELNOPH1,NOE1,1,2016,0.95
REGION1,DKELNOPH1,NOE1,1,2017,0.95
REGION1,DKELNOPH1,NOE1,1,2018,0.95
REGION1,DKELNOPH1,NOE1,1,2019,0.95
REGION1,DKELNOPH1,NOE1,1,2020,0.95
REGION1,DKELNOPH1,NOE1,1,2021,0.95
REGION1,DKELNOPH1,NOE1,1,2022,0.95
REGION1,DKELNOPH1,NOE1,1,2023,0.95
REGION1,DKELNOPH1,NOE1,1,2024,0.95
REGION1,DKELNOPH1,NOE1,1,2025,0.95
REGION1,DKELNOPH1,NOE1,1,2026,0.95
REGION1,DKELNOPH1,NOE1,1,2027,0.95
REGION1,DKELNOPH1,NOE1,1,2028,0.95
REGION1,DKELNOPH1,NOE1,1,2029,0.95
REGION1,DKELNOPH1,NOE1,1,2030,0.95
REGION1,DKELNOPH1,NOE1,1,2031,0.95
REGION1,DKELNOPH1,NOE1,1,2032,0.95
REGION1,DKELNOPH1,NOE1,1,2033,0.95
REGION1,DKELNOPH1,NOE1,1,2034,0.95
REGION1,DKELNOPH1,NOE1,1,2035,0.95
REGION1,DKELNOPH1,NOE1,1,2036,0.95
REGION1,DKELNOPH1,NOE1,1,2037,0.95
REGION1,DKELNOPH1,NOE1,1,2038,0.95
REGION1,DKELNOPH1,NOE1,1,2039,0.95
REGION1,DKELNOPH1,NOE1,1,2040,0.95
REGION1,DKELNOPH1,NOE1,1,2041,0.95
REGION1,DKELNOPH1,NOE1,1,2042,0.95
REGION1,DKELNOPH1,NOE1,1,2043,0.95
REGION1,DKELNOPH1,NOE1,1,2044,0.95
REGION1,DKELNOPH1,NOE1,1,2045,0.95
REGION1,DKELNOPH1,NOE1,1,2046,0.95
REGION1,DKELNOPH1,NOE1,1,2047,0.95
REGION1,DKELNOPH1,NOE1,1,2048,0.95
REGION1,DKELNOPH1,NOE1,1,2049,0.95
REGION1,DKELNOPH1,NOE1,1,2050,0.95
REGION1,DKELNOPH1,NOE1,1,2051,0.95
REGION1,DKELNOPH1,NOE1,1,2052,0.95
REGION1,DKELNOPH1,NOE1,1,2053,0.95
REGION1,DKELNOPH1,NOE1,1,2054,0.95
REGION1,DKELNOPH1,NOE1,1,2055,0.95
REGION1,DKELNOPH1,NOE1,1,2056,0.95
REGION1,DKELNOPH1,NOE1,1,2057,0.95
REGION1,DKELNOPH1,NOE1,1,2058,0.95
REGION1,DKELNOPH1,NOE1,1,2059,0.95
REGION1,DKELNOPH1,NOE1,1,2060,0.95
REGION1,DKELSEPH1,DKE1,2,2015,0.95
REGION1,DKELSEPH1,DKE1,2,2016,0.95
REGION1,DKELSEPH1,DKE1,2,2017,0.95
REGION1,DKELSEPH1,DKE1,2,2018,0.95
REGION1,DKELSEPH1,DKE1,2,2019,0.95
REGION1,DKELSEPH1,DKE1,2,2020,0.95
REGION1,DKELSEPH1,DKE1,2,2021,0.95
REGION1,DKELSEPH1,DKE1,2,2022,0.95
REGION1,DKELSEPH1,DKE1,2,2023,0.95
REGION1,DKELSEPH1,DKE1,2,2024,0.95
REGION1,DKELSEPH1,DKE1,2,2025,0.95
REGION1,DKELSEPH1,DKE1,2,2026,0.95
REGION1,DKELSEPH1,DKE1,2,2027,0.95
REGION1,DKELSEPH1,DKE1,2,2028,0.95
REGION1,DKELSEPH1,DKE1,2,2029,0.95
REGION1,DKELSEPH1,DKE1,2,2030,0.95
REGION1,DKELSEPH1,DKE1,2,2031,0.95
REGION1,DKELSEPH1,DKE1,2,2032,0.95
REGION1,DKELSEPH1,DKE1,2,2033,0.95
REGION1,DKELSEPH1,DKE1,2,2034,0.95
REGION1,DKELSEPH1,DKE1,2,2035,0.95
REGION1,DKELSEPH1,DKE1,2,2036,0.95
REGION1,DKELSEPH1,DKE1,2,2037,0.95
REGION1,DKELSEPH1,DKE1,2,2038,0.95
REGION1,DKELSEPH1,DKE1,2,2039,0.95
REGION1,DKELSEPH1,DKE1,2,2040,0.95
REGION1,DKELSEPH1,DKE1,2,2041,0.95
REGION1,DKELSEPH1,DKE1,2,2042,0.95
REGION1,DKELSEPH1,DKE1,2,2043,0.95
REGION1,DKELSEPH1,DKE1,2,2044,0.95
REGION1,DKELSEPH1,DKE1,2,2045,0.95
REGION1,DKELSEPH1,DKE1,2,2046,0.95
REGION1,DKELSEPH1,DKE1,2,2047,0.95
REGION1,DKELSEPH1,DKE1,2,2048,0.95
REGION1,DKELSEPH1,DKE1,2,2049,0.95
REGION1,DKELSEPH1,DKE1,2,2050,0.95
REGION1,DKELSEPH1,DKE1,2,2051,0.95
REGION1,DKELSEPH1,DKE1,2,2052,0.95
REGION1,DKELSEPH1,DKE1,2,2053,0.95
REGION1,DKELSEPH1,DKE1,2,2054,0.95
REGION1,DKELSEPH1,DKE1,2,2055,0.95
REGION1,DKELSEPH1,DKE1,2,2056,0.95
REGION1,DKELSEPH1,DKE1,2,2057,0.95
REGION1,DKELSEPH1,DKE1,2,2058,0.95
REGION1,DKELSEPH1,DKE1,2,2059,0.95
REGION1,DKELSEPH1,DKE1,2,2060,0.95
REGION1,DKELSEPH1,SEE1,1,2015,0.95
REGION1,DKELSEPH1,SEE1,1,2016,0.95
REGION1,DKELSEPH1,SEE1,1,2017,0.95
REGION1,DKELSEPH1,SEE1,1,2018,0.95
REGION1,DKELSEPH1,SEE1,1,2019,0.95
REGION1,DKELSEPH1,SEE1,1,2020,0.95
REGION1,DKELSEPH1,SEE1,1,2021,0.95
REGION1,DKELSEPH1,SEE1,1,2022,0.95
REGION1,DKELSEPH1,SEE1,1,2023,0.95
REGION1,DKELSEPH1,SEE1,1,2024,0.95
REGION1,DKELSEPH1,SEE1,1,2025,0.95
REGION1,DKELSEPH1,SEE1,1,2026,0.95
REGION1,DKELSEPH1,SEE1,1,2027,0.95
REGION1,DKELSEPH1,SEE1,1,2028,0.95
REGION1,DKELSEPH1,SEE1,1,2029,0.95
REGION1,DKELSEPH1,SEE1,1,2030,0.95
REGION1,DKELSEPH1,SEE1,1,2031,0.95
REGION1,DKELSEPH1,SEE1,1,2032,0.95
REGION1,DKELSEPH1,SEE1,1,2033,0.95
REGION1,DKELSEPH1,SEE1,1,2034,0.95
REGION1,DKELSEPH1,SEE1,1,2035,0.95
REGION1,DKELSEPH1,SEE1,1,2036,0.95
REGION1,DKELSEPH1,SEE1,1,2037,0.95
REGION1,DKELSEPH1,SEE1,1,2038,0.95
REGION1,DKELSEPH1,SEE1,1,2039,0.95
REGION1,DKELSEPH1,SEE1,1,2040,0.95
REGION1,DKELSEPH1,SEE1,1,2041,0.95
REGION1,DKELSEPH1,SEE1,1,2042,0.95
REGION1,DKELSEPH1,SEE1,1,2043,0.95
REGION1,DKELSEPH1,SEE1,1,2044,0.95
REGION1,DKELSEPH1,SEE1,1,2045,0.95
REGION1,DKELSEPH1,SEE1,1,2046,0.95
REGION1,DKELSEPH1,SEE1,1,2047,0.95
REGION1,DKELSEPH1,SEE1,1,2048,0.95
REGION1,DKELSEPH1,SEE1,1,2049,0.95
REGION1,DKELSEPH1,SEE1,1,2050,0.95
REGION1,DKELSEPH1,SEE1,1,2051,0.95
REGION1,DKELSEPH1,SEE1,1,2052,0.95
REGION1,DKELSEPH1,SEE1,1,2053,0.95
REGION1,DKELSEPH1,SEE1,1,2054,0.95
REGION1,DKELSEPH1,SEE1,1,2055,0.95
REGION1,DKELSEPH1,SEE1,1,2056,0.95
REGION1,DKELSEPH1,SEE1,1,2057,0.95
REGION1,DKELSEPH1,SEE1,1,2058,0.95
REGION1,DKELSEPH1,SEE1,1,2059,0.95
REGION1,DKELSEPH1,SEE1,1,2060,0.95
REGION1,DKGO00X00,DKGO,1,2015,1.0
REGION1,DKGO00X00,DKGO,1,2016,1.0
REGION1,DKGO00X00,DKGO,1,2017,1.0
REGION1,DKGO00X00,DKGO,1,2018,1.0
REGION1,DKGO00X00,DKGO,1,2019,1.0
REGION1,DKGO00X00,DKGO,1,2020,1.0
REGION1,DKGO00X00,DKGO,1,2021,1.0
REGION1,DKGO00X00,DKGO,1,2022,1.0
REGION1,DKGO00X00,DKGO,1,2023,1.0
REGION1,DKGO00X00,DKGO,1,2024,1.0
REGION1,DKGO00X00,DKGO,1,2025,1.0
REGION1,DKGO00X00,DKGO,1,2026,1.0
REGION1,DKGO00X00,DKGO,1,2027,1.0
REGION1,DKGO00X00,DKGO,1,2028,1.0
REGION1,DKGO00X00,DKGO,1,2029,1.0
REGION1,DKGO00X00,DKGO,1,2030,1.0
REGION1,DKGO00X00,DKGO,1,2031,1.0
REGION1,DKGO00X00,DKGO,1,2032,1.0
REGION1,DKGO00X00,DKGO,1,2033,1.0
REGION1,DKGO00X00,DKGO,1,2034,1.0
REGION1,DKGO00X00,DKGO,1,2035,1.0
REGION1,DKGO00X00,DKGO,1,2036,1.0
REGION1,DKGO00X00,DKGO,1,2037,1.0
