REGION,TECHNOLOGY,YEAR,VALUE
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2040,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2041,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2042,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2043,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2044,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2045,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2046,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2047,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2048,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2049,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2050,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2051,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2052,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2053,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2054,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2055,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2056,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2057,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2058,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2059,61.39134231
REGION1,Finland (FI)| Coal (CO)| Steam cycle (ST)| Primary energy commodity (P)| Historic (H)| size 3,2060,61.39134231
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2015,70.8
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2016,69.99428571
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2017,69.18857143
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2018,68.38285714
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2019,67.57714286
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2020,66.77142857
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2021,66.45904762
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2022,66.14666667
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2023,65.83428571
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2024,65.52190476
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2025,65.20952381
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2026,64.89714286
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2027,64.5847619
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2028,64.27238095
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2029,63.96
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2030,63.64761905
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2031,63.45238095
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2032,63.25714286
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2033,63.06190476
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2034,62.86666667
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2035,62.67142857
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2036,62.47619048
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2037,62.28095238
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2038,62.08571429
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2039,61.89047619
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2040,61.6952381
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2041,61.5
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2042,61.3047619
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2043,61.10952381
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2044,60.91428571
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2045,60.71904762
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2046,60.52380952
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2047,60.32857143
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2048,60.13333333
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2049,59.93809524
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2050,59.74285714
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2051,59.68311429
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2052,59.62343117
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2053,59.56380774
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2054,59.50424393
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2055,59.44473969
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2056,59.38529495
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2057,59.32590965
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2058,59.26658374
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2059,59.20731716
REGION1,Finland (FI)| Geothermal (GO)| Conventional (CV)| Primary energy commodity (P)| Historic (H)| size 2,2060,59.14810984
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2015,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2016,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2017,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2018,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2019,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2020,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2021,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2022,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2023,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2024,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2025,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2026,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2027,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2028,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2029,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2030,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2031,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2032,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2033,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2034,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2035,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2036,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2037,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2038,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2039,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2040,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2041,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2042,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2043,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2044,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2045,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2046,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2047,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2048,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2049,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2050,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2051,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2052,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2053,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2054,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2055,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2056,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2057,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2058,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2059,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined cycle (CC)| Primary energy commodity (P)| Historic (H)| size 2,2060,20.66075942
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2015,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2016,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2017,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2018,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2019,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2020,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2021,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2022,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2023,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2024,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2025,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2026,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2027,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2028,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2029,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2030,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2031,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2032,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2033,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2034,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2035,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2036,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2037,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2038,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2039,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2040,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2041,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2042,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2043,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2044,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2045,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2046,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2047,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2048,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2049,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2050,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2051,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2052,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2053,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2054,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2055,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2056,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2057,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2058,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2059,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Combined heat and power (CH)| Primary energy commodity (P)| Historic (H)| size 3,2060,0.005407976
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2015,7.486486944
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2016,7.650685956
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2017,7.814884967
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2018,7.979083978
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2019,8.143282989
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2020,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2021,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2022,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2023,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2024,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2025,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2026,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2027,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2028,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2029,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2030,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2031,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2032,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2033,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2034,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2035,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2036,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2037,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2038,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2039,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2040,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2041,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2042,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2043,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2044,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2045,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2046,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2047,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2048,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2049,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2050,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2051,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2052,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2053,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2054,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2055,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2056,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2057,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2058,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2059,8.307482
REGION1,Finland (FI)| Heavy fuel oil (HF)| Gas cycle (GC)| Primary energy commodity (P)| Historic (H)| size 3,2060,8.307482
