REGION,TECHNOLOGY,YEAR,VALUE
REGION1,Denmark (DK)| Ocean (OC)| Wave power (WV)| Primary energy commodity (P)| Historic (H)| size 1,2060,3862.86983
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2015,1360.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2016,1308.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2017,1256.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2018,1204.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2019,1152.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2020,1100.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2021,1086.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2022,1072.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2023,1058.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2024,1044.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2025,1030.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2026,1016.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2027,1002.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2028,988.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2029,974.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2030,960.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2031,942.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2032,924.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2033,906.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2034,888.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2035,870.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2036,852.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2037,834.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2038,816.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2039,798.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2040,780.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2041,769.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2042,758.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2043,747.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2044,736.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2045,725.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2046,714.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2047,703.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2048,692.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2049,681.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2050,670.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2051,666.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2052,662.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2053,658.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2054,654.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2055,650.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2056,646.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2057,642.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2058,638.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2059,634.0
REGION1,Denmark (DK)| Sun (SO)| Distributed PV (DI)| Final electricity (F)| Historic (H)| size 1,2060,630.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2015,1020.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2016,897.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2017,773.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2018,650.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2019,527.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2020,491.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2021,463.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2022,438.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2023,416.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2024,397.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2025,380.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2026,364.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2027,350.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2028,337.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2029,325.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2030,314.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2031,303.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2032,293.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2033,284.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2034,276.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2035,268.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2036,260.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2037,252.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2038,245.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2039,238.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2040,233.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2041,227.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2042,221.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2043,215.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2044,211.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2045,206.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2046,202.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2047,198.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2048,194.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2049,190.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2050,187.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2051,194.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2052,190.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2053,187.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2054,187.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2055,187.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2056,187.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2057,187.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2058,187.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2059,187.0
REGION1,Denmark (DK)| Sun (SO)| Utility PV (UT)| Primary energy commodity (P)| Historic (H)| size 2,2060,187.0
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2015,3500.0
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2016,3375.490249
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2017,3250.980499
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2018,3126.470748
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2019,3001.960998
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2020,2877.451247
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2021,2863.978231
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2022,2850.505215
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2023,2837.0322
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2024,2823.559184
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2025,2810.086168
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2026,2796.613152
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2027,2783.140136
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2028,2769.66712
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2029,2756.194104
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2030,2742.721088
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2031,2733.097506
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2032,2723.473923
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2033,2713.85034
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2034,2704.226757
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2035,2694.603175
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2036,2684.979592
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2037,2675.356009
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2038,2665.732426
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2039,2656.108844
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2040,2646.485261
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2041,2635.89932
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2042,2625.313379
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2043,2614.727438
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2044,2604.141497
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2045,2593.555556
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2046,2582.969615
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2047,2572.383673
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2048,2561.797732
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2049,2551.211791
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2050,2540.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2051,2530.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2052,2520.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2053,2510.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2054,2500.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2055,2490.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2056,2480.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2057,2470.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2058,2460.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2059,2450.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| Historic (H)| size 3,2060,2440.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2015,3500.0
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2016,3375.490249
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2017,3250.980499
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2018,3126.470748
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2019,3001.960998
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2020,2877.451247
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2021,2863.978231
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2022,2850.505215
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2023,2837.0322
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2024,2823.559184
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2025,2810.086168
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2026,2796.613152
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2027,2783.140136
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2028,2769.66712
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2029,2756.194104
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2030,2742.721088
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2031,2733.097506
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2032,2723.473923
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2033,2713.85034
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2034,2704.226757
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2035,2694.603175
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2036,2684.979592
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2037,2675.356009
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2038,2665.732426
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2039,2656.108844
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2040,2646.485261
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2041,2635.89932
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2042,2625.313379
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2043,2614.727438
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2044,2604.141497
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2045,2593.555556
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2046,2582.969615
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2047,2572.383673
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2048,2561.797732
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2049,2551.211791
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2050,2540.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2051,2530.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2052,2520.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2053,2510.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2054,2500.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2055,2490.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2056,2480.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2057,2470.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2058,2460.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2059,2450.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 2,2060,2440.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2015,3500.0
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2016,3375.490249
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2017,3250.980499
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2018,3126.470748
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2019,3001.960998
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2020,2877.451247
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2021,2863.978231
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2022,2850.505215
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2023,2837.0322
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2024,2823.559184
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2025,2810.086168
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2026,2796.613152
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2027,2783.140136
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2028,2769.66712
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2029,2756.194104
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2030,2742.721088
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2031,2733.097506
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2032,2723.473923
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2033,2713.85034
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2034,2704.226757
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2035,2694.603175
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2036,2684.979592
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2037,2675.356009
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2038,2665.732426
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2039,2656.108844
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2040,2646.485261
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2041,2635.89932
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2042,2625.313379
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2043,2614.727438
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2044,2604.141497
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2045,2593.555556
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2046,2582.969615
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2047,2572.383673
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2048,2561.797732
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2049,2551.211791
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2050,2540.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2051,2530.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2052,2520.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2053,2510.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2054,2500.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2055,2490.62585
REGION1,Denmark (DK)| Wind (WI)| Offshore (OF)| Primary energy commodity (P)| New (N)| size 3,2056,2480.62585
