TIMESLICE,YEAR,REGION,TECHNOLOGY,MODE_OF_OPERATION,VALUE
S01B2,2023,REGION1,DKHYDMPH0,1,0.002464127997843888
S01B2,2023,REGION1,DKHYDMPH3,1,0.0064819126764655574
S01B2,2023,REGION1,DKSODIFH1,1,2.061463735796219e-05
S01B2,2023,REGION1,DKSOUTPH2,1,0.18963283643016768
S01B2,2023,REGION1,DKWIOFPH3,1,1.985648996265757
S01B2,2023,REGION1,DKWIONPH3,1,4.404720037206988
S01B2,2023,REGION1,DKWS00X00,1,2.3146825239953097
S01B2,2023,REGION1,FICOSTPH3,1,1.3446701982222362
S01B2,2023,REGION1,FIEL00TD0,1,40.49022977998619
S01B2,2023,REGION1,FIELSEPH1,2,1.705983675347165
S01B2,2023,REGION1,FIGO00X00,1,0.0028978561131548534
S01B2,2023,REGION1,FIGOCVPH2,1,0.0006844332392103922
S01B2,2023,REGION1,FIHYDMPH1,1,0.5129444625389543
S01B2,2023,REGION1,FIHYDMPH2,1,4.089368020946603
S01B2,2023,REGION1,FIHYDMPH3,1,1.953768140357096
S01B2,2023,REGION1,FINUG3PN3,1,5.94431999479872
S01B2,2023,REGION1,FISOUTPH2,1,0.0020731697261859765
S01B2,2023,REGION1,FIWIOFPH3,1,0.0374938253239929
S01B2,2023,REGION1,FIWIONPH3,1,0.7352014466206988
S01B2,2023,REGION1,FIWIONPN3,1,2.999228488383675
S01B2,2023,REGION1,FIWS00X00,1,22.77182726237871
S01B2,2023,REGION1,NOEL00TD0,1,67.5245592138175
S01B2,2023,REGION1,NOHYDMPH1,1,5.72745094750048
S01B2,2023,REGION1,NOHYDMPH2,1,37.84273748071377
S01B2,2023,REGION1,NOHYDMPH3,1,20.977482309483268
S01B2,2023,REGION1,NOHYDSPH3,1,2.14271999812512
S01B2,2023,REGION1,NOSODIFH1,1,3.7063692255569266e-06
S01B2,2023,REGION1,NOSOUTPH2,1,0.0026435237266853166
S01B2,2023,REGION1,NOWIOFPH3,1,0.00493092679248544
S01B2,2023,REGION1,NOWIONPH3,1,1.127371912731314
S01B2,2023,REGION1,NOWIONPN3,1,12.341678389201029
S01B2,2023,REGION1,NOWS00X00,1,1.7512550772710735
S01B2,2023,REGION1,SEBMCHPH3,1,0.0076861439932746235
S01B2,2023,REGION1,SEBMSTPH3,1,10.126494711139317
S01B2,2023,REGION1,SEEL00TD0,1,72.7136061147937
S01B2,2023,REGION1,SEGO00X00,1,0.0028978561131548534
S01B2,2023,REGION1,SEGOCVPH2,1,0.0006844332392103922
S01B2,2023,REGION1,SEHYDMPH1,1,1.9366630469418364
S01B2,2023,REGION1,SEHYDMPH2,1,16.96769878079323
S01B2,2023,REGION1,SEHYDMPH3,1,15.476225783506967
S01B2,2023,REGION1,SEHYDSPH3,1,1.15775999898696
S01B2,2023,REGION1,SESODIFH1,1,5.821474677786209e-05
S01B2,2023,REGION1,SESOUTPH2,1,0.017541592418622284
S01B2,2023,REGION1,SEWIOFPH3,1,0.3257751993437467
S01B2,2023,REGION1,SEWIONPH3,1,5.638095749108266
S01B2,2023,REGION1,SEWIONPN3,1,0.6920962730776158
S01B2,2023,REGION1,SEWS00X00,1,12.543738603501415
S01B2,2023,REGION1,NOHGSRPH2,1,3.2810015232820504
S01B2,2023,REGION1,SEHGSRPH2,1,2.290700733995637
S01B2,2023,REGION1,DKHGSRPH2,1,0.5977597818769602
S01B2,2023,REGION1,FIHGSRPH2,1,2.1873343488547006
S01B2,2023,REGION1,SEHGSRPN2,1,0.23600185322682324
S01B2,2023,REGION1,NOHGTDP00,1,3.2678647071592706
S01B2,2023,REGION1,SEHGTDP00,1,2.516585911856796
S01B2,2023,REGION1,DKHGTDP00,1,0.5953664089131295
S01B2,2023,REGION1,FIHGTDP00,1,2.1785764714395137
S01B2,2024,REGION1,DKNG00X00,1,1.0358976441809495
S01B2,2024,REGION1,DKNGCCPH2,1,0.0791423999307504
S01B2,2024,REGION1,DKWSCHPH2,1,0.3933964796557781
S01B2,2024,REGION1,DKWSSTPH1,1,1.8232814995677322
S01B2,2024,REGION1,FICO00X00,1,3.181889216543847
S01B2,2024,REGION1,FICOCHPH3,1,1.3171161588475233
S01B2,2024,REGION1,FING00I00,1,5.6774659486661685
S01B2,2024,REGION1,FINGCCPH2,1,1.375487998796448
S01B2,2024,REGION1,FINUG2PH3,1,9.81503999141184
S01B2,2024,REGION1,FIUR00I00,1,60.32284871521751
S01B2,2024,REGION1,FIWSSTPH1,1,6.411219302049401
S01B2,2024,REGION1,NONG00X00,1,7.5666915395100744
S01B2,2024,REGION1,NONGCCPH2,1,1.48607999869968
S01B2,2024,REGION1,NOWSCHPH2,1,0.2080511998179552
S01B2,2024,REGION1,NOWSSTPH1,1,0.29977868278710496
S01B2,2024,REGION1,SEBM00X00,1,29.35071128432644
S01B2,2024,REGION1,SEBMCCPH1,1,0.15372287986549246
S01B2,2024,REGION1,SENG00I00,1,4.330475794525139
S01B2,2024,REGION1,SENUG2PH3,1,23.90515197908299
S01B2,2024,REGION1,SEUR00I00,1,72.43978204221519
S01B2,2024,REGION1,SEWSSTPH1,1,1.9488824449231077
S01B2,2024,REGION1,SEELDEEH1,1,2.1606566381094257
S01B2,2024,REGION1,SEELLTEH1,1,2.4433919978620318
S01B2,2024,REGION1,NOELDEEH1,1,4.8867839957240635
S01B2,2024,REGION1,SEELPLEH1,1,2.108298238155239
S01B2,2024,REGION1,NOELUKEH1,1,4.8867839957240635
S01B2,2024,REGION1,DKEL00TD0,1,17.322563466986836
S01B2,2024,REGION1,DKELNOPH1,2,8.880236855393834
S01B2,2024,REGION1,DKGO00X00,1,0.538035838721918
S01B2,2024,REGION1,DKGOCVPH2,1,0.12729062647939887
S01B2,2024,REGION1,DKHYDMPH0,1,0.002464127997843888
S01B2,2024,REGION1,DKHYDMPH3,1,0.0064819126764655574
S01B2,2024,REGION1,DKSODIFH1,1,6.063128634694763e-06
S01B2,2024,REGION1,DKSOUTPH2,1,0.34231794978029784
S01B2,2024,REGION1,DKWIOFPH3,1,1.9778070903526188
S01B2,2024,REGION1,DKWIONPH3,1,4.134156367921813
S01B2,2024,REGION1,DKWS00X00,1,6.3757297237434685
S01B2,2024,REGION1,FIEL00TD0,1,41.24708279998592
S01B2,2024,REGION1,FIGO00X00,1,0.0038638081508731363
S01B2,2024,REGION1,FIGOCVPH2,1,0.0009141148687960331
S01B2,2024,REGION1,FIHYDMPH1,1,0.5129444625389543
S01B2,2024,REGION1,FIHYDMPH2,1,4.089368020946603
S01B2,2024,REGION1,FIHYDMPH3,1,2.008283196895436
S01B2,2024,REGION1,FINUG3PN3,1,10.09151999116992
S01B2,2024,REGION1,FISOUTPH2,1,0.0020731697261859765
S01B2,2024,REGION1,FIWIOFPH3,1,0.036552915639056195
S01B2,2024,REGION1,FIWIONPH3,1,0.6922875023702485
S01B2,2024,REGION1,FIWIONPN3,1,4.894275974725509
S01B2,2024,REGION1,FIWS00X00,1,18.114259016010372
S01B2,2024,REGION1,NOEL00TD0,1,68.33668983344533
S01B2,2024,REGION1,NOHYDMPH1,1,5.721030681010098
S01B2,2024,REGION1,NOHYDMPH2,1,38.80546643926122
S01B2,2024,REGION1,NOHYDMPH3,1,23.71433977671936
S01B2,2024,REGION1,NOSODIFH1,1,3.7063692255569266e-06
S01B2,2024,REGION1,NOSOUTPH2,1,0.0026435237266853166
S01B2,2024,REGION1,NOWIOFPH3,1,0.00493092679248544
S01B2,2024,REGION1,NOWIONPH3,1,1.1153808251514061
S01B2,2024,REGION1,NOWIONPN3,1,15.632792626321306
S01B2,2024,REGION1,NOWS00X00,1,1.4944396216201719
S01B2,2024,REGION1,SEBMCHPH3,1,0.0076861439932746235
S01B2,2024,REGION1,SEBMSTPH3,1,10.126494711139317
S01B2,2024,REGION1,SEEL00TD0,1,74.01541580183324
S01B2,2024,REGION1,SEGO00X00,1,0.003863808150873141
S01B2,2024,REGION1,SEGOCVPH2,1,0.0009141148687960331
S01B2,2024,REGION1,SEHYDMPH1,1,1.9098352124437106
S01B2,2024,REGION1,SEHYDMPH2,1,19.164399697939643
S01B2,2024,REGION1,SEHYDMPH3,1,15.89901227098329
S01B2,2024,REGION1,SEHYDSPH3,1,1.15775999898696
S01B2,2024,REGION1,SESODIFH1,1,5.821474677786209e-05
S01B2,2024,REGION1,SESOUTPH2,1,0.017541592418622284
S01B2,2024,REGION1,SEWIOFPH3,1,0.32055596370031353
S01B2,2024,REGION1,SEWIONPH3,1,5.423709392536819
S01B2,2024,REGION1,SEWIONPN3,1,0.6920962730776158
S01B2,2024,REGION1,SEWS00X00,1,5.506372459885749
S01B2,2024,REGION1,NOHGSRPH2,1,3.3804258118663553
S01B2,2024,REGION1,SEHGSRPH2,1,2.290700733995637
S01B2,2024,REGION1,DKHGSRPH2,1,0.5977597818769602
S01B2,2024,REGION1,FIHGSRPH2,1,2.253617207910904
S01B2,2024,REGION1,SEHGSRPN2,1,0.567416148507838
S01B2,2024,REGION1,NOHGTDP00,1,3.366890910406521
S01B2,2024,REGION1,SEHGTDP00,1,2.8466732560142973
S01B2,2024,REGION1,DKHGTDP00,1,0.5953664089131295
S01B2,2024,REGION1,FIHGTDP00,1,2.244593940271014
S01B2,2025,REGION1,DKBM00X00,1,2.37042135428479
S01B2,2025,REGION1,DKNG00X00,1,1.035471858069322
S01B2,2025,REGION1,DKNGCCPH2,1,0.0791423999307504
S01B2,2025,REGION1,DKWSCHPH2,1,0.33429887970748845
S01B2,2025,REGION1,DKWSSTPH1,1,0.5658750462179771
S01B2,2025,REGION1,FICO00X00,1,3.0826185919011087
S01B2,2025,REGION1,FICOCHPH3,1,1.2791001588807873
S01B2,2025,REGION1,FING00I00,1,5.770494297131651
S01B2,2025,REGION1,FINGCCPH2,1,1.375487998796448
S01B2,2025,REGION1,FINUG2PH3,1,9.81503999141184
S01B2,2025,REGION1,FIUR00I00,1,60.32284871521751
S01B2,2025,REGION1,FIWSSTPH1,1,5.334438302306348
S01B2,2025,REGION1,NONG00X00,1,6.277690446476557
S01B2,2025,REGION1,NONGCCPH2,1,0.6130063586449038
S01B2,2025,REGION1,NOWSCHPH2,1,0.2080511998179552
S01B2,2025,REGION1,SEBM00X00,1,28.95843355334168
S01B2,2025,REGION1,SENG00I00,1,4.83261816402017
S01B2,2025,REGION1,SENUG2PH3,1,23.90515197908299
S01B2,2025,REGION1,SEUR00I00,1,72.43978204221519
S01B2,2025,REGION1,SEWSCHPH2,1,0.8642972152437399
S01B2,2025,REGION1,SEWSSTPH1,1,3.20003592072787
S01B2,2025,REGION1,SEELDEEH1,1,2.1606566381094257
S01B2,2025,REGION1,SEELLTEH1,1,2.4433919978620318
S01B2,2025,REGION1,NOELDEEH1,1,4.8867839957240635
S01B2,2025,REGION1,SEELPLEH1,1,2.108298238155239
S01B2,2025,REGION1,NOELUKEH1,1,4.8867839957240635
S01B2,2025,REGION1,DKBMSTPH3,1,0.8296483036479801
S01B2,2025,REGION1,DKEL00TD0,1,17.70185487533804
S01B2,2025,REGION1,DKELNOPH1,2,9.6767999915328
S01B2,2025,REGION1,DKGO00X00,1,0.5699112408264256
S01B2,2025,REGION1,DKGOCVPH2,1,0.13505933839681558
S01B2,2025,REGION1,DKHYDMPH0,1,0.002464127997843888
S01B2,2025,REGION1,DKHYDMPH3,1,0.0064819126764655574
S01B2,2025,REGION1,DKSOUTPH2,1,0.5776352874564477
S01B2,2025,REGION1,DKWIOFPH3,1,1.9150718430475122
S01B2,2025,REGION1,DKWIONPH3,1,4.063217744302602
S01B2,2025,REGION1,DKWS00X00,1,2.625137560306545
S01B2,2025,REGION1,FIEL00TD0,1,42.006749399985665
S01B2,2025,REGION1,FIGO00X00,1,0.004829760188591422
S01B2,2025,REGION1,FIGOCVPH2,1,0.0011445715910788708
S01B2,2025,REGION1,FIHYDMPH1,1,0.5129444625389543
S01B2,2025,REGION1,FIHYDMPH2,1,4.068553677592016
S01B2,2025,REGION1,FIHYDMPH3,1,2.008283196895436
S01B2,2025,REGION1,FINUG3PN3,1,10.09151999116992
S01B2,2025,REGION1,FISOUTPH2,1,0.0020731697261859765
S01B2,2025,REGION1,FIWIOFPH3,1,0.036552915639056195
S01B2,2025,REGION1,FIWIONPH3,1,0.6922875023702485
S01B2,2025,REGION1,FIWIONPN3,1,6.789323461067342
S01B2,2025,REGION1,FIWS00X00,1,15.029566539216042
S01B2,2025,REGION1,NOEL00TD0,1,69.13988253804435
S01B2,2025,REGION1,NOHYDMPH1,1,5.719058742016624
S01B2,2025,REGION1,NOHYDMPH2,1,37.88714709630619
S01B2,2025,REGION1,NOHYDMPH3,1,24.111998690326
S01B2,2025,REGION1,NOSODIFH1,1,8.824688632278396e-07
S01B2,2025,REGION1,NOSOUTPH2,1,0.006769818528123128
S01B2,2025,REGION1,NOWIOFPH3,1,0.00493092679248544
S01B2,2025,REGION1,NOWIONPH3,1,1.1153808251514061
S01B2,2025,REGION1,NOWIONPN3,1,18.92390686344158
S01B2,2025,REGION1,NOWS00X00,1,0.6415237941266667
S01B2,2025,REGION1,SEBMCHPH3,1,0.0076861439932746235
S01B2,2025,REGION1,SEBMSTPH3,1,10.126494711139317
S01B2,2025,REGION1,SEEL00TD0,1,75.31871497364058
S01B2,2025,REGION1,SEGO00X00,1,0.004829760188591408
S01B2,2025,REGION1,SEGOCVPH2,1,0.0011445715910788708
S01B2,2025,REGION1,SEHYDMPH1,1,1.8679539819216386
S01B2,2025,REGION1,SEHYDMPH2,1,19.164399697939643
S01B2,2025,REGION1,SEHYDMPH3,1,15.899012270983288
S01B2,2025,REGION1,SEHYDSPH3,1,0.5638155986954204
S01B2,2025,REGION1,SEOCWVPH1,1,0.034559999969759995
S01B2,2025,REGION1,SESODIFH1,1,5.821474677786209e-05
S01B2,2025,REGION1,SESOUTPH2,1,0.017541592418622284
S01B2,2025,REGION1,SEWIOFPH3,1,0.30062797306175054
S01B2,2025,REGION1,SEWIONPH3,1,5.386243917921272
S01B2,2025,REGION1,SEWIONPN3,1,0.6920962730776158
S01B2,2025,REGION1,SEWS00X00,1,11.681025025445864
S01B2,2025,REGION1,NOHGSRPH2,1,3.4798501004506597
S01B2,2025,REGION1,SEHGSRPH2,1,2.290700733995637
S01B2,2025,REGION1,DKHGSRPH2,1,0.5977597818769602
S01B2,2025,REGION1,FIHGSRPH2,1,2.319900066967107
S01B2,2025,REGION1,SEHGSRPN2,1,0.8988304437888531
S01B2,2025,REGION1,NOHGTDP00,1,3.4659171136537714
S01B2,2025,REGION1,SEHGTDP00,1,3.176760600171799
S01B2,2025,REGION1,DKHGTDP00,1,0.5953664089131295
S01B2,2025,REGION1,FIHGTDP00,1,2.3106114091025147
S01B2,2026,REGION1,DKNG00X00,1,0.9056957335108762
S01B2,2026,REGION1,DKWSCHPH2,1,0.3048191997332832
S01B2,2026,REGION1,DKWSSTPH1,1,1.7522589695726916
S01B2,2026,REGION1,FICO00X00,1,3.0751870199780114
S01B2,2026,REGION1,FICOCHPH3,1,1.2791001588807873
S01B2,2026,REGION1,FING00I00,1,3.6154250603642186
S01B2,2026,REGION1,FINUG2PH3,1,9.81503999141184
S01B2,2026,REGION1,FIUR00I00,1,60.32284871521751
S01B2,2026,REGION1,FIWSSTPH1,1,5.512060810549247
S01B2,2026,REGION1,NONG00X00,1,5.423137590546325
S01B2,2026,REGION1,NOWSCHPH2,1,0.2080511998179552
S01B2,2026,REGION1,NOWSSTPH1,1,0.4045566267108056
S01B2,2026,REGION1,SEBM00X00,1,28.93281309898458
S01B2,2026,REGION1,SENG00I00,1,5.3347605335152
S01B2,2026,REGION1,SENUG2PH3,1,23.90515197908299
S01B2,2026,REGION1,SEUR00I00,1,72.43978204221519
S01B2,2026,REGION1,SEWSCHPH2,1,0.8642972152437399
S01B2,2026,REGION1,SEWSSTPH1,1,4.920891558101878
S01B2,2026,REGION1,SEELDEEH1,1,1.9654570358435535
S01B2,2026,REGION1,SEELLTEH1,1,2.4433919978620318
S01B2,2026,REGION1,NOELDEEH1,1,4.8867839957240635
S01B2,2026,REGION1,NOELNLEH1,1,0.6464882418674136
S01B2,2026,REGION1,SEELPLEH1,1,2.108298238155239
S01B2,2026,REGION1,NOELUKEH1,1,4.8867839957240635
S01B2,2026,REGION1,DKEL00TD0,1,18.014623497615762
S01B2,2026,REGION1,DKELNOPH1,2,9.6767999915328
S01B2,2026,REGION1,DKGO00X00,1,0.8983356257916848
S01B2,2026,REGION1,DKGOCVPH2,1,0.21325019187523225
S01B2,2026,REGION1,DKHYDMPH0,1,0.002464127997843888
S01B2,2026,REGION1,DKHYDMPH3,1,0.0064819126764655574
S01B2,2026,REGION1,DKSOUTPH2,1,0.6248590254120105
S01B2,2026,REGION1,DKWIOFPH3,1,1.9150718430475122
S01B2,2026,REGION1,DKWIONPH3,1,4.002458235344567
S01B2,2026,REGION1,DKWS00X00,1,5.85423841995504
S01B2,2026,REGION1,FIEL00TD0,1,42.60744872998546
S01B2,2026,REGION1,FIGO00X00,1,0.007727616301746277
S01B2,2026,REGION1,FIGOCVPH2,1,0.0018344097815705478
S01B2,2026,REGION1,FIHYDMPH1,1,0.5129444625389543
S01B2,2026,REGION1,FIHYDMPH2,1,3.972612563691964
S01B2,2026,REGION1,FIHYDMPH3,1,2.008283196895436
S01B2,2026,REGION1,FINUG3PN3,1,10.09151999116992
S01B2,2026,REGION1,FISOUTPH2,1,0.0020731697261859765
S01B2,2026,REGION1,FIWIOFPH3,1,0.036552915639056195
S01B2,2026,REGION1,FIWIONPH3,1,0.6910561122913259
S01B2,2026,REGION1,FIWIONPN3,1,8.684370947409175
S01B2,2026,REGION1,FIWS00X00,1,15.48624508845432
S01B2,2026,REGION1,NOEL00TD0,1,69.86558457796868
S01B2,2026,REGION1,NOHYDMPH1,1,5.6945241522140915
S01B2,2026,REGION1,NOHYDMPH2,1,38.652985110114635
S01B2,2026,REGION1,NOHYDMPH3,1,21.64859896602536
S01B2,2026,REGION1,NOSODIFH1,1,8.824688632278396e-07
S01B2,2026,REGION1,NOSOUTPH2,1,0.023961526271554116
S01B2,2026,REGION1,NOWIOFPH3,1,0.00493092679248544
S01B2,2026,REGION1,NOWIONPH3,1,1.1098111943082796
S01B2,2026,REGION1,NOWIONPN3,1,22.215021100561856
S01B2,2026,REGION1,NOWS00X00,1,1.77221259085639
S01B2,2026,REGION1,SEBMSTPH3,1,10.126494711139317
S01B2,2026,REGION1,SEEL00TD0,1,76.62648402483684
S01B2,2026,REGION1,SEGO00X00,1,0.00869356833946456
S01B2,2026,REGION1,SEGOCVPH2,1,0.0020637110042668666
S01B2,2026,REGION1,SEHYDMPH1,1,1.8627268125809304
S01B2,2026,REGION1,SEHYDMPH2,1,19.10584688455088
S01B2,2026,REGION1,SEHYDMPH3,1,15.95828832443111
S01B2,2026,REGION1,SEOCWVPH1,1,0.034559999969759995
S01B2,2026,REGION1,SESODIFH1,1,5.68609154574467e-05
S01B2,2026,REGION1,SESOUTPH2,1,0.017541592418622284
S01B2,2026,REGION1,SEWIOFPH3,1,0.30062797306175054
S01B2,2026,REGION1,SEWIONPH3,1,5.353044262034804
S01B2,2026,REGION1,SEWIONPN3,1,0.6920962730776158
S01B2,2026,REGION1,SEWS00X00,1,16.465797171804468
S01B2,2026,REGION1,NOHGSRPH2,1,3.5792743890349636
S01B2,2026,REGION1,SEHGSRPH2,1,2.290700733995637
S01B2,2026,REGION1,DKHGSRPH2,1,0.5977597818769602
S01B2,2026,REGION1,FIHGSRPH2,1,2.3861829260233107
S01B2,2026,REGION1,SEHGSRPN2,1,1.2302447390698685
S01B2,2026,REGION1,NOHGTDP00,1,3.564943316901022
S01B2,2026,REGION1,SEHGTDP00,1,3.506847944329302
S01B2,2026,REGION1,DKHGTDP00,1,0.5953664089131295
S01B2,2026,REGION1,FIHGTDP00,1,2.3766288779340154
S01B2,2027,REGION1,DKBM00X00,1,4.542130816376155
S01B2,2027,REGION1,DKNG00X00,1,0.9056957335108762
S01B2,2027,REGION1,DKWSCHPH2,1,0.046039768457975465
S01B2,2027,REGION1,DKWSSTPH1,1,1.8873026555572414
S01B2,2027,REGION1,FICO00X00,1,2.9456619143761458
S01B2,2027,REGION1,FICOCHPH3,1,1.228193278925331
S01B2,2027,REGION1,FING00I00,1,3.715853534263223
S01B2,2027,REGION1,FINUG2PH3,1,8.05247999295408
S01B2,2027,REGION1,FIUR00I00,1,54.98176315189096
S01B2,2027,REGION1,FIWSSTPH1,1,5.153651612783576
S01B2,2027,REGION1,NONG00X00,1,5.573780301394834
S01B2,2027,REGION1,NOWSCHPH2,1,0.1976831998270272
S01B2,2027,REGION1,NOWSSTPH1,1,0.42091783880738676
S01B2,2027,REGION1,SEBM00X00,1,28.95843355334168
S01B2,2027,REGION1,SENG00I00,1,5.8369029030102295
S01B2,2027,REGION1,SENUG2PH3,1,23.90515197908299
S01B2,2027,REGION1,SEUR00I00,1,72.43978204221519
S01B2,2027,REGION1,SEWSCHPH2,1,0.8642972152437399
S01B2,2027,REGION1,SEWSSTPH1,1,7.377653923434307
S01B2,2027,REGION1,SEELDEEH1,1,2.1606566381094257
S01B2,2027,REGION1,SEELLTEH1,1,2.4433919978620318
S01B2,2027,REGION1,NOELDEEH1,1,4.8867839957240635
S01B2,2027,REGION1,NOELNLEH1,1,2.548108797770405
S01B2,2027,REGION1,DKELDEEH1,1,0.9215015165364583
S01B2,2027,REGION1,SEELPLEH1,1,1.9177692239672102
S01B2,2027,REGION1,NOELUKEH1,1,4.8867839957240635
S01B2,2027,REGION1,DKBMSTPH3,1,1.5897473754790303
S01B2,2027,REGION1,DKEL00TD0,1,18.327392119893478
S01B2,2027,REGION1,DKELNOPH1,2,9.6767999915328
S01B2,2027,REGION1,DKGO00X00,1,1.2267623178937488
S01B2,2027,REGION1,DKGOCVPH2,1,0.29170635336686473
S01B2,2027,REGION1,DKHYDMPH0,1,0.002464127997843888
S01B2,2027,REGION1,DKHYDMPH3,1,0.0064819126764655574
S01B2,2027,REGION1,DKSOUTPH2,1,0.671398361368217
S01B2,2027,REGION1,DKWIOFPH3,1,1.6497017469469109
S01B2,2027,REGION1,DKWIONPH3,1,3.9110913426232305
S01B2,2027,REGION1,DKWS00X00,1,5.426790828804466
S01B2,2027,REGION1,FIEL00TD0,1,43.205334479985254
S01B2,2027,REGION1,FIGO00X00,1,0.010625472414901126
S01B2,2027,REGION1,FIGOCVPH2,1,0.0025265838098716964
S01B2,2027,REGION1,FIHYDMPH1,1,0.5129444625389543
S01B2,2027,REGION1,FIHYDMPH2,1,3.972612563691964
S01B2,2027,REGION1,FIHYDMPH3,1,2.253085647414549
S01B2,2027,REGION1,FINUG3PN3,1,10.09151999116992
S01B2,2027,REGION1,FISOUTPH2,1,0.0020731697261859765
S01B2,2027,REGION1,FIWIOFPH3,1,0.036552915639056195
S01B2,2027,REGION1,FIWIONPH3,1,0.6885933321334808
S01B2,2027,REGION1,FIWIONPN3,1,11.211100929198286
S01B2,2027,REGION1,FIWS00X00,1,14.43841882185834
S01B2,2027,REGION1,NOEL00TD0,1,70.58383587826339
S01B2,2027,REGION1,NOELSEPH1,1,0.2894938345651829
S01B2,2027,REGION1,NOHYDMPH1,1,5.678656922173575
S01B2,2027,REGION1,NOHYDMPH2,1,38.1542643292826
S01B2,2027,REGION1,NOHYDMPH3,1,20.977482309483268
S01B2,2027,REGION1,NOSODIFH1,1,8.824688632278396e-07
S01B2,2027,REGION1,NOSOUTPH2,1,0.10398598593134739
S01B2,2027,REGION1,NOWIOFPH3,1,0.00493092679248544
S01B2,2027,REGION1,NOWIONPH3,1,1.0049710843200104
S01B2,2027,REGION1,NOWIONPN3,1,26.3289138969622
S01B2,2027,REGION1,NOWS00X00,1,1.7775412501248724
S01B2,2027,REGION1,SEBMCHPH3,1,0.0076861439932746235
S01B2,2027,REGION1,SEBMSTPH3,1,10.126494711139317
S01B2,2027,REGION1,SEEL00TD0,1,77.93574113571529
S01B2,2027,REGION1,SEGO00X00,1,0.012557399561705746
S01B2,2027,REGION1,SEGOCVPH2,1,0.0029859681704317827
S01B2,2027,REGION1,SEHYDMPH1,1,1.8417329674895355
S01B2,2027,REGION1,SEHYDMPH2,1,19.04729407116211
S01B2,2027,REGION1,SEHYDMPH3,1,14.065515873886332
S01B2,2027,REGION1,SEHYDSPH2,1,0.321407999718768
S01B2,2027,REGION1,SEOCWVPH1,1,0.034559999969759995
S01B2,2027,REGION1,SESODIFH1,1,5.68609154574467e-05
S01B2,2027,REGION1,SESOUTPH2,1,0.2676801996984681
S01B2,2027,REGION1,SEWIOFPH3,1,0.30062797306175054
S01B2,2027,REGION1,SEWIONPH3,1,5.327354553688647
S01B2,2027,REGION1,SEWIONPN3,1,0.6920962730776158
S01B2,2027,REGION1,SEWS00X00,1,23.285017478094574
S01B2,2027,REGION1,NOHGSRPH2,1,3.6786986776192676
S01B2,2027,REGION1,SEHGSRPH2,1,2.290700733995637
S01B2,2027,REGION1,DKHGSRPH2,1,0.5977597818769602
S01B2,2027,REGION1,FIHGSRPH2,1,2.4524657850795126
S01B2,2027,REGION1,SEHGSRPN2,1,1.5616590343508832
S01B2,2027,REGION1,NOHGTDP00,1,3.663969520148272
S01B2,2027,REGION1,SEHGTDP00,1,3.8369352884868038
S01B2,2027,REGION1,DKHGTDP00,1,0.5953664089131295
S01B2,2027,REGION1,FIHGTDP00,1,2.442646346765515
S01B2,2028,REGION1,DKBM00X00,1,1.1449877087772058
S01B2,2028,REGION1,DKNG00X00,1,0.9056957335108762
S01B2,2028,REGION1,DKWSCHPH2,1,0.24088319978922718
S01B2,2028,REGION1,DKWSSTPH1,1,1.9298439547276436
S01B2,2028,REGION1,FICO00X00,1,2.1234077871980177
S01B2,2028,REGION1,FICOCHPH3,1,0.8875007992234367
S01B2,2028,REGION1,FING00I00,1,3.8162820081622297
S01B2,2028,REGION1,FINUG2PH3,1,8.05247999295408
S01B2,2028,REGION1,FIUR00I00,1,54.98176315189096
S01B2,2028,REGION1,FIWSSTPH1,1,8.31001086744597
S01B2,2028,REGION1,NONG00X00,1,5.724423012243343
S01B2,2028,REGION1,SEBM00X00,1,2.3150927134259436
S01B2,2028,REGION1,SENG00I00,1,6.3390452725052615
S01B2,2028,REGION1,SENUG2PH3,1,23.90515197908299
S01B2,2028,REGION1,SEUR00I00,1,72.43978204221519
S01B2,2028,REGION1,SEWSCHPH2,1,0.41043546932967356
S01B2,2028,REGION1,SEWSSTPH1,1,8.537158064202577
S01B2,2028,REGION1,SEELDEEH1,1,2.1606566381094257
S01B2,2028,REGION1,SEELLTEH1,1,2.4433919978620318
S01B2,2028,REGION1,NOELDEEH1,1,4.8867839957240635
S01B2,2028,REGION1,NOELNLEH1,1,2.548108797770405
S01B2,2028,REGION1,SEELPLEH1,1,2.108298238155239
S01B2,2028,REGION1,NOELUKEH1,1,4.8867839957240635
S01B2,2028,REGION1,DKBMSTPH3,1,0.4007460988181209
S01B2,2028,REGION1,DKEL00TD0,1,18.640160742171197
S01B2,2028,REGION1,DKELNOPH1,2,9.6767999915328
S01B2,2028,REGION1,DKELSEPH1,2,0.7333414395361805
S01B2,2028,REGION1,DKGO00X00,1,1.5551832421537983
S01B2,2028,REGION1,DKGOCVPH2,1,0.3704281316315016
S01B2,2028,REGION1,DKHYDMPH0,1,0.002464127997843888
S01B2,2028,REGION1,DKHYDMPH3,1,0.0064819126764655574
S01B2,2028,REGION1,DKSOUTPH2,1,0.7179376973244236
S01B2,2028,REGION1,DKWIOFPH3,1,1.3360255104213776
S01B2,2028,REGION1,DKWIONPH3,1,3.7457157492690634
S01B2,2028,REGION1,DKWS00X00,1,6.113500485412963
S01B2,2028,REGION1,FIEL00TD0,1,43.803220229985044
S01B2,2028,REGION1,FIELSEPH1,1,4.77133334994379
