REGION,EMISSION,YEAR,VALUE
REGION1,DKPM25,2034,1.2214409829790625
REGION1,DKPM25,2035,1.2209225223494928
REGION1,DKPM25,2036,1.2206974439178535
REGION1,DKPM25,2037,1.209998855130462
REGION1,DKPM25,2038,1.2095004024225098
REGION1,DKPM25,2039,1.0099689527466558
REGION1,DKPM25,2040,0.7595789259152036
REGION1,DKPM25,2041,0.5499776404988177
REGION1,DKPM25,2042,0.3339539716398824
REGION1,DKPM25,2043,0.3542122041416323
REGION1,DKPM25,2044,0.033677735444579
REGION1,DKPM25,2045,0.32323305486889187
REGION1,DKPM25,2046,0.3229587009391901
REGION1,DKPM25,2047,0.2709665030989029
REGION1,DKPM25,2048,0.20934968174719026
REGION1,DKPM25,2049,0.13748723090558146
REGION1,DKPM25,2050,0.054763286689729136
REGION1,DKPM25,2051,0.023083840203032266
REGION1,DKPM25,2052,0.022783733329477515
REGION1,DKPM25,2053,0.022487564888601878
REGION1,DKPM25,2054,0.02219518762238001
REGION1,DKPM25,2055,0.02190668188566753
REGION1,DKPM25,2056,0.021578107512379048
REGION1,DKPM25,2057,0.021254432674230363
REGION1,DKPM25,2058,0.020935593816084917
REGION1,DKPM25,2059,0.02062151871796422
REGION1,DKPM25,2060,0.020312196118793206
REGION1,DKSO,2015,2.771097774546021
REGION1,DKSO,2016,2.771097774546021
REGION1,DKSO,2017,2.771097774546021
REGION1,DKSO,2018,2.771097774546021
REGION1,DKSO,2019,2.771097774546026
REGION1,DKSO,2020,2.771097774546026
REGION1,DKSO,2021,2.771097774546026
REGION1,DKSO,2022,2.771097774546026
REGION1,DKSO,2023,2.7710800565295646
REGION1,DKSO,2024,5.0017926892633575
REGION1,DKSO,2025,8.439992080335903
REGION1,DKSO,2026,9.129991432875215
REGION1,DKSO,2027,9.80999079479801
REGION1,DKSO,2028,10.489990156720808
REGION1,DKSO,2029,11.16998951864361
REGION1,DKSO,2030,11.849988880566405
REGION1,DKSO,2031,12.289988467692924
REGION1,DKSO,2032,12.719988064202926
REGION1,DKSO,2033,13.149987660712931
REGION1,DKSO,2034,13.579987257222935
REGION1,DKSO,2035,14.019986844349452
REGION1,DKSO,2036,14.379986506543874
REGION1,DKSO,2037,14.739986168738298
REGION1,DKSO,2038,15.10998582154923
REGION1,DKSO,2039,15.469985483743653
REGION1,DKSO,2040,15.829985145938076
REGION1,DKSO,2041,16.119984873816914
REGION1,DKSO,2042,16.409984601695758
REGION1,DKSO,2043,16.699984329574594
REGION1,DKSO,2044,16.989984057453434
REGION1,DKSO,2045,17.27998378533228
REGION1,DKSO,2046,17.389983682113908
REGION1,DKSO,2047,17.489983588279017
REGION1,DKSO,2048,17.599983485060655
REGION1,DKSO,2049,17.70998338184228
REGION1,DKSO,2050,17.809983288007395
REGION1,DKSO,2051,17.899983203556
REGION1,DKSO,2052,17.989983119104608
REGION1,DKSO,2053,18.079983034653214
REGION1,DKSO,2054,18.169982950201824
REGION1,DKSO,2055,18.259982865750423
REGION1,DKSO,2056,18.349982781299033
REGION1,DKSO,2057,18.449982687464146
REGION1,DKSO,2058,18.539982603012756
REGION1,DKSO,2059,18.62998251856136
REGION1,DKSO,2060,18.71998243410997
REGION1,DKWI,2015,31.943983599953643
REGION1,DKWI,2016,31.943983599953643
REGION1,DKWI,2017,31.943983599953643
REGION1,DKWI,2018,31.943983599953643
REGION1,DKWI,2019,31.943983599953643
REGION1,DKWI,2020,31.943983599953643
REGION1,DKWI,2021,31.943983599953643
REGION1,DKWI,2022,31.922691268800307
REGION1,DKWI,2023,30.901150734928397
REGION1,DKWI,2024,29.003021306189925
REGION1,DKWI,2025,28.505354012271404
REGION1,DKWI,2026,28.079097921297908
REGION1,DKWI,2027,27.438116860001152
REGION1,DKWI,2028,26.277930492888476
REGION1,DKWI,2029,26.277930492888476
REGION1,DKWI,2030,41.87407790878261
REGION1,DKWI,2031,43.28833646454569
REGION1,DKWI,2032,48.209375904313625
REGION1,DKWI,2033,52.982558866496724
REGION1,DKWI,2034,62.70295364045181
REGION1,DKWI,2035,76.20450358931363
REGION1,DKWI,2036,89.22007791253095
REGION1,DKWI,2037,100.03693837746687
REGION1,DKWI,2038,116.32922881722222
REGION1,DKWI,2039,128.32147577779446
REGION1,DKWI,2040,156.99315149336624
REGION1,DKWI,2041,185.86061102853105
REGION1,DKWI,2042,187.69925640472582
REGION1,DKWI,2043,197.78393448518113
REGION1,DKWI,2044,197.78393448518113
REGION1,DKWI,2045,207.1088184417638
REGION1,DKWI,2046,207.1088184417638
REGION1,DKWI,2047,207.1088184417638
REGION1,DKWI,2048,207.1088184417638
REGION1,DKWI,2049,207.1088184417638
REGION1,DKWI,2050,207.1088184417638
REGION1,DKWI,2051,207.1088184417638
REGION1,DKWI,2052,207.1088184417638
REGION1,DKWI,2053,207.10881844176382
REGION1,DKWI,2054,208.7277883659344
REGION1,DKWI,2055,209.84097699720812
REGION1,DKWI,2056,214.46387453172377
REGION1,DKWI,2057,222.31146183612773
REGION1,DKWI,2058,229.0544302586033
REGION1,DKWI,2059,228.8900618567987
REGION1,DKWI,2060,238.7351220801572
REGION1,DKWO,2015,14.291801275780738
REGION1,DKWO,2016,14.291801275780738
REGION1,DKWO,2017,14.291801275780738
REGION1,DKWO,2018,14.291801275780738
REGION1,DKWO,2019,14.291801275780738
REGION1,DKWO,2020,14.291801275780738
REGION1,DKWO,2021,14.291801275780738
REGION1,DKWO,2022,14.291801275780738
REGION1,DKWO,2023,14.236140838081987
REGION1,DKWO,2024,14.17991817373981
REGION1,DKWO,2025,13.730136859002416
