REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
REGION1,S01B1,DKELNLEH1,DKE1,2056,22.295952
REGION1,S01B1,DKELNLEH1,DKE1,2057,22.295952
REGION1,S01B1,DKELNLEH1,DKE1,2058,22.295952
REGION1,S01B1,DKELNLEH1,DKE1,2059,22.295952
REGION1,S01B1,DKELNLEH1,DKE1,2060,22.295952
REGION1,S01B1,DKELNOPH1,NOE1,2024,19.63293668527336
REGION1,S01B1,DKELNOPH1,NOE1,2025,35.26710288769373
REGION1,S01B1,DKELNOPH1,NOE1,2026,46.16973632685932
REGION1,S01B1,DKELNOPH1,NOE1,2027,76.07745661156076
REGION1,S01B1,DKELNOPH1,NOE1,2028,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2029,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2030,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2031,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2032,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2033,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2034,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2035,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2036,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2037,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2038,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2039,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2040,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2041,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2042,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2043,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2044,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2045,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2046,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2047,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2048,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2049,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2050,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2051,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2052,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2053,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2054,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2055,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2056,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2057,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2058,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2059,88.3008
REGION1,S01B1,DKELNOPH1,NOE1,2060,88.3008
REGION1,S01B1,DKELSEPH1,DKE1,2041,17.399193720754845
REGION1,S01B1,DKELSEPH1,DKE1,2042,13.298721133018802
REGION1,S01B1,DKELSEPH1,DKE1,2043,12.73899465731686
REGION1,S01B1,DKELSEPH1,DKE1,2044,7.842084139934992
REGION1,S01B1,DKELSEPH1,DKE1,2045,1.7064223744671898
REGION1,S01B1,DKELSEPH1,SEE1,2018,33.38030077015544
REGION1,S01B1,DKELSEPH1,SEE1,2019,14.873947490902935
REGION1,S01B1,DKELSEPH1,SEE1,2020,24.48907142377502
REGION1,S01B1,DKELSEPH1,SEE1,2023,2.770255470094996
REGION1,S01B1,DKELSEPH1,SEE1,2030,64.6488
REGION1,S01B1,DKELSEPH1,SEE1,2031,64.6488
REGION1,S01B1,DKELSEPH1,SEE1,2032,64.6488
REGION1,S01B1,DKELSEPH1,SEE1,2033,64.6488
REGION1,S01B1,DKELSEPH1,SEE1,2034,64.6488
REGION1,S01B1,DKELSEPH1,SEE1,2035,43.04535059735141
REGION1,S01B1,DKELSEPH1,SEE1,2036,19.55055250130316
REGION1,S01B1,DKELSEPH1,SEE1,2037,10.250394369704768
REGION1,S01B1,DKELSEPH1,SEE1,2038,18.22546118557737
REGION1,S01B1,DKELSEPH1,SEE1,2046,2.5354250550590383
REGION1,S01B1,DKELSEPH1,SEE1,2052,14.990787437913236
REGION1,S01B1,DKELSEPH1,SEE1,2054,8.551375118091626
REGION1,S01B1,DKELSEPH1,SEE1,2058,64.54538281413662
REGION1,S01B1,DKELSEPH1,SEE1,2059,64.6488
REGION1,S01B1,DKELSEPH1,SEE1,2060,64.6488
REGION1,S01B1,DKGOCVPH2,DKGO,2022,4.327825200063594
REGION1,S01B1,DKGOCVPH2,DKGO,2023,4.618707312646673
REGION1,S01B1,DKGOCVPH2,DKGO,2024,4.909578957283565
REGION1,S01B1,DKGOCVPH2,DKGO,2025,5.200439810889572
REGION1,S01B1,DKGOCVPH2,DKGO,2026,8.197308527519958
REGION1,S01B1,DKGOCVPH2,DKGO,2028,14.191061175423252
REGION1,S01B1,DKGOCVPH2,DKGO,2029,17.18789742878995
REGION1,S01B1,DKGOCVPH2,DKGO,2030,20.18473098655596
REGION1,S01B1,DKGOCVPH2,DKGO,2031,22.485340491821084
REGION1,S01B1,DKGOCVPH2,DKGO,2032,24.78589973862771
REGION1,S01B1,DKGOCVPH2,DKGO,2033,27.086400653255126
REGION1,S01B1,DKGOCVPH2,DKGO,2034,28.253895186224828
REGION1,S01B1,DKGOCVPH2,DKGO,2035,28.19551937153902
REGION1,S01B1,DKGOCVPH2,DKGO,2036,28.137143556853214
REGION1,S01B1,DKGOCVPH2,DKGO,2037,28.078767742167408
REGION1,S01B1,DKGOCVPH2,DKGO,2038,28.020391920673113
REGION1,S01B1,DKGOCVPH2,DKGO,2039,27.962016105987306
REGION1,S01B1,DKGOCVPH2,DKGO,2040,23.96764719381079
REGION1,S01B1,DKGOCVPH2,DKGO,2043,11.069398948066283
REGION1,S01B1,DKGOCVPH2,DKGO,2044,7.947810202809534
REGION1,S01B1,DKGOCVPH2,DKGO,2047,26.54713164066954
REGION1,S01B1,DKGOCVPH2,DKGO,2048,27.45538904145064
REGION1,S01B1,DKGOCVPH2,DKGO,2049,27.39935763436822
REGION1,S01B1,DKGOCVPH2,DKGO,2050,27.3433262272858
REGION1,S01B1,DKGOCVPH2,DKGO,2051,27.315982902808294
REGION1,S01B1,DKGOCVPH2,DKGO,2052,27.288666921219527
REGION1,S01B1,DKGOCVPH2,DKGO,2053,27.261378248477047
REGION1,S01B1,DKGOCVPH2,DKGO,2054,27.234116870963888
REGION1,S01B1,DKGOCVPH2,DKGO,2055,27.206882754637604
REGION1,S01B1,DKGOCVPH2,DKGO,2056,27.17967587226424
REGION1,S01B1,DKGOCVPH2,DKGO,2057,27.15249619660985
REGION1,S01B1,DKGOCVPH2,DKGO,2059,1.973398113928297
REGION1,S01B1,DKGOCVPH2,DKGO,2060,3.121695679138739
REGION1,S01B1,DKNGCCPH2,DKNG,2015,1.573537655140943
REGION1,S01B1,DKNGCCPH2,DKNG,2016,1.5630474039910676
REGION1,S01B1,DKNGCCPH2,DKNG,2017,1.5525571528411921
REGION1,S01B1,DKNGCCPH2,DKNG,2018,1.5420669016913164
REGION1,S01B1,DKNGCCPH2,DKNG,2019,1.531576651454093
REGION1,S01B1,DKNGCCPH2,DKNG,2020,1.5210864003042173
REGION1,S01B1,DKNGCCPH2,DKNG,2023,1.1919760255113696
REGION1,S01B1,DKNGCCPH2,DKNG,2024,1.188093367508976
REGION1,S01B1,DKNGCCPH2,DKNG,2025,1.1842107095065824
REGION1,S01B1,DKNGCHPH3,DKNG,2017,13.4155125179857
REGION1,S01B1,DKNGCHPH3,DKNG,2019,4.553007869436733
REGION1,S01B1,DKNGSTPH2,DKNG,2015,2.750232557727
REGION1,S01B1,DKNGSTPH2,DKNG,2016,2.750232557727
REGION1,S01B1,DKNGSTPH2,DKNG,2017,2.750232557727
REGION1,S01B1,DKNGSTPH2,DKNG,2018,2.750232557727
REGION1,S01B1,DKNGSTPH2,DKNG,2019,2.750232557727
REGION1,S01B1,DKWSCHPH2,DKWS,2015,27.268128002181452
REGION1,S01B1,DKWSCHPH2,DKWS,2016,26.564434372091267
REGION1,S01B1,DKWSCHPH2,DKWS,2018,25.157047119273287
REGION1,S01B1,DKWSCHPH2,DKWS,2019,24.453353496545493
REGION1,S01B1,DKWSCHPH2,DKWS,2021,23.54010405218121
REGION1,S01B1,DKWSCHPH2,DKWS,2022,23.330548223182326
REGION1,S01B1,DKWSCHPH2,DKWS,2023,18.624748697998413
REGION1,S01B1,DKWSCHPH2,DKWS,2024,11.171116362079504
REGION1,S01B1,DKWSCHPH2,DKWS,2025,9.406120644854505
REGION1,S01B1,DKWSCHPH2,DKWS,2027,3.5514091058139097
REGION1,S01B1,DKWSCHPH2,DKWS,2028,6.590006710132045
REGION1,S01B1,DKWSCHPH2,DKWS,2030,1.762305882599664
REGION1,S01B1,DKWSCHPH2,DKWS,2031,1.748016915859296
REGION1,S01B1,DKWSCHPH2,DKWS,2032,1.733727949118928
REGION1,S01B1,DKWSCHPH2,DKWS,2033,1.7194389823785603
REGION1,S01B1,DKWSCHPH2,DKWS,2034,1.7051500156381922
REGION1,S01B1,DKWSCHPH2,DKWS,2035,1.6908610494970082
REGION1,S01B1,DKWSCHPH2,DKWS,2036,1.6765720827566402
REGION1,S01B1,DKWSCHPH2,DKWS,2037,1.662283116016272
REGION1,S01B1,DKWSSTPH1,DKWS,2015,2.5599811768289853
REGION1,S01B1,DKWSSTPH1,DKWS,2016,2.545352712692813
REGION1,S01B1,DKWSSTPH1,DKWS,2017,2.53072424855664
REGION1,S01B1,DKWSSTPH1,DKWS,2018,2.5160957852908608
REGION1,S01B1,DKWSSTPH1,DKWS,2020,2.486838857018515
REGION1,S01B1,DKWSSTPH1,DKWS,2021,2.4799309712489666
REGION1,S01B1,DKWSSTPH1,DKWS,2022,34.117637388061134
REGION1,S01B1,DKWSSTPH1,DKWS,2023,38.992435183748206
REGION1,S01B1,DKWSSTPH1,DKWS,2024,47.007380600765636
REGION1,S01B1,DKWSSTPH1,DKWS,2025,48.52127812854251
REGION1,S01B1,DKWSSTPH1,DKWS,2027,48.24791883013238
REGION1,S01B1,DKWSSTPH1,DKWS,2028,49.42199514378564
REGION1,S01B1,DKWSSTPH1,DKWS,2031,5.898926986780292
REGION1,S01B1,DKWSSTPH1,DKWS,2032,0.5746321464300669
REGION1,S01B1,DKWSSTPH1,DKWS,2034,13.796839238802962
REGION1,S01B1,DKWSSTPH1,DKWS,2035,12.768700581288133
REGION1,S01B1,DKWSSTPH1,DKWS,2036,48.57111372293636
REGION1,S01B1,DKWSSTPH1,DKWS,2037,48.307140261519216
REGION1,S01B1,DKWSSTPH1,DKWS,2038,48.17073971473389
REGION1,S01B1,DKWSSTPH1,DKWS,2039,47.90606532139319
REGION1,S01B1,DKWSSTPH1,DKWS,2048,10.369204400911496
REGION1,S01B1,DKWSSTPH1,DKWS,2049,21.38975969551188
REGION1,S01B1,DKWSSTPH1,DKWS,2050,32.49595506121419
REGION1,S01B1,DKWSSTPH1,DKWS,2053,43.21453728303019
REGION1,S01B1,DKWSSTPH1,DKWS,2054,42.652680584118585
REGION1,S01B1,DKWSSTPH1,DKWS,2055,41.46682437825406
REGION1,S01B1,DKWSSTPH1,DKWS,2057,41.46682437825406
REGION1,S01B1,FIBMCSPN2,FIBM,2030,1.0211765803123698
REGION1,S01B1,FIBMCSPN2,FIBM,2031,1.0494317470082317
REGION1,S01B1,FIBMCSPN2,FIBM,2032,61.31922573955252
REGION1,S01B1,FIBMCSPN2,FIBM,2033,100.40749489712343
REGION1,S01B1,FIBMCSPN2,FIBM,2034,40.57240910299142
REGION1,S01B1,FIBMCSPN2,FIBM,2036,118.29191249038492
REGION1,S01B1,FIBMCSPN2,FIBM,2039,27.924208169830766
REGION1,S01B1,FIBMCSPN2,FIBM,2040,110.40125921512364
REGION1,S01B1,FIBMCSPN2,FIBM,2041,102.08914948493407
REGION1,S01B1,FIBMCSPN2,FIBM,2042,174.93308856814656
REGION1,S01B1,FIBMCSPN2,FIBM,2043,260.5213373995415
REGION1,S01B1,FIBMCSPN2,FIBM,2044,249.16092313884926
REGION1,S01B1,FIBMCSPN2,FIBM,2045,331.9761034908114
REGION1,S01B1,FIBMCSPN2,FIBM,2046,373.19793959224023
REGION1,S01B1,FIBMCSPN2,FIBM,2047,321.2860538356292
REGION1,S01B1,FIBMCSPN2,FIBM,2048,303.9185755109804
REGION1,S01B1,FIBMCSPN2,FIBM,2049,322.88427388859566
REGION1,S01B1,FIBMCSPN2,FIBM,2050,350.4181732059567
REGION1,S01B1,FIBMCSPN2,FIBM,2051,348.7906890238499
REGION1,S01B1,FIBMCSPN2,FIBM,2052,362.3904772558244
REGION1,S01B1,FIBMCSPN2,FIBM,2053,669.2456964482926
REGION1,S01B1,FIBMCSPN2,FIBM,2054,719.6156892641465
REGION1,S01B1,FIBMCSPN2,FIBM,2055,371.4257488733873
REGION1,S01B1,FIBMCSPN2,FIBM,2056,376.2310055349995
REGION1,S01B1,FIBMCSPN2,FIBM,2057,654.4608923985264
REGION1,S01B1,FIBMCSPN2,FIBM,2058,380.8245373000767
REGION1,S01B1,FIBMCSPN2,FIBM,2059,383.1407704492673
REGION1,S01B1,FIBMCSPN2,FIBM,2060,778.3613199485067
REGION1,S01B1,FIBMSTPH3,FIBM,2015,0.3423908571257376
REGION1,S01B1,FIBMSTPH3,FIBM,2016,0.3423908571257376
REGION1,S01B1,FIBMSTPH3,FIBM,2017,0.3423908571257376
REGION1,S01B1,FIBMSTPH3,FIBM,2018,0.3423908571257376
REGION1,S01B1,FIBMSTPH3,FIBM,2019,0.3423908571257376
REGION1,S01B1,FICOCHPH3,FICO,2016,194.07287136533233
REGION1,S01B1,FICOCHPH3,FICO,2017,74.06418871346902
REGION1,S01B1,FICOCHPH3,FICO,2022,69.84081067322604
REGION1,S01B1,FICOCHPH3,FICO,2023,44.68348475534071
REGION1,S01B1,FICOCHPH3,FICO,2024,29.03468608791127
REGION1,S01B1,FICOCHPH3,FICO,2025,28.128875837443022
REGION1,S01B1,FICOCHPH3,FICO,2026,28.06109541292272
REGION1,S01B1,FICOCHPH3,FICO,2027,26.879209641940104
REGION1,S01B1,FICOCHPH3,FICO,2028,19.376070022439077
REGION1,S01B1,FICOCHPH3,FICO,2029,19.32904072569807
REGION1,S01B1,FICOSTPH3,FICO,2015,96.14837966598033
REGION1,S01B1,FICOSTPH3,FICO,2016,35.79997115239356
REGION1,S01B1,FICOSTPH3,FICO,2017,182.31734685245485
REGION1,S01B1,FICOSTPH3,FICO,2019,88.49956282501905
REGION1,S01B1,FICOSTPH3,FICO,2020,81.31566702917306
REGION1,S01B1,FICOSTPH3,FICO,2021,56.11659602589895
REGION1,S01B1,FIEL00TD0,FIE1,2015,322.82542504530966
REGION1,S01B1,FIEL00TD0,FIE1,2016,319.9061321226143
REGION1,S01B1,FIEL00TD0,FIE1,2017,317.0322756656418
REGION1,S01B1,FIEL00TD0,FIE1,2018,314.20385567439223
REGION1,S01B1,FIEL00TD0,FIE1,2019,311.41017694822426
REGION1,S01B1,FIEL00TD0,FIE1,2020,308.66127077198973
REGION1,S01B1,FIEL00TD0,FIE1,2021,314.73773414663606
REGION1,S01B1,FIEL00TD0,FIE1,2022,320.8268844692922
REGION1,S01B1,FIEL00TD0,FIE1,2023,326.93808910902027
REGION1,S01B1,FIEL00TD0,FIE1,2024,333.0492937487483
REGION1,S01B1,FIEL00TD0,FIE1,2025,339.1832166213378
REGION1,S01B1,FIEL00TD0,FIE1,2026,344.03355933725584
REGION1,S01B1,FIEL00TD0,FIE1,2027,348.8611838203124
REGION1,S01B1,FIEL00TD0,FIE1,2028,353.6888083033689
REGION1,S01B1,FIEL00TD0,FIE1,2029,358.493714553564
REGION1,S01B1,FIEL00TD0,FIE1,2030,363.2759025708977
REGION1,S01B1,FIEL00TD0,FIE1,2031,375.6459803639532
REGION1,S01B1,FIEL00TD0,FIE1,2032,388.004699040578
REGION1,S01B1,FIEL00TD0,FIE1,2033,400.32934036791056
REGION1,S01B1,FIEL00TD0,FIE1,2034,412.63126346238175
REGION1,S01B1,FIEL00TD0,FIE1,2035,424.9104683239914
REGION1,S01B1,FIEL00TD0,FIE1,2036,436.90569527483314
REGION1,S01B1,FIEL00TD0,FIE1,2037,448.85548575995193
REGION1,S01B1,FIEL00TD0,FIE1,2038,460.7825580122093
REGION1,S01B1,FIEL00TD0,FIE1,2039,472.6869120316052
REGION1,S01B1,FIEL00TD0,FIE1,2040,484.54582958527817
REGION1,S01B1,FIEL00TD0,FIE1,2041,494.30331059926783
REGION1,S01B1,FIEL00TD0,FIE1,2042,504.0721507296881
REGION1,S01B1,FIEL00TD0,FIE1,2043,513.8409908601085
REGION1,S01B1,FIEL00TD0,FIE1,2044,523.6098309905288
REGION1,S01B1,FIEL00TD0,FIE1,2045,533.3900302373797
REGION1,S01B1,FIEL00TD0,FIE1,2046,543.1815886006616
REGION1,S01B1,FIEL00TD0,FIE1,2047,552.9617878475126
REGION1,S01B1,FIEL00TD0,FIE1,2048,562.7647053272251
REGION1,S01B1,FIEL00TD0,FIE1,2049,572.5676228069375
REGION1,S01B1,FIEL00TD0,FIE1,2050,582.37054028665
REGION1,S01B1,FIEL00TD0,FIE1,2051,583.2565513682463
REGION1,S01B1,FIEL00TD0,FIE1,2052,584.1425624498426
REGION1,S01B1,FIEL00TD0,FIE1,2053,585.0285735314388
REGION1,S01B1,FIEL00TD0,FIE1,2054,585.9145846130351
REGION1,S01B1,FIEL00TD0,FIE1,2055,586.8005956946313
REGION1,S01B1,FIEL00TD0,FIE1,2056,587.8797117555498
REGION1,S01B1,FIEL00TD0,FIE1,2057,588.9588278164683
