REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
REGION1,S01B2,FIHYDMPH3,1,FIE1,2055,39.05970876387678
REGION1,S01B2,FIHYDMPH3,1,FIE1,2056,39.05970876387678
REGION1,S01B2,FIHYDMPH3,1,FIE1,2057,39.05970876387678
REGION1,S01B2,FIHYDMPH3,1,FIE1,2058,39.05970876387678
REGION1,S01B2,FIHYDMPH3,1,FIE1,2059,39.05970876387678
REGION1,S01B2,FIHYDMPH3,1,FIE1,2060,39.05970876387678
REGION1,S01B2,FING00I00,1,FING,2015,29.24128702767289
REGION1,S01B2,FING00I00,1,FING,2016,28.793096083775296
REGION1,S01B2,FING00I00,1,FING,2017,28.861380404312893
REGION1,S01B2,FING00I00,1,FING,2018,28.67150971695289
REGION1,S01B2,FING00I00,1,FING,2019,27.73136577024
REGION1,S01B2,FING00I00,1,FING,2020,27.54149508288
REGION1,S01B2,FING00I00,1,FING,2021,12.68012209755024
REGION1,S01B2,FING00I00,1,FING,2022,27.36368754624
REGION1,S01B2,FING00I00,1,FING,2023,20.71646891712
REGION1,S01B2,FING00I00,1,FING,2024,20.648942772479995
REGION1,S01B2,FING00I00,1,FING,2025,19.668133086234658
REGION1,S01B2,FINGCCPH2,1,FIE1,2015,16.524864
REGION1,S01B2,FINGCCPH2,1,FIE1,2016,16.524864
REGION1,S01B2,FINGCCPH2,1,FIE1,2017,16.524864
REGION1,S01B2,FINGCCPH2,1,FIE1,2018,16.524864
REGION1,S01B2,FINGCCPH2,1,FIE1,2019,16.524864
REGION1,S01B2,FINGCCPH2,1,FIE1,2020,16.524864
REGION1,S01B2,FINGCCPH2,1,FIE1,2021,7.181177526847538
REGION1,S01B2,FINGCCPH2,1,FIE1,2022,16.524864
REGION1,S01B2,FINGCCPH2,1,FIE1,2023,12.551328
REGION1,S01B2,FINGCCPH2,1,FIE1,2024,12.551328
REGION1,S01B2,FINGCCPH2,1,FIE1,2025,11.994373078238944
REGION1,S01B2,FINGFCFH1,1,FIE2,2015,0.00063072
REGION1,S01B2,FINGFCFH1,1,FIE2,2016,0.00063072
REGION1,S01B2,FINGFCFH1,1,FIE2,2017,0.00063072
REGION1,S01B2,FINGFCFH1,1,FIE2,2018,0.00063072
REGION1,S01B2,FINGFCFH1,1,FIE2,2021,0.00063072
REGION1,S01B2,FINGSTPH2,1,FIE1,2015,0.3220349222663132
REGION1,S01B2,FINGSTPH2,1,FIE1,2016,0.2110282022663132
REGION1,S01B2,FINGSTPH2,1,FIE1,2017,0.3220349222663132
REGION1,S01B2,FINGSTPH2,1,FIE1,2018,0.3220349222663132
REGION1,S01B2,FINGSTPH2,1,FIE1,2021,0.3220349222663132
REGION1,S01B2,FINUG2PH3,1,FIE1,2015,89.56224
REGION1,S01B2,FINUG2PH3,1,FIE1,2016,89.56224
REGION1,S01B2,FINUG2PH3,1,FIE1,2017,89.56224
REGION1,S01B2,FINUG2PH3,1,FIE1,2018,89.56224
REGION1,S01B2,FINUG2PH3,1,FIE1,2019,89.56224
REGION1,S01B2,FINUG2PH3,1,FIE1,2020,89.56224
REGION1,S01B2,FINUG2PH3,1,FIE1,2021,89.56224
REGION1,S01B2,FINUG2PH3,1,FIE1,2022,89.56224
REGION1,S01B2,FINUG2PH3,1,FIE1,2023,89.56224
REGION1,S01B2,FINUG2PH3,1,FIE1,2024,89.56224
REGION1,S01B2,FINUG2PH3,1,FIE1,2025,89.56224
REGION1,S01B2,FINUG2PH3,1,FIE1,2026,89.56224
REGION1,S01B2,FINUG2PH3,1,FIE1,2027,73.47888
REGION1,S01B2,FINUG2PH3,1,FIE1,2028,73.47888
REGION1,S01B2,FINUG2PH3,1,FIE1,2029,44.78112
REGION1,S01B2,FINUG2PH3,1,FIE1,2030,44.78112
REGION1,S01B2,FINUG2PH3,1,FIE1,2031,28.69776
REGION1,S01B2,FINUG3PN3,1,FIE1,2018,37.890213082277526
REGION1,S01B2,FINUG3PN3,1,FIE1,2019,40.071177568343785
REGION1,S01B2,FINUG3PN3,1,FIE1,2020,54.24192
REGION1,S01B2,FINUG3PN3,1,FIE1,2021,15.797924379725378
REGION1,S01B2,FINUG3PN3,1,FIE1,2022,54.24192
REGION1,S01B2,FINUG3PN3,1,FIE1,2023,54.24192
REGION1,S01B2,FINUG3PN3,1,FIE1,2024,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2025,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2026,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2027,85.73049134802974
REGION1,S01B2,FINUG3PN3,1,FIE1,2028,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2029,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2030,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2031,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2032,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2033,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2034,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2035,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2036,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2037,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2038,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2039,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2040,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2041,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2042,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2043,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2044,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2045,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2046,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2047,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2048,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2049,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2050,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2051,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2052,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2053,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2054,26.36749927921159
REGION1,S01B2,FINUG3PN3,1,FIE1,2055,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2056,46.771522091127835
REGION1,S01B2,FINUG3PN3,1,FIE1,2058,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2059,92.08512
REGION1,S01B2,FINUG3PN3,1,FIE1,2060,92.08512
REGION1,S01B2,FISOUTPH2,1,FIE1,2015,0.018917673768
REGION1,S01B2,FISOUTPH2,1,FIE1,2016,0.018917673768
REGION1,S01B2,FISOUTPH2,1,FIE1,2017,0.018917673768
REGION1,S01B2,FISOUTPH2,1,FIE1,2018,0.018917673768
REGION1,S01B2,FISOUTPH2,1,FIE1,2019,0.018917673768
REGION1,S01B2,FISOUTPH2,1,FIE1,2020,0.018917673768
REGION1,S01B2,FISOUTPH2,1,FIE1,2021,0.018917673768
REGION1,S01B2,FISOUTPH2,1,FIE1,2022,0.018917673768
REGION1,S01B2,FISOUTPH2,1,FIE1,2023,0.018917673768
REGION1,S01B2,FISOUTPH2,1,FIE1,2024,0.018917673768
REGION1,S01B2,FISOUTPH2,1,FIE1,2025,0.018917673768
REGION1,S01B2,FISOUTPH2,1,FIE1,2026,0.018917673768
REGION1,S01B2,FISOUTPH2,1,FIE1,2027,0.018917673768
REGION1,S01B2,FISOUTPH2,1,FIE1,2028,0.845879336590003
REGION1,S01B2,FISOUTPH2,1,FIE1,2029,0.917779080200153
REGION1,S01B2,FISOUTPH2,1,FIE1,2030,0.9939082204932538
REGION1,S01B2,FISOUTPH2,1,FIE1,2031,1.2222956413725543
REGION1,S01B2,FISOUTPH2,1,FIE1,2032,1.4506830622518554
REGION1,S01B2,FISOUTPH2,1,FIE1,2033,1.6748410864482062
REGION1,S01B2,FISOUTPH2,1,FIE1,2034,1.9032285073275073
REGION1,S01B2,FISOUTPH2,1,FIE1,2035,2.1316159282068083
REGION1,S01B2,FISOUTPH2,1,FIE1,2036,2.1992862751340083
REGION1,S01B2,FISOUTPH2,1,FIE1,2037,2.262727225378259
REGION1,S01B2,FISOUTPH2,1,FIE1,2038,2.330397572305459
REGION1,S01B2,FISOUTPH2,1,FIE1,2039,2.398067919232659
REGION1,S01B2,FISOUTPH2,1,FIE1,2040,2.46573826615986
REGION1,S01B2,FISOUTPH2,1,FIE1,2041,2.486885249574609
REGION1,S01B2,FISOUTPH2,1,FIE1,2042,2.5080322329893594
REGION1,S01B2,FISOUTPH2,1,FIE1,2043,2.5249498197211597
REGION1,S01B2,FISOUTPH2,1,FIE1,2044,2.5460968031359137
REGION1,S01B2,FISOUTPH2,1,FIE1,2045,2.567243786550664
REGION1,S01B2,FISOUTPH2,1,FIE1,2046,2.5883907699654136
REGION1,S01B2,FISOUTPH2,1,FIE1,2047,2.6053083566972144
REGION1,S01B2,FISOUTPH2,1,FIE1,2048,2.626455340111965
REGION1,S01B2,FISOUTPH2,1,FIE1,2049,2.647602323526715
REGION1,S01B2,FISOUTPH2,1,FIE1,2050,2.6645199102585155
REGION1,S01B2,FISOUTPH2,1,FIE1,2051,2.6772081003073662
REGION1,S01B2,FISOUTPH2,1,FIE1,2052,2.689896290356217
REGION1,S01B2,FISOUTPH2,1,FIE1,2053,2.706813877088017
REGION1,S01B2,FISOUTPH2,1,FIE1,2054,2.719502067136868
REGION1,S01B2,FISOUTPH2,1,FIE1,2055,2.7321902571857186
REGION1,S01B2,FISOUTPH2,1,FIE1,2056,2.744878447234568
REGION1,S01B2,FISOUTPH2,1,FIE1,2057,2.7617960339663674
REGION1,S01B2,FISOUTPH2,1,FIE1,2058,2.7744842240152168
REGION1,S01B2,FISOUTPH2,1,FIE1,2059,2.787172414064065
REGION1,S01B2,FISOUTPH2,1,FIE1,2060,2.7998606041129146
REGION1,S01B2,FIUR00I00,1,FIUR,2015,271.400455872
REGION1,S01B2,FIUR00I00,1,FIUR,2016,271.400455872
REGION1,S01B2,FIUR00I00,1,FIUR,2017,271.400455872
REGION1,S01B2,FIUR00I00,1,FIUR,2018,386.2191685752256
REGION1,S01B2,FIUR00I00,1,FIUR,2019,392.82814525735216
REGION1,S01B2,FIUR00I00,1,FIUR,2020,435.769746048
REGION1,S01B2,FIUR00I00,1,FIUR,2021,319.27290611988184
REGION1,S01B2,FIUR00I00,1,FIUR,2022,435.769746048
REGION1,S01B2,FIUR00I00,1,FIUR,2023,435.769746048
REGION1,S01B2,FIUR00I00,1,FIUR,2024,550.4459950080001
REGION1,S01B2,FIUR00I00,1,FIUR,2025,550.4459950080001
REGION1,S01B2,FIUR00I00,1,FIUR,2026,550.4459950080001
REGION1,S01B2,FIUR00I00,1,FIUR,2027,482.45215799593456
REGION1,S01B2,FIUR00I00,1,FIUR,2028,501.7085892
REGION1,S01B2,FIUR00I00,1,FIUR,2029,414.745767072
REGION1,S01B2,FIUR00I00,1,FIUR,2030,414.745767072
REGION1,S01B2,FIUR00I00,1,FIUR,2031,366.008361264
REGION1,S01B2,FIUR00I00,1,FIUR,2032,279.04553913599995
REGION1,S01B2,FIUR00I00,1,FIUR,2033,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2034,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2035,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2036,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2037,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2038,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2039,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2040,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2041,279.04553913599995
REGION1,S01B2,FIUR00I00,1,FIUR,2042,279.04553913600006
REGION1,S01B2,FIUR00I00,1,FIUR,2043,279.04553913600006
REGION1,S01B2,FIUR00I00,1,FIUR,2044,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2045,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2046,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2047,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2048,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2049,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2050,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2051,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2052,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2053,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2054,79.90143306579486
REGION1,S01B2,FIUR00I00,1,FIUR,2055,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2056,141.73174339274465
REGION1,S01B2,FIUR00I00,1,FIUR,2058,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2059,279.045539136
REGION1,S01B2,FIUR00I00,1,FIUR,2060,279.045539136
REGION1,S01B2,FIWIOFPH3,1,FIE1,2015,0.3421311563808
REGION1,S01B2,FIWIOFPH3,1,FIE1,2016,0.3421311563808
REGION1,S01B2,FIWIOFPH3,1,FIE1,2017,0.3421311563808
REGION1,S01B2,FIWIOFPH3,1,FIE1,2018,0.3421311563808
REGION1,S01B2,FIWIOFPH3,1,FIE1,2019,0.3421311563808
REGION1,S01B2,FIWIOFPH3,1,FIE1,2020,0.3421311563808
REGION1,S01B2,FIWIOFPH3,1,FIE1,2021,0.3421311563808
REGION1,S01B2,FIWIOFPH3,1,FIE1,2022,0.3421311563808
REGION1,S01B2,FIWIOFPH3,1,FIE1,2023,0.3421311563808
REGION1,S01B2,FIWIOFPH3,1,FIE1,2024,0.33354535549824
REGION1,S01B2,FIWIOFPH3,1,FIE1,2025,0.33354535549824
REGION1,S01B2,FIWIOFPH3,1,FIE1,2026,0.33354535549824
REGION1,S01B2,FIWIOFPH3,1,FIE1,2027,0.33354535549824
REGION1,S01B2,FIWIOFPH3,1,FIE1,2028,0.33354535549824
REGION1,S01B2,FIWIOFPH3,1,FIE1,2029,0.33354535549824
REGION1,S01B2,FIWIOFPH3,1,FIE1,2030,0.33354535549824
REGION1,S01B2,FIWIOFPH3,1,FIE1,2031,0.33354535549824
REGION1,S01B2,FIWIOFPH3,1,FIE1,2032,0.33354535549824
REGION1,S01B2,FIWIOFPH3,1,FIE1,2033,0.33354535549824
REGION1,S01B2,FIWIOFPH3,1,FIE1,2034,0.33354535549824
REGION1,S01B2,FIWIONPH3,1,FIE1,2015,6.75309712248
REGION1,S01B2,FIWIONPH3,1,FIE1,2016,6.75309712248
REGION1,S01B2,FIWIONPH3,1,FIE1,2017,6.75309712248
REGION1,S01B2,FIWIONPH3,1,FIE1,2018,6.75309712248
REGION1,S01B2,FIWIONPH3,1,FIE1,2019,6.75309712248
REGION1,S01B2,FIWIONPH3,1,FIE1,2020,6.75309712248
REGION1,S01B2,FIWIONPH3,1,FIE1,2021,6.75309712248
REGION1,S01B2,FIWIONPH3,1,FIE1,2022,6.75309712248
REGION1,S01B2,FIWIONPH3,1,FIE1,2023,6.708713206284
REGION1,S01B2,FIWIONPH3,1,FIE1,2024,6.317123464656
REGION1,S01B2,FIWIONPH3,1,FIE1,2025,6.317123464656
REGION1,S01B2,FIWIONPH3,1,FIE1,2026,6.305887030176
REGION1,S01B2,FIWIONPH3,1,FIE1,2027,6.283414161216
REGION1,S01B2,FIWIONPH3,1,FIE1,2028,6.1542513468684
REGION1,S01B2,FIWIONPH3,1,FIE1,2029,5.9244662617524
REGION1,S01B2,FIWIONPH3,1,FIE1,2030,5.8442943017376
REGION1,S01B2,FIWIONPH3,1,FIE1,2031,5.7656392603776
REGION1,S01B2,FIWIONPH3,1,FIE1,2032,5.3858477749536
REGION1,S01B2,FIWIONPH3,1,FIE1,2033,5.1498826508736
REGION1,S01B2,FIWIONPH3,1,FIE1,2034,5.1161733474336
REGION1,S01B2,FIWIONPH3,1,FIE1,2035,4.835037756744
REGION1,S01B2,FIWIONPH3,1,FIE1,2036,4.5285078241296
REGION1,S01B2,FIWIONPH3,1,FIE1,2037,3.812522219064
REGION1,S01B2,FIWIONPH3,1,FIE1,2038,2.01132177192
REGION1,S01B2,FIWIONPN3,1,FIE1,2015,4.311548876448
REGION1,S01B2,FIWIONPN3,1,FIE1,2016,4.311548876448
REGION1,S01B2,FIWIONPN3,1,FIE1,2017,4.311548876448
REGION1,S01B2,FIWIONPN3,1,FIE1,2018,4.311548876448
REGION1,S01B2,FIWIONPN3,1,FIE1,2019,4.311548876448
REGION1,S01B2,FIWIONPN3,1,FIE1,2020,4.311548876448
REGION1,S01B2,FIWIONPN3,1,FIE1,2021,4.311548876448
REGION1,S01B2,FIWIONPN3,1,FIE1,2022,15.83975442844797
REGION1,S01B2,FIWIONPN3,1,FIE1,2023,27.367959980448
REGION1,S01B2,FIWIONPN3,1,FIE1,2024,44.66026830844797
REGION1,S01B2,FIWIONPN3,1,FIE1,2025,61.952576636448
REGION1,S01B2,FIWIONPN3,1,FIE1,2026,79.24488496444799
REGION1,S01B2,FIWIONPN3,1,FIE1,2027,102.301296068448
REGION1,S01B2,FIWIONPN3,1,FIE1,2028,125.357707172448
REGION1,S01B2,FIWIONPN3,1,FIE1,2029,148.41411827644797
REGION1,S01B2,FIWIONPN3,1,FIE1,2030,177.234632156448
REGION1,S01B2,FIWIONPN3,1,FIE1,2031,191.61254197038085
REGION1,S01B2,FIWIONPN3,1,FIE1,2032,191.6125419703808
REGION1,S01B2,FIWIONPN3,1,FIE1,2033,213.89891164393725
REGION1,S01B2,FIWIONPN3,1,FIE1,2034,248.48352829993723
REGION1,S01B2,FIWIONPN3,1,FIE1,2035,283.06814495593727
REGION1,S01B2,FIWIONPN3,1,FIE1,2036,283.3733041334248
REGION1,S01B2,FIWIONPN3,1,FIE1,2037,284.08608796001965
REGION1,S01B2,FIWIONPN3,1,FIE1,2038,285.8792337133646
REGION1,S01B2,FIWIONPN3,1,FIE1,2039,287.88156116095496
REGION1,S01B2,FIWIONPN3,1,FIE1,2040,287.88156116095485
REGION1,S01B2,FIWIONPN3,1,FIE1,2041,287.88156116095485
REGION1,S01B2,FIWIONPN3,1,FIE1,2042,287.88156116095485
REGION1,S01B2,FIWIONPN3,1,FIE1,2043,287.88156116095485
REGION1,S01B2,FIWIONPN3,1,FIE1,2044,287.8815611609549
REGION1,S01B2,FIWIONPN3,1,FIE1,2045,287.88156116095485
REGION1,S01B2,FIWIONPN3,1,FIE1,2046,287.8815611609549
REGION1,S01B2,FIWIONPN3,1,FIE1,2047,284.2715005699719
REGION1,S01B2,FIWIONPN3,1,FIE1,2048,287.8815611609548
REGION1,S01B2,FIWIONPN3,1,FIE1,2049,287.8815611609548
REGION1,S01B2,FIWIONPN3,1,FIE1,2050,287.88156116095485
REGION1,S01B2,FIWIONPN3,1,FIE1,2051,287.8815611609549
REGION1,S01B2,FIWIONPN3,1,FIE1,2052,287.8815611609549
REGION1,S01B2,FIWIONPN3,1,FIE1,2053,287.88156116095485
REGION1,S01B2,FIWIONPN3,1,FIE1,2054,287.8815611609549
REGION1,S01B2,FIWIONPN3,1,FIE1,2055,287.8815611609549
REGION1,S01B2,FIWIONPN3,1,FIE1,2056,287.88156116095496
REGION1,S01B2,FIWIONPN3,1,FIE1,2057,287.88156116095496
REGION1,S01B2,FIWIONPN3,1,FIE1,2058,287.881561160955
REGION1,S01B2,FIWIONPN3,1,FIE1,2059,287.881561160955
REGION1,S01B2,FIWIONPN3,1,FIE1,2060,287.881561160955
REGION1,S01B2,FIWS00X00,1,FIWS,2015,11.387988612
REGION1,S01B2,FIWS00X00,1,FIWS,2016,213.0897280453694
REGION1,S01B2,FIWS00X00,1,FIWS,2017,211.63472181374047
REGION1,S01B2,FIWS00X00,1,FIWS,2018,210.18043706181788
REGION1,S01B2,FIWS00X00,1,FIWS,2019,208.725430830189
REGION1,S01B2,FIWS00X00,1,FIWS,2020,153.97582418034406
REGION1,S01B2,FIWS00X00,1,FIWS,2021,206.7726255054602
REGION1,S01B2,FIWS00X00,1,FIWS,2022,206.49615582003688
REGION1,S01B2,FIWS00X00,1,FIWS,2023,111.99525085474946
REGION1,S01B2,FIWS00X00,1,FIWS,2024,180.92574805346368
REGION1,S01B2,FIWS00X00,1,FIWS,2025,195.4569819106817
REGION1,S01B2,FIWS00X00,1,FIWS,2026,139.2511021815144
REGION1,S01B2,FIWS00X00,1,FIWS,2027,163.23112264178206
REGION1,S01B2,FIWS00X00,1,FIWS,2028,135.60580994527504
REGION1,S01B2,FIWS00X00,1,FIWS,2029,169.1306400630164
REGION1,S01B2,FIWS00X00,1,FIWS,2030,171.1587493041452
REGION1,S01B2,FIWS00X00,1,FIWS,2031,205.64844368028145
REGION1,S01B2,FIWS00X00,1,FIWS,2032,212.08327654781257
REGION1,S01B2,FIWS00X00,1,FIWS,2033,209.38265639631808
REGION1,S01B2,FIWS00X00,1,FIWS,2034,209.01756783735223
REGION1,S01B2,FIWS00X00,1,FIWS,2035,200.84208507548203
REGION1,S01B2,FIWS00X00,1,FIWS,2036,183.0641426586148
REGION1,S01B2,FIWS00X00,1,FIWS,2037,198.67080323526176
REGION1,S01B2,FIWS00X00,1,FIWS,2038,197.5851623151516
REGION1,S01B2,FIWS00X00,1,FIWS,2039,196.49952139504143
REGION1,S01B2,FIWS00X00,1,FIWS,2040,195.4138804749313
REGION1,S01B2,FIWS00X00,1,FIWS,2041,195.4138804749313
REGION1,S01B2,FIWS00X00,1,FIWS,2042,195.41388047493123
REGION1,S01B2,FIWS00X00,1,FIWS,2043,195.4138804749313
REGION1,S01B2,FIWS00X00,1,FIWS,2044,179.81985892534092
REGION1,S01B2,FIWS00X00,1,FIWS,2045,151.0565935235291
REGION1,S01B2,FIWS00X00,1,FIWS,2046,168.44518478431627
REGION1,S01B2,FIWS00X00,1,FIWS,2047,171.12344224522863
REGION1,S01B2,FIWS00X00,1,FIWS,2048,164.0884006622109
REGION1,S01B2,FIWS00X00,1,FIWS,2049,143.09772983251116
REGION1,S01B2,FIWS00X00,1,FIWS,2050,176.2899312469268
REGION1,S01B2,FIWS00X00,1,FIWS,2051,84.40538798546042
REGION1,S01B2,FIWS00X00,1,FIWS,2052,43.80380331813068
REGION1,S01B2,FIWS00X00,1,FIWS,2053,74.1371859433335
REGION1,S01B2,FIWS00X00,1,FIWS,2054,108.4524196117606
REGION1,S01B2,FIWS00X00,1,FIWS,2055,6.443326915043624
REGION1,S01B2,FIWS00X00,1,FIWS,2056,162.64773042339266
REGION1,S01B2,FIWS00X00,1,FIWS,2057,65.6612679327537
REGION1,S01B2,FIWS00X00,1,FIWS,2058,18.017255365138357
REGION1,S01B2,FIWS00X00,1,FIWS,2060,15.275855131470465
REGION1,S01B2,FIWSCHPH2,1,FIE1,2015,3.07476
REGION1,S01B2,FIWSCHPH2,1,FIE1,2016,3.07476
REGION1,S01B2,FIWSCHPH2,1,FIE1,2017,3.07476
REGION1,S01B2,FIWSCHPH2,1,FIE1,2018,3.07476
REGION1,S01B2,FIWSCHPH2,1,FIE1,2019,3.07476
REGION1,S01B2,FIWSCHPH2,1,FIE1,2020,3.07476
REGION1,S01B2,FIWSCHPH2,1,FIE1,2021,3.07476
REGION1,S01B2,FIWSCHPH2,1,FIE1,2026,2.352157848924935
REGION1,S01B2,FIWSCHPH2,1,FIE1,2027,3.07476
REGION1,S01B2,FIWSCHPH2,1,FIE1,2028,3.07476
REGION1,S01B2,FIWSCHPH2,1,FIE1,2030,3.07476
REGION1,S01B2,FIWSCHPH2,1,FIE1,2031,3.07476
REGION1,S01B2,FIWSCHPH2,1,FIE1,2032,2.7594
REGION1,S01B2,FIWSCHPH2,1,FIE1,2033,2.7594
REGION1,S01B2,FIWSCHPH2,1,FIE1,2034,2.491344
REGION1,S01B2,FIWSSTPH1,1,FIE1,2016,69.07321063824665
REGION1,S01B2,FIWSSTPH1,1,FIE1,2017,69.07321063824665
REGION1,S01B2,FIWSSTPH1,1,FIE1,2018,69.07321063824665
REGION1,S01B2,FIWSSTPH1,1,FIE1,2019,69.07321063824665
REGION1,S01B2,FIWSSTPH1,1,FIE1,2020,50.42008183874227
REGION1,S01B2,FIWSSTPH1,1,FIE1,2021,69.12146607903954
REGION1,S01B2,FIWSSTPH1,1,FIE1,2022,72.67741390998985
REGION1,S01B2,FIWSSTPH1,1,FIE1,2023,39.527782099066975
REGION1,S01B2,FIWSSTPH1,1,FIE1,2024,64.03544561954544
REGION1,S01B2,FIWSSTPH1,1,FIE1,2025,69.37347181883032
REGION1,S01B2,FIWSSTPH1,1,FIE1,2026,47.006317587457374
REGION1,S01B2,FIWSSTPH1,1,FIE1,2027,54.94206727914578
REGION1,S01B2,FIWSSTPH1,1,FIE1,2028,45.240947144157296
REGION1,S01B2,FIWSSTPH1,1,FIE1,2029,60.71365650516975
REGION1,S01B2,FIWSSTPH1,1,FIE1,2030,58.361470918267536
REGION1,S01B2,FIWSSTPH1,1,FIE1,2031,71.17877867712382
REGION1,S01B2,FIWSSTPH1,1,FIE1,2032,74.25724487757594
REGION1,S01B2,FIWSSTPH1,1,FIE1,2033,73.69059788666753
REGION1,S01B2,FIWSSTPH1,1,FIE1,2034,74.25724487757594
REGION1,S01B2,FIWSSTPH1,1,FIE1,2035,74.25724487757594
REGION1,S01B2,FIWSSTPH1,1,FIE1,2036,68.05206674149082
REGION1,S01B2,FIWSSTPH1,1,FIE1,2037,74.25724487757594
REGION1,S01B2,FIWSSTPH1,1,FIE1,2038,74.25724487757594
REGION1,S01B2,FIWSSTPH1,1,FIE1,2039,74.25724487757594
REGION1,S01B2,FIWSSTPH1,1,FIE1,2040,74.25724487757594
REGION1,S01B2,FIWSSTPH1,1,FIE1,2041,74.25724487757594
REGION1,S01B2,FIWSSTPH1,1,FIE1,2042,74.25724487757594
REGION1,S01B2,FIWSSTPH1,1,FIE1,2043,74.25724487757596
REGION1,S01B2,FIWSSTPH1,1,FIE1,2044,68.33151905902194
REGION1,S01B2,FIWSSTPH1,1,FIE1,2045,57.40148257834804
REGION1,S01B2,FIWSSTPH1,1,FIE1,2046,64.00914461438235
REGION1,S01B2,FIWSSTPH1,1,FIE1,2047,65.02688204243407
REGION1,S01B2,FIWSSTPH1,1,FIE1,2048,62.35356731021322
REGION1,S01B2,FIWSSTPH1,1,FIE1,2049,54.377115585508015
REGION1,S01B2,FIWSSTPH1,1,FIE1,2050,66.99014707777337
REGION1,S01B2,FIWSSTPH1,1,FIE1,2051,32.07403460486112
REGION1,S01B2,FIWSSTPH1,1,FIE1,2052,16.645438602714222
REGION1,S01B2,FIWSSTPH1,1,FIE1,2053,28.17211938961898
REGION1,S01B2,FIWSSTPH1,1,FIE1,2054,41.21190296770784
REGION1,S01B2,FIWSSTPH1,1,FIE1,2055,2.448463248331278
REGION1,S01B2,FIWSSTPH1,1,FIE1,2056,61.806112838444086
REGION1,S01B2,FIWSSTPH1,1,FIE1,2057,24.951271833937675
REGION1,S01B2,FIWSSTPH1,1,FIE1,2058,6.846554300130856
REGION1,S01B2,FIWSSTPH1,1,FIE1,2060,5.804822628029726
REGION1,S01B2,NOBM00X00,1,NOBM,2033,9.541313310679291
REGION1,S01B2,NOBM00X00,1,NOBM,2034,12.923248426161088
REGION1,S01B2,NOBM00X00,1,NOBM,2035,9.93231898115224
REGION1,S01B2,NOBM00X00,1,NOBM,2037,16.779186421766315
REGION1,S01B2,NOBM00X00,1,NOBM,2039,28.69463914185486
