REGION,EMISSION,YEAR,VALUE
REGION1,NOSO,2021,0.0463004160031785
REGION1,NOSO,2022,0.0463004160031785
REGION1,NOSO,2023,0.04629732930877829
REGION1,NOSO,2024,0.04629732930877829
REGION1,NOSO,2025,0.0462479421983749
REGION1,NOSO,2026,0.0462479421983749
REGION1,NOSO,2027,1.819998253986799
REGION1,NOSO,2028,1.9999980813041751
REGION1,NOSO,2029,2.1699979182150297
REGION1,NOSO,2030,2.3499977455324057
REGION1,NOSO,2031,2.8899972274845327
REGION1,NOSO,2032,3.429996709436659
REGION1,NOSO,2033,3.959996200982266
REGION1,NOSO,2034,4.499995682934392
REGION1,NOSO,2035,5.039994592124936
REGION1,NOSO,2036,5.1999944204463615
