REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,FUEL,TIMESLICE,VALUE
REGION1,DKEL00TD0,1,2039,DKE1,S03B2,199.64991423770604
REGION1,DKEL00TD0,1,2039,DKE1,S03B3,171.6493228149453
REGION1,DKEL00TD0,1,2039,DKE1,S04B1,149.83935746524585
REGION1,DKEL00TD0,1,2039,DKE1,S04B2,224.9263138702958
REGION1,DKEL00TD0,1,2039,DKE1,S04B3,176.90969600897216
REGION1,DKEL00TD0,1,2039,DKE1,S05B1,159.3439481070647
REGION1,DKEL00TD0,1,2039,DKE1,S05B2,234.80407828422156
REGION1,DKEL00TD0,1,2039,DKE1,S05B3,192.6124811832481
REGION1,DKEL00TD0,1,2040,DKE1,S01B1,169.42002390750898
REGION1,DKEL00TD0,1,2040,DKE1,S01B2,246.5945304729489
REGION1,DKEL00TD0,1,2040,DKE1,S01B3,200.8294263110349
REGION1,DKEL00TD0,1,2040,DKE1,S02B1,156.46314294169875
REGION1,DKEL00TD0,1,2040,DKE1,S02B2,218.875880254336
REGION1,DKEL00TD0,1,2040,DKE1,S02B3,180.0003231729188
REGION1,DKEL00TD0,1,2040,DKE1,S03B1,145.3464845096312
REGION1,DKEL00TD0,1,2040,DKE1,S03B2,205.53779989050017
REGION1,DKEL00TD0,1,2040,DKE1,S03B3,176.7114416191169
REGION1,DKEL00TD0,1,2040,DKE1,S04B1,154.25827748538217
REGION1,DKEL00TD0,1,2040,DKE1,S04B2,231.5596270947433
REGION1,DKEL00TD0,1,2040,DKE1,S04B3,182.1269487433321
REGION1,DKEL00TD0,1,2040,DKE1,S05B1,164.0431684874057
REGION1,DKEL00TD0,1,2040,DKE1,S05B2,241.72869715533807
REGION1,DKEL00TD0,1,2040,DKE1,S05B3,198.2928255442162
REGION1,DKEL00TD0,1,2041,DKE1,S01B1,173.50136514853827
REGION1,DKEL00TD0,1,2041,DKE1,S01B2,252.5350114374714
REGION1,DKEL00TD0,1,2041,DKE1,S01B3,205.6674224410729
REGION1,DKEL00TD0,1,2041,DKE1,S02B1,160.2323519363665
REGION1,DKEL00TD0,1,2041,DKE1,S02B2,224.1486168302456
REGION1,DKEL00TD0,1,2041,DKE1,S02B3,184.33654462667857
REGION1,DKEL00TD0,1,2041,DKE1,S03B1,148.84789235851474
REGION1,DKEL00TD0,1,2041,DKE1,S03B2,210.4892210976031
REGION1,DKEL00TD0,1,2041,DKE1,S03B3,180.96843366650072
REGION1,DKEL00TD0,1,2041,DKE1,S04B1,157.9743711037784
REGION1,DKEL00TD0,1,2041,DKE1,S04B2,237.13791609519276
REGION1,DKEL00TD0,1,2041,DKE1,S04B3,186.5144007685708
REGION1,DKEL00TD0,1,2041,DKE1,S05B1,167.9949808730672
REGION1,DKEL00TD0,1,2041,DKE1,S05B2,247.55195982574685
REGION1,DKEL00TD0,1,2041,DKE1,S05B3,203.069714769162
REGION1,DKEL00TD0,1,2042,DKE1,S01B1,177.5915788705263
REGION1,DKEL00TD0,1,2042,DKE1,S01B2,258.4884064910472
REGION1,DKEL00TD0,1,2042,DKE1,S01B3,210.51593595400232
REGION1,DKEL00TD0,1,2042,DKE1,S02B1,164.0097548636314
REGION1,DKEL00TD0,1,2042,DKE1,S02B2,229.43281587697248
REGION1,DKEL00TD0,1,2042,DKE1,S02B3,188.68219264881608
REGION1,DKEL00TD0,1,2042,DKE1,S03B1,152.35691196359144
REGION1,DKEL00TD0,1,2042,DKE1,S03B2,215.45140626385185
REGION1,DKEL00TD0,1,2042,DKE1,S03B3,185.23468004442236
REGION1,DKEL00TD0,1,2042,DKE1,S04B1,161.69854318656243
REGION1,DKEL00TD0,1,2042,DKE1,S04B2,242.7283318108605
REGION1,DKEL00TD0,1,2042,DKE1,S04B3,190.9113907329948
REGION1,DKEL00TD0,1,2042,DKE1,S05B1,171.95538415521926
REGION1,DKEL00TD0,1,2042,DKE1,S05B2,253.38788176283043
REGION1,DKEL00TD0,1,2042,DKE1,S05B3,207.8569885359011
REGION1,DKEL00TD0,1,2043,DKE1,S01B1,181.7084100353906
REGION1,DKEL00TD0,1,2043,DKE1,S01B2,264.48054381178287
REGION1,DKEL00TD0,1,2043,DKE1,S01B3,215.39600161560588
REGION1,DKEL00TD0,1,2043,DKE1,S02B1,167.8117395886876
REGION1,DKEL00TD0,1,2043,DKE1,S02B2,234.75140233615085
REGION1,DKEL00TD0,1,2043,DKE1,S02B3,193.0561203760868
REGION1,DKEL00TD0,1,2043,DKE1,S03B1,155.88876683724783
REGION1,DKEL00TD0,1,2043,DKE1,S03B2,220.44588330753828
REGION1,DKEL00TD0,1,2043,DKE1,S03B3,189.52868941395727
REGION1,DKEL00TD0,1,2043,DKE1,S04B1,165.44695066250995
REGION1,DKEL00TD0,1,2043,DKE1,S04B2,248.35512767218344
REGION1,DKEL00TD0,1,2043,DKE1,S04B3,195.33699451497463
REGION1,DKEL00TD0,1,2043,DKE1,S05B1,175.9415601268431
REGION1,DKEL00TD0,1,2043,DKE1,S05B2,259.2617814999384
REGION1,DKEL00TD0,1,2043,DKE1,S05B3,212.67541592802033
REGION1,DKEL00TD0,1,2044,DKE1,S01B1,185.84298616217245
REGION1,DKEL00TD0,1,2044,DKE1,S01B2,270.4985093106252
REGION1,DKEL00TD0,1,2044,DKE1,S01B3,220.2971020429922
REGION1,DKEL00TD0,1,2044,DKE1,S02B1,171.63011217893802
REGION1,DKEL00TD0,1,2044,DKE1,S02B2,240.09291373696368
REGION1,DKEL00TD0,1,2044,DKE1,S02B3,197.44890124011297
REGION1,DKEL00TD0,1,2044,DKE1,S03B1,159.43584522329067
REGION1,DKEL00TD0,1,2044,DKE1,S03B2,225.46188826951644
REGION1,DKEL00TD0,1,2044,DKE1,S03B3,193.84120744456783
REGION1,DKEL00TD0,1,2044,DKE1,S04B1,169.21151506723305
REGION1,DKEL00TD0,1,2044,DKE1,S04B2,254.0061769639431
REGION1,DKEL00TD0,1,2044,DKE1,S04B3,199.78167417532512
REGION1,DKEL00TD0,1,2044,DKE1,S05B1,179.944917891448
REGION1,DKEL00TD0,1,2044,DKE1,S05B2,265.160999770396
REGION1,DKEL00TD0,1,2044,DKE1,S05B3,217.51461240372623
REGION1,DKEL00TD0,1,2045,DKE1,S01B1,189.98643476991305
REGION1,DKEL00TD0,1,2045,DKE1,S01B2,276.52938889852084
REGION1,DKEL00TD0,1,2045,DKE1,S01B3,225.20871985327
REGION1,DKEL00TD0,1,2045,DKE1,S02B1,175.4566787017855
REGION1,DKEL00TD0,1,2045,DKE1,S02B2,245.4458876085937
REGION1,DKEL00TD0,1,2045,DKE1,S02B3,201.8511086725169
REGION1,DKEL00TD0,1,2045,DKE1,S03B1,162.99053536552677
REGION1,DKEL00TD0,1,2045,DKE1,S03B2,230.48865719064048
REGION1,DKEL00TD0,1,2045,DKE1,S03B3,198.16297980571616
REGION1,DKEL00TD0,1,2045,DKE1,S04B1,172.98415793634402
REGION1,DKEL00TD0,1,2045,DKE1,S04B2,259.66935297092107
REGION1,DKEL00TD0,1,2045,DKE1,S04B3,204.23589177486093
REGION1,DKEL00TD0,1,2045,DKE1,S05B1,183.95686655254343
REGION1,DKEL00TD0,1,2045,DKE1,S05B2,271.0728773075284
REGION1,DKEL00TD0,1,2045,DKE1,S05B3,222.3641934212255
REGION1,DKEL00TD0,1,2046,DKE1,S01B1,194.1387558586124
REGION1,DKEL00TD0,1,2046,DKE1,S01B2,282.5731825754698
REGION1,DKEL00TD0,1,2046,DKE1,S01B3,230.13085504643908
REGION1,DKEL00TD0,1,2046,DKE1,S02B1,179.29143915723014
REGION1,DKEL00TD0,1,2046,DKE1,S02B2,250.81032395104089
REGION1,DKEL00TD0,1,2046,DKE1,S02B3,206.26274267329856
REGION1,DKEL00TD0,1,2046,DKE1,S03B1,166.55283726395604
REGION1,DKEL00TD0,1,2046,DKE1,S03B2,235.5261900709104
REGION1,DKEL00TD0,1,2046,DKE1,S03B3,202.49400649740232
REGION1,DKEL00TD0,1,2046,DKE1,S04B1,176.76487926984277
REGION1,DKEL00TD0,1,2046,DKE1,S04B2,265.34465569311743
REGION1,DKEL00TD0,1,2046,DKE1,S04B3,208.69964731358203
REGION1,DKEL00TD0,1,2046,DKE1,S05B1,187.97740611012955
REGION1,DKEL00TD0,1,2046,DKE1,S05B2,276.9974141113356
REGION1,DKEL00TD0,1,2046,DKE1,S05B3,227.22415898051815
REGION1,DKEL00TD0,1,2047,DKE1,S01B1,198.29994942827048
REGION1,DKEL00TD0,1,2047,DKE1,S01B2,288.62989034147205
REGION1,DKEL00TD0,1,2047,DKE1,S01B3,235.0635076224996
REGION1,DKEL00TD0,1,2047,DKE1,S02B1,183.13439354527188
REGION1,DKEL00TD0,1,2047,DKE1,S02B2,256.1862227643052
REGION1,DKEL00TD0,1,2047,DKE1,S02B3,210.683803242458
REGION1,DKEL00TD0,1,2047,DKE1,S03B1,170.1227509185786
REGION1,DKEL00TD0,1,2047,DKE1,S03B2,240.5744869103262
REGION1,DKEL00TD0,1,2047,DKE1,S03B3,206.83428751962623
REGION1,DKEL00TD0,1,2047,DKE1,S04B1,180.55367906772932
REGION1,DKEL00TD0,1,2047,DKE1,S04B2,271.0320851305322
REGION1,DKEL00TD0,1,2047,DKE1,S04B3,213.1729407914885
REGION1,DKEL00TD0,1,2047,DKE1,S05B1,192.00653656420616
REGION1,DKEL00TD0,1,2047,DKE1,S05B2,282.9346101818176
REGION1,DKEL00TD0,1,2047,DKE1,S05B3,232.0945090816042
REGION1,DKEL00TD0,1,2048,DKE1,S01B1,202.47888795984613
REGION1,DKEL00TD0,1,2048,DKE1,S01B2,294.71242628558093
REGION1,DKEL00TD0,1,2048,DKE1,S01B3,240.01719496434285
REGION1,DKEL00TD0,1,2048,DKE1,S02B1,186.99373579850783
REGION1,DKEL00TD0,1,2048,DKE1,S02B2,261.585046519204
REGION1,DKEL00TD0,1,2048,DKE1,S02B3,215.12371694837287
REGION1,DKEL00TD0,1,2048,DKE1,S03B1,173.70788808558754
REGION1,DKEL00TD0,1,2048,DKE1,S03B2,245.64431166803368
REGION1,DKEL00TD0,1,2048,DKE1,S03B3,211.1930772029257
REGION1,DKEL00TD0,1,2048,DKE1,S04B1,184.3586357943916
REGION1,DKEL00TD0,1,2048,DKE1,S04B2,276.7437679983837
REGION1,DKEL00TD0,1,2048,DKE1,S04B3,217.66531014776544
REGION1,DKEL00TD0,1,2048,DKE1,S05B1,196.052848811264
REGION1,DKEL00TD0,1,2048,DKE1,S05B2,288.8971247856492
REGION1,DKEL00TD0,1,2048,DKE1,S05B3,236.98562826627693
REGION1,DKEL00TD0,1,2049,DKE1,S01B1,206.66669897238057
REGION1,DKEL00TD0,1,2049,DKE1,S01B2,300.8078763187432
REGION1,DKEL00TD0,1,2049,DKE1,S01B3,244.98139968907756
REGION1,DKEL00TD0,1,2049,DKE1,S02B1,190.86127198434087
REGION1,DKEL00TD0,1,2049,DKE1,S02B2,266.99533274492006
REGION1,DKEL00TD0,1,2049,DKE1,S02B3,219.5730572226655
REGION1,DKEL00TD0,1,2049,DKE1,S03B1,177.30063700878975
REGION1,DKEL00TD0,1,2049,DKE1,S03B2,250.72490038488712
REGION1,DKEL00TD0,1,2049,DKE1,S03B3,215.56112121676304
REGION1,DKEL00TD0,1,2049,DKE1,S04B1,188.1716709854416
REGION1,DKEL00TD0,1,2049,DKE1,S04B2,282.46757758145355
REGION1,DKEL00TD0,1,2049,DKE1,S04B3,222.1672174432277
REGION1,DKEL00TD0,1,2049,DKE1,S05B1,200.10775195481233
REGION1,DKEL00TD0,1,2049,DKE1,S05B2,294.8722986561555
REGION1,DKEL00TD0,1,2049,DKE1,S05B3,241.887131992743
REGION1,DKEL00TD0,1,2050,DKE1,S01B1,210.88112742779123
REGION1,DKEL00TD0,1,2050,DKE1,S01B2,306.9420686190652
REGION1,DKEL00TD0,1,2050,DKE1,S01B3,249.9771565624864
REGION1,DKEL00TD0,1,2050,DKE1,S02B1,194.7533899679652
REGION1,DKEL00TD0,1,2050,DKE1,S02B2,272.4400063830876
REGION1,DKEL00TD0,1,2050,DKE1,S02B3,224.0506772020913
REGION1,DKEL00TD0,1,2050,DKE1,S03B1,180.9162212005716
REGION1,DKEL00TD0,1,2050,DKE1,S03B2,255.8377809791782
REGION1,DKEL00TD0,1,2050,DKE1,S03B3,219.9569282222137
REGION1,DKEL00TD0,1,2050,DKE1,S04B1,192.0089415696551
REGION1,DKEL00TD0,1,2050,DKE1,S04B2,288.22776731017854
REGION1,DKEL00TD0,1,2050,DKE1,S04B3,226.69773855624595
REGION1,DKEL00TD0,1,2050,DKE1,S05B1,204.18842778783232
REGION1,DKEL00TD0,1,2050,DKE1,S05B2,300.88545032668634
REGION1,DKEL00TD0,1,2050,DKE1,S05B3,246.8197893445892
REGION1,DKEL00TD0,1,2051,DKE1,S01B1,211.83048289037845
REGION1,DKEL00TD0,1,2051,DKE1,S01B2,308.32387614776934
REGION1,DKEL00TD0,1,2051,DKE1,S01B3,251.10251653186475
REGION1,DKEL00TD0,1,2051,DKE1,S02B1,195.6301407558553
REGION1,DKEL00TD0,1,2051,DKE1,S02B2,273.66649076052744
REGION1,DKEL00TD0,1,2051,DKE1,S02B3,225.05932001850937
REGION1,DKEL00TD0,1,2051,DKE1,S03B1,181.73067911324668
REGION1,DKEL00TD0,1,2051,DKE1,S03B2,256.9895246077869
REGION1,DKEL00TD0,1,2051,DKE1,S03B3,220.94714158975728
REGION1,DKEL00TD0,1,2051,DKE1,S04B1,192.8733372591516
REGION1,DKEL00TD0,1,2051,DKE1,S04B2,289.52532583854395
REGION1,DKEL00TD0,1,2051,DKE1,S04B3,227.71829804907324
REGION1,DKEL00TD0,1,2051,DKE1,S05B1,205.1076537123232
REGION1,DKEL00TD0,1,2051,DKE1,S05B2,302.2399918608901
REGION1,DKEL00TD0,1,2051,DKE1,S05B3,247.93093531647875
REGION1,DKEL00TD0,1,2052,DKE1,S01B1,212.77983835296567
REGION1,DKEL00TD0,1,2052,DKE1,S01B2,309.7056836764735
REGION1,DKEL00TD0,1,2052,DKE1,S01B3,252.2278765012432
REGION1,DKEL00TD0,1,2052,DKE1,S02B1,196.50689154374544
REGION1,DKEL00TD0,1,2052,DKE1,S02B2,274.89297513796726
REGION1,DKEL00TD0,1,2052,DKE1,S02B3,226.0679628349274
REGION1,DKEL00TD0,1,2052,DKE1,S03B1,182.54513702592172
REGION1,DKEL00TD0,1,2052,DKE1,S03B2,258.14126823639566
REGION1,DKEL00TD0,1,2052,DKE1,S03B3,221.93735495730093
REGION1,DKEL00TD0,1,2052,DKE1,S04B1,193.73773294864807
REGION1,DKEL00TD0,1,2052,DKE1,S04B2,290.8228843669093
REGION1,DKEL00TD0,1,2052,DKE1,S04B3,228.73885754190047
REGION1,DKEL00TD0,1,2052,DKE1,S05B1,206.026879636814
REGION1,DKEL00TD0,1,2052,DKE1,S05B2,303.5945333950939
REGION1,DKEL00TD0,1,2052,DKE1,S05B3,249.0420812883683
REGION1,DKEL00TD0,1,2053,DKE1,S01B1,213.73806629651173
REGION1,DKEL00TD0,1,2053,DKE1,S01B2,311.10040529423094
REGION1,DKEL00TD0,1,2053,DKE1,S01B3,253.36375385351295
REGION1,DKEL00TD0,1,2053,DKE1,S02B1,197.39183626423264
REGION1,DKEL00TD0,1,2053,DKE1,S02B2,276.1309219862243
REGION1,DKEL00TD0,1,2053,DKE1,S02B3,227.0860322197232
REGION1,DKEL00TD0,1,2053,DKE1,S03B1,183.36720669479004
REGION1,DKEL00TD0,1,2053,DKE1,S03B2,259.30377582415014
REGION1,DKEL00TD0,1,2053,DKE1,S03B3,222.9368226553824
REGION1,DKEL00TD0,1,2053,DKE1,S04B1,194.61020710253243
REGION1,DKEL00TD0,1,2053,DKE1,S04B2,292.13256961049314
REGION1,DKEL00TD0,1,2053,DKE1,S04B3,229.76895497391305
REGION1,DKEL00TD0,1,2053,DKE1,S05B1,206.95469645779536
REGION1,DKEL00TD0,1,2053,DKE1,S05B2,304.9617341959725
REGION1,DKEL00TD0,1,2053,DKE1,S05B3,250.16361180205124
REGION1,DKEL00TD0,1,2054,DKE1,S01B1,214.70516672101647
REGION1,DKEL00TD0,1,2054,DKE1,S01B2,312.5080410010417
REGION1,DKEL00TD0,1,2054,DKE1,S01B3,254.51014858867416
REGION1,DKEL00TD0,1,2054,DKE1,S02B1,198.284974917317
REGION1,DKEL00TD0,1,2054,DKE1,S02B2,277.38033130529857
REGION1,DKEL00TD0,1,2054,DKE1,S02B3,228.11352817289668
REGION1,DKEL00TD0,1,2054,DKE1,S03B1,184.1968881198516
REGION1,DKEL00TD0,1,2054,DKE1,S03B2,260.4770473710507
REGION1,DKEL00TD0,1,2054,DKE1,S03B3,223.9455446840016
REGION1,DKEL00TD0,1,2054,DKE1,S04B1,195.49075972080456
REGION1,DKEL00TD0,1,2054,DKE1,S04B2,293.45438156929526
REGION1,DKEL00TD0,1,2054,DKE1,S04B3,230.80859034511087
REGION1,DKEL00TD0,1,2054,DKE1,S05B1,207.89110417526737
REGION1,DKEL00TD0,1,2054,DKE1,S05B2,306.34159426352585
REGION1,DKEL00TD0,1,2054,DKE1,S05B3,251.29552685752756
REGION1,DKEL00TD0,1,2055,DKE1,S01B1,215.66339466456247
REGION1,DKEL00TD0,1,2055,DKE1,S01B2,313.9027626187992
REGION1,DKEL00TD0,1,2055,DKE1,S01B3,255.646025940944
REGION1,DKEL00TD0,1,2055,DKE1,S02B1,199.16991963780416
REGION1,DKEL00TD0,1,2055,DKE1,S02B2,278.6182781535556
REGION1,DKEL00TD0,1,2055,DKE1,S02B3,229.13159755769243
REGION1,DKEL00TD0,1,2055,DKE1,S03B1,185.0189577887199
REGION1,DKEL00TD0,1,2055,DKE1,S03B2,261.63955495880526
REGION1,DKEL00TD0,1,2055,DKE1,S03B3,224.94501238208295
REGION1,DKEL00TD0,1,2055,DKE1,S04B1,196.3632338746889
REGION1,DKEL00TD0,1,2055,DKE1,S04B2,294.76406681287904
REGION1,DKEL00TD0,1,2055,DKE1,S04B3,231.83868777712345
REGION1,DKEL00TD0,1,2055,DKE1,S05B1,208.81892099624875
REGION1,DKEL00TD0,1,2055,DKE1,S05B2,307.70879506440446
REGION1,DKEL00TD0,1,2055,DKE1,S05B3,252.4170573712104
REGION1,DKEL00TD0,1,2056,DKE1,S01B1,216.71034741769608
REGION1,DKEL00TD0,1,2056,DKE1,S01B2,315.42662512708966
REGION1,DKEL00TD0,1,2056,DKE1,S01B3,256.8870771221276
REGION1,DKEL00TD0,1,2056,DKE1,S02B1,200.13680368426247
REGION1,DKEL00TD0,1,2056,DKE1,S02B2,279.9708497099846
REGION1,DKEL00TD0,1,2056,DKE1,S02B3,230.2439326262656
REGION1,DKEL00TD0,1,2056,DKE1,S03B1,185.91714501952043
REGION1,DKEL00TD0,1,2056,DKE1,S03B2,262.90970213801864
REGION1,DKEL00TD0,1,2056,DKE1,S03B3,226.0370233855423
REGION1,DKEL00TD0,1,2056,DKE1,S04B1,197.31649267245143
REGION1,DKEL00TD0,1,2056,DKE1,S04B2,296.1950192086465
REGION1,DKEL00TD0,1,2056,DKE1,S04B3,232.96416460098905
REGION1,DKEL00TD0,1,2056,DKE1,S05B1,209.83264678213584
REGION1,DKEL00TD0,1,2056,DKE1,S05B2,309.20258853203103
REGION1,DKEL00TD0,1,2056,DKE1,S05B3,253.64243330282696
REGION1,DKEL00TD0,1,2057,DKE1,S01B1,217.7484276898709
REGION1,DKEL00TD0,1,2057,DKE1,S01B2,316.937573546327
REGION1,DKEL00TD0,1,2057,DKE1,S01B3,258.1176109204199
REGION1,DKEL00TD0,1,2057,DKE1,S02B1,201.0954937981236
REGION1,DKEL00TD0,1,2057,DKE1,S02B2,281.3119587955964
REGION1,DKEL00TD0,1,2057,DKE1,S02B3,231.34684112646104
REGION1,DKEL00TD0,1,2057,DKE1,S03B1,186.80772049412772
REGION1,DKEL00TD0,1,2057,DKE1,S03B2,264.16908535808614
REGION1,DKEL00TD0,1,2057,DKE1,S03B3,227.11978005846385
REGION1,DKEL00TD0,1,2057,DKE1,S04B1,198.26167300582608
REGION1,DKEL00TD0,1,2057,DKE1,S04B2,297.6138448891956
REGION1,DKEL00TD0,1,2057,DKE1,S04B3,234.08010348566927
REGION1,DKEL00TD0,1,2057,DKE1,S05B1,210.8377816715324
REGION1,DKEL00TD0,1,2057,DKE1,S05B2,310.6837227329828
REGION1,DKEL00TD0,1,2057,DKE1,S05B3,254.85742469265008
REGION1,DKEL00TD0,1,2058,DKE1,S01B1,218.80425292396328
REGION1,DKEL00TD0,1,2058,DKE1,S01B2,318.4743501436708
REGION1,DKEL00TD0,1,2058,DKE1,S01B3,259.36917948449496
REGION1,DKEL00TD0,1,2058,DKE1,S02B1,202.07057177717897
REGION1,DKEL00TD0,1,2058,DKE1,S02B2,282.67599282284255
REGION1,DKEL00TD0,1,2058,DKE1,S02B3,232.46860276341192
REGION1,DKEL00TD0,1,2058,DKE1,S03B1,187.71351948112152
REGION1,DKEL00TD0,1,2058,DKE1,S03B2,265.4499964964454
REGION1,DKEL00TD0,1,2058,DKE1,S03B3,228.22104539246092
REGION1,DKEL00TD0,1,2058,DKE1,S04B1,199.22301026797643
REGION1,DKEL00TD0,1,2058,DKE1,S04B2,299.0569240001814
REGION1,DKEL00TD0,1,2058,DKE1,S04B3,235.21511824872016
REGION1,DKEL00TD0,1,2058,DKE1,S05B1,211.86009835391
REGION1,DKEL00TD0,1,2058,DKE1,S05B2,312.19017546728423
REGION1,DKEL00TD0,1,2058,DKE1,S05B3,256.09318516606
REGION1,DKEL00TD0,1,2059,DKE1,S01B1,219.85120567709689
REGION1,DKEL00TD0,1,2059,DKE1,S01B2,319.9982126519613
REGION1,DKEL00TD0,1,2059,DKE1,S01B3,260.6102306656786
REGION1,DKEL00TD0,1,2059,DKE1,S02B1,203.03745582363723
REGION1,DKEL00TD0,1,2059,DKE1,S02B2,284.02856437927164
REGION1,DKEL00TD0,1,2059,DKE1,S02B3,233.58093783198507
REGION1,DKEL00TD0,1,2059,DKE1,S03B1,188.61170671192207
REGION1,DKEL00TD0,1,2059,DKE1,S03B2,266.72014367565873
REGION1,DKEL00TD0,1,2059,DKE1,S03B3,229.3130563959203
REGION1,DKEL00TD0,1,2059,DKE1,S04B1,200.17626906573892
REGION1,DKEL00TD0,1,2059,DKE1,S04B2,300.4878763959489
REGION1,DKEL00TD0,1,2059,DKE1,S04B3,236.34059507258576
REGION1,DKEL00TD0,1,2059,DKE1,S05B1,212.87382413979708
REGION1,DKEL00TD0,1,2059,DKE1,S05B2,313.68396893491087
REGION1,DKEL00TD0,1,2059,DKE1,S05B3,257.31856109767654
REGION1,DKEL00TD0,1,2060,DKE1,S01B1,220.915903392148
REGION1,DKEL00TD0,1,2060,DKE1,S01B2,321.54790333835854
REGION1,DKEL00TD0,1,2060,DKE1,S01B3,261.8723166126451
REGION1,DKEL00TD0,1,2060,DKE1,S02B1,204.02072773528968
REGION1,DKEL00TD0,1,2060,DKE1,S02B2,285.4040608773349
REGION1,DKEL00TD0,1,2060,DKE1,S02B3,234.71212603731368
REGION1,DKEL00TD0,1,2060,DKE1,S03B1,189.52511745510913
REGION1,DKEL00TD0,1,2060,DKE1,S03B2,268.01181877316384
REGION1,DKEL00TD0,1,2060,DKE1,S03B3,230.4235760604552
REGION1,DKEL00TD0,1,2060,DKE1,S04B1,201.14568479227708
REGION1,DKEL00TD0,1,2060,DKE1,S04B2,301.94308222215307
REGION1,DKEL00TD0,1,2060,DKE1,S04B3,237.48514777482197
REGION1,DKEL00TD0,1,2060,DKE1,S05B1,213.9047317186653
REGION1,DKEL00TD0,1,2060,DKE1,S05B2,315.20308093588704
REGION1,DKEL00TD0,1,2060,DKE1,S05B3,258.5647061128798
REGION1,DKELDEEH1,1,2026,DKE1,S01B2,8.348420005657502
REGION1,DKELDEEH1,1,2027,DKE1,S03B2,28.21500267766053
REGION1,DKELDEEH1,1,2028,DKE1,S01B1,40.5592819236657
REGION1,DKELDEEH1,1,2028,DKE1,S01B2,16.57714955387651
REGION1,DKELDEEH1,1,2028,DKE1,S01B3,26.1140664405242
REGION1,DKELDEEH1,1,2028,DKE1,S02B1,73.258128
REGION1,DKELDEEH1,1,2028,DKE1,S02B2,23.059284072655903
REGION1,DKELDEEH1,1,2028,DKE1,S03B2,70.80293591808709
REGION1,DKELDEEH1,1,2028,DKE1,S04B1,41.28182347177072
REGION1,DKELDEEH1,1,2028,DKE1,S04B3,20.146701324224665
REGION1,DKELDEEH1,1,2029,DKE1,S01B1,42.353123467252296
REGION1,DKELDEEH1,1,2029,DKE1,S01B2,17.57081487753744
REGION1,DKELDEEH1,1,2029,DKE1,S01B3,43.267538452934645
REGION1,DKELDEEH1,1,2029,DKE1,S02B1,15.241011243439168
REGION1,DKELDEEH1,1,2029,DKE1,S02B2,23.255437789974213
REGION1,DKELDEEH1,1,2029,DKE1,S03B1,50.26692047255953
REGION1,DKELDEEH1,1,2029,DKE1,S03B2,49.11259410209932
REGION1,DKELDEEH1,1,2029,DKE1,S03B3,41.47307196358621
REGION1,DKELDEEH1,1,2029,DKE1,S04B1,73.258128
REGION1,DKELDEEH1,1,2029,DKE1,S04B3,17.875029776436392
REGION1,DKELDEEH1,1,2029,DKE1,S05B1,16.337013818205328
REGION1,DKELDEEH1,1,2029,DKE1,S05B3,12.816878381417007
REGION1,DKELDEEH1,1,2030,DKE1,S01B1,73.258128
REGION1,DKELDEEH1,1,2030,DKE1,S01B2,73.258128
REGION1,DKELDEEH1,1,2030,DKE1,S01B3,73.258128
REGION1,DKELDEEH1,1,2030,DKE1,S02B1,73.258128
REGION1,DKELDEEH1,1,2030,DKE1,S02B2,73.258128
REGION1,DKELDEEH1,1,2030,DKE1,S02B3,7.373000454847001
REGION1,DKELDEEH1,1,2030,DKE1,S03B1,73.258128
REGION1,DKELDEEH1,1,2030,DKE1,S03B2,73.258128
REGION1,DKELDEEH1,1,2030,DKE1,S03B3,73.258128
REGION1,DKELDEEH1,1,2030,DKE1,S04B1,73.258128
REGION1,DKELDEEH1,1,2030,DKE1,S04B2,73.258128
REGION1,DKELDEEH1,1,2030,DKE1,S04B3,73.258128
REGION1,DKELDEEH1,1,2030,DKE1,S05B1,73.258128
REGION1,DKELDEEH1,1,2030,DKE1,S05B2,73.258128
REGION1,DKELDEEH1,1,2030,DKE1,S05B3,60.93624002724856
REGION1,DKELDEEH1,1,2031,DKE1,S01B1,73.258128
REGION1,DKELDEEH1,1,2031,DKE1,S01B2,73.258128
REGION1,DKELDEEH1,1,2031,DKE1,S01B3,73.258128
REGION1,DKELDEEH1,1,2031,DKE1,S02B1,73.258128
REGION1,DKELDEEH1,1,2031,DKE1,S02B2,73.258128
REGION1,DKELDEEH1,1,2031,DKE1,S02B3,29.16174678408309
REGION1,DKELDEEH1,1,2031,DKE1,S03B1,73.258128
REGION1,DKELDEEH1,1,2031,DKE1,S03B2,73.258128
REGION1,DKELDEEH1,1,2031,DKE1,S03B3,73.258128
REGION1,DKELDEEH1,1,2031,DKE1,S04B1,73.258128
REGION1,DKELDEEH1,1,2031,DKE1,S04B2,73.258128
REGION1,DKELDEEH1,1,2031,DKE1,S04B3,73.258128
REGION1,DKELDEEH1,1,2031,DKE1,S05B1,73.258128
REGION1,DKELDEEH1,1,2031,DKE1,S05B2,73.258128
REGION1,DKELDEEH1,1,2031,DKE1,S05B3,47.49981464591334
REGION1,DKELDEEH1,1,2032,DKE1,S01B1,73.258128
REGION1,DKELDEEH1,1,2032,DKE1,S01B2,73.258128
REGION1,DKELDEEH1,1,2032,DKE1,S01B3,73.258128
REGION1,DKELDEEH1,1,2032,DKE1,S02B1,50.86257438216766
REGION1,DKELDEEH1,1,2032,DKE1,S02B2,73.258128
