TIMESLICE,YEAR,REGION,TECHNOLOGY,MODE_OF_OPERATION,VALUE
S01B2,2059,REGION1,FIELEEEH1,1,3.2390167837757713
S01B2,2059,REGION1,SEELPLEH1,1,1.9177692239672102
S01B2,2059,REGION1,NOELUKEH1,1,4.8867839957240635
S01B2,2059,REGION1,DKELNLEH1,1,2.4433919978620318
S01B2,2059,REGION1,DKBMCSPN2,1,0.6477659976474883
S01B2,2059,REGION1,DKBMSTPH3,1,2.8007624148260417
S01B2,2059,REGION1,DKEL00TD0,1,35.0682972462425
S01B2,2059,REGION1,DKELNOPH1,2,9.6767999915328
S01B2,2059,REGION1,DKELSEPH1,2,6.8280440105930005
S01B2,2059,REGION1,DKGO00X00,1,2.969664837647932
S01B2,2059,REGION1,DKGOCVPH2,1,0.7461356958558243
S01B2,2059,REGION1,DKHYDMPH0,1,0.0023500799979436797
S01B2,2059,REGION1,DKHYDMPH3,1,0.006595960676365762
S01B2,2059,REGION1,DKSOUTPH2,1,1.2750409248001915
S01B2,2059,REGION1,DKWIONPH3,1,22.162246151330546
S01B2,2059,REGION1,DKWS00X00,1,4.342855445343519
S01B2,2059,REGION1,FIBMCSPN2,1,8.715274420707633
S01B2,2059,REGION1,FIBMSTPH3,1,8.34330844886335
S01B2,2059,REGION1,FIEL00TD0,1,73.20794480997502
S01B2,2059,REGION1,FIELNOPH1,2,0.435455999618976
S01B2,2059,REGION1,FIGO00X00,1,0.07395134816708578
S01B2,2059,REGION1,FIGOCVPH2,1,0.018580460638052135
S01B2,2059,REGION1,FIHYDMPH1,1,0.175022609682887
S01B2,2059,REGION1,FIHYDMPH2,1,0.8753407052948768
S01B2,2059,REGION1,FIHYDMPH3,1,6.6395002573644515
S01B2,2059,REGION1,FINUG3PN3,1,10.09151999116992
S01B2,2059,REGION1,FISOUTPH2,1,0.30544355195893574
S01B2,2059,REGION1,FIWIONPN3,1,31.548664209211893
S01B2,2059,REGION1,FIWS00X00,1,25.2900149593323
S01B2,2059,REGION1,NOEL00TD0,1,103.47736212399444
S01B2,2059,REGION1,NOELSEPH1,1,15.240959986664159
S01B2,2059,REGION1,NOHYDMPH1,1,4.134559901713461
S01B2,2059,REGION1,NOHYDMPH2,1,11.037607502649271
S01B2,2059,REGION1,NOHYDMPH3,1,13.824209525183816
S01B2,2059,REGION1,NOHYDSPH2,1,0.04561196173802513
S01B2,2059,REGION1,NOSOUTPH2,1,0.39962614350040165
S01B2,2059,REGION1,NOWIONPN3,1,127.35101514702437
S01B2,2059,REGION1,NOWS00X00,1,0.25616250693345155
S01B2,2059,REGION1,SEBMCSPN2,1,0.7258503896475141
S01B2,2059,REGION1,SEBMSTPH3,1,16.804062148909388
S01B2,2059,REGION1,SEEL00TD0,1,129.82647132922338
S01B2,2059,REGION1,SEGO00X00,1,0.08979803267236411
S01B2,2059,REGION1,SEGOCVPH2,1,0.022561979636579375
S01B2,2059,REGION1,SEHYDMPH1,1,0.8744319735342638
S01B2,2059,REGION1,SEHYDMPH2,1,2.4708222653452303
S01B2,2059,REGION1,SEHYDMPH3,1,39.16004730372116
S01B2,2059,REGION1,SEHYDSPH2,1,0.19007999983367999
S01B2,2059,REGION1,SESOUTPH2,1,0.9258094662707396
S01B2,2059,REGION1,SEWIONPN3,1,62.528085699866665
S01B2,2059,REGION1,SEWS00X00,1,17.648340767121354
S01B2,2059,REGION1,SEHGSRPN2,1,9.191222960289245
S01B2,2059,REGION1,DKHGSRPN2,1,9.554674132951662
S01B2,2059,REGION1,FIHGSRPN2,1,4.347050839769324
S01B2,2059,REGION1,NOHGECPN2,1,12.30778381180473
S01B2,2059,REGION1,SEHGECPN2,1,3.4013892634814344
S01B2,2059,REGION1,FIHGECPN2,1,0.22646643510868691
S01B2,2059,REGION1,NOHGTDP00,1,12.26044022869704
S01B2,2059,REGION1,SEHGTDP00,1,12.542192609480567
S01B2,2059,REGION1,DKHGTDP00,1,9.516418132060782
S01B2,2059,REGION1,FIHGTDP00,1,4.555205349373529
S01B2,2059,REGION1,NOHGSLPN2,2,0.002089663023302819
S01B2,2060,REGION1,DKBM00X00,1,8.955854244224842
S01B2,2060,REGION1,DKBMCCPH1,1,0.46395602633546146
S01B2,2060,REGION1,DKNG00I00,1,14.947104531968737
S01B2,2060,REGION1,DKWSSTPH1,1,1.625530142980022
S01B2,2060,REGION1,FIBM00X00,1,46.08452263513953
S01B2,2060,REGION1,FING00I00,1,6.618236429944515
S01B2,2060,REGION1,FIUR00I00,1,30.580333029242208
S01B2,2060,REGION1,FIWSSTPH1,1,9.786599866158781
S01B2,2060,REGION1,NOWSSTPH1,1,0.7079446455836196
S01B2,2060,REGION1,SEBM00X00,1,45.47076333209114
S01B2,2060,REGION1,SENG00I00,1,13.423939098787221
S01B2,2060,REGION1,SEWSSTPH1,1,6.706366808959391
S01B2,2060,REGION1,SEELDEEH1,1,1.9654570358435535
S01B2,2060,REGION1,NOELDEEH1,1,4.8867839957240635
S01B2,2060,REGION1,NOELNLEH1,1,2.548108797770405
S01B2,2060,REGION1,DKELDEEH1,1,7.699901675474092
S01B2,2060,REGION1,FIELEEEH1,1,3.226014456246414
S01B2,2060,REGION1,SEELPLEH1,1,1.9177692239672102
S01B2,2060,REGION1,NOELUKEH1,1,4.8867839957240635
S01B2,2060,REGION1,DKELNLEH1,1,2.4433919978620318
S01B2,2060,REGION1,DKBMCSPN2,1,0.6477659976474883
S01B2,2060,REGION1,DKBMSTPH3,1,2.220899982475686
S01B2,2060,REGION1,DKEL00TD0,1,35.23812636241141
S01B2,2060,REGION1,DKELNOPH1,2,9.6767999915328
S01B2,2060,REGION1,DKELSEPH1,2,6.133655692638084
S01B2,2060,REGION1,DKGO00X00,1,2.966695217578426
S01B2,2060,REGION1,DKGOCVPH2,1,0.7461356958558243
S01B2,2060,REGION1,DKHYDMPH0,1,0.0023500799979436797
S01B2,2060,REGION1,DKHYDMPH3,1,0.006595960676365762
S01B2,2060,REGION1,DKSOUTPH2,1,1.2812005427943955
S01B2,2060,REGION1,DKWIONPH3,1,23.367052707022065
S01B2,2060,REGION1,DKWS00X00,1,4.277712613663366
S01B2,2060,REGION1,FIBMCSPN2,1,8.715274420707633
S01B2,2060,REGION1,FIBMSTPH3,1,8.34330844886335
S01B2,2060,REGION1,FIEL00TD0,1,73.34158985997497
S01B2,2060,REGION1,FIELNOPH1,2,0.435455999618976
S01B2,2060,REGION1,FIGO00X00,1,0.07469078551324204
S01B2,2060,REGION1,FIGOCVPH2,1,0.018785030862870478
S01B2,2060,REGION1,FIHYDMPH1,1,0.175022609682887
S01B2,2060,REGION1,FIHYDMPH2,1,0.8753407052948768
S01B2,2060,REGION1,FIHYDMPH3,1,6.6395002573644515
S01B2,2060,REGION1,FINUG3PN3,1,10.09151999116992
S01B2,2060,REGION1,FISOUTPH2,1,0.30683403853841495
S01B2,2060,REGION1,FIWIONPN3,1,31.548664209211882
S01B2,2060,REGION1,FIWS00X00,1,25.75422047578612
S01B2,2060,REGION1,NOEL00TD0,1,103.14207884066187
S01B2,2060,REGION1,NOELSEPH1,1,15.240959986664159
S01B2,2060,REGION1,NOHYDMPH1,1,4.098950352215018
S01B2,2060,REGION1,NOHYDMPH2,1,10.254105695590859
S01B2,2060,REGION1,NOHYDMPH3,1,10.763118180662271
S01B2,2060,REGION1,NOHYDSPH2,1,0.5101055995536576
S01B2,2060,REGION1,NOSOUTPH2,1,0.4026039836159039
S01B2,2060,REGION1,NOWIONPN3,1,131.17606708857653
S01B2,2060,REGION1,NOWS00X00,1,1.8630129704249414
S01B2,2060,REGION1,SEBMCSPN2,1,0.7258503896475141
S01B2,2060,REGION1,SEBMSTPH3,1,15.266302976396258
S01B2,2060,REGION1,SEEL00TD0,1,129.54644819288077
S01B2,2060,REGION1,SEGO00X00,1,0.09069597031705681
S01B2,2060,REGION1,SEGOCVPH2,1,0.02281039876387216
S01B2,2060,REGION1,SEHYDMPH1,1,0.8564807455458757
S01B2,2060,REGION1,SEHYDMPH2,1,2.3260371267839175
S01B2,2060,REGION1,SEHYDMPH3,1,39.49243167321148
S01B2,2060,REGION1,SEHYDSPH2,1,0.19007999983367999
S01B2,2060,REGION1,SESOUTPH2,1,0.9395536685609819
S01B2,2060,REGION1,SEWIONPN3,1,64.1104376178598
S01B2,2060,REGION1,SEWS00X00,1,17.648340767121354
S01B2,2060,REGION1,SEHGSRPN2,1,8.85980866500823
S01B2,2060,REGION1,DKHGSRPN2,1,9.865098856198221
S01B2,2060,REGION1,FIHGSRPN2,1,4.368040411803792
S01B2,2060,REGION1,NOHGECPN2,1,13.391762445638056
S01B2,2060,REGION1,SEHGECPN2,1,4.348999880592275
S01B2,2060,REGION1,FIHGECPN2,1,0.2717597221304213
S01B2,2060,REGION1,NOHGTDP00,1,13.340090518289632
S01B2,2060,REGION1,SEHGTDP00,1,13.155921740204887
S01B2,2060,REGION1,DKHGTDP00,1,9.825599944421649
S01B2,2060,REGION1,FIHGTDP00,1,4.621222818205029
S01B2,2060,REGION1,NOHGSLPN2,2,0.002102404876450587
S01B3,2015,REGION1,DKNG00X00,1,0.2759067156395248
S01B3,2015,REGION1,DKNGCCPH2,1,0.02000332779996672
S01B3,2015,REGION1,DKWSCHPH2,1,0.1613675503863245
S01B3,2015,REGION1,FICO00X00,1,6.184893171263166
S01B3,2015,REGION1,FICOCHPH3,1,1.6752683352473166
S01B3,2015,REGION1,FING00I00,1,1.2270350292829353
S01B3,2015,REGION1,FINGCCPH2,1,0.362188796378112
S01B3,2015,REGION1,FINUG2PH3,1,1.96300798036992
S01B3,2015,REGION1,FIUR00I00,1,5.948503082914969
S01B3,2015,REGION1,FIWSCHPH2,1,0.06739199932608
S01B3,2015,REGION1,NOCO00I00,1,0.014178447218215526
S01B3,2015,REGION1,NOCOCHPH3,1,0.002764799972352
S01B3,2015,REGION1,NONG00X00,1,0.9038562568433658
S01B3,2015,REGION1,NOWSCHPH2,1,0.05787417542125824
S01B3,2015,REGION1,SEBM00X00,1,5.786562566994532
S01B3,2015,REGION1,SECO00X00,1,0.01683690607163094
S01B3,2015,REGION1,SENG00I00,1,0.46438125907152483
S01B3,2015,REGION1,SENUG2PH3,1,6.840115131598848
S01B3,2015,REGION1,SEUR00I00,1,20.72760088328399
S01B3,2015,REGION1,SEWSCHPH2,1,0.27177016048229835
S01B3,2015,REGION1,SEWSSTPH1,1,0.0028339199716608003
S01B3,2015,REGION1,DKELDEIH1,1,1.2079877537290873
S01B3,2015,REGION1,SEELPLIH1,1,0.42096153179038465
S01B3,2015,REGION1,DKEL00TD0,1,2.6378172322769835
S01B3,2015,REGION1,DKNGSTPH2,1,0.025919999740800004
S01B3,2015,REGION1,DKWIOFPH3,1,0.3917009327613906
S01B3,2015,REGION1,DKWIONPH3,1,0.8912370555458693
S01B3,2015,REGION1,DKWS00X00,1,0.59765699636583
S01B3,2015,REGION1,FICOSTPH3,1,0.8690965278486793
S01B3,2015,REGION1,FIEL00TD0,1,7.610130882960958
S01B3,2015,REGION1,FIELNOPH1,2,0.08709119912908801
S01B3,2015,REGION1,FIELSEPH1,2,1.8662399813376
S01B3,2015,REGION1,FIHYDMPH1,1,0.06846362706550772
S01B3,2015,REGION1,FIHYDMPH2,1,0.49674059980187396
S01B3,2015,REGION1,FIWIOFPH3,1,0.007491384501086154
S01B3,2015,REGION1,FIWIONPH3,1,0.14920365462316343
S01B3,2015,REGION1,FIWIONPN3,1,0.09561335635586643
S01B3,2015,REGION1,FIWS00X00,1,0.2495997479040025
S01B3,2015,REGION1,NOCOSTPH1,1,0.002764799972352
S01B3,2015,REGION1,NOEL00TD0,1,12.012246026575108
S01B3,2015,REGION1,NOELSEPH1,2,0.3799741802596747
S01B3,2015,REGION1,NOHYDMPH1,1,1.026801233734804
S01B3,2015,REGION1,NOHYDMPH2,1,6.048629574882669
S01B3,2015,REGION1,NOHYDMPH3,1,3.662987147300999
S01B3,2015,REGION1,NOHYDSPH2,1,0.27931391720686083
S01B3,2015,REGION1,NOHYDSPH3,1,0.42854399571456003
S01B3,2015,REGION1,NOWIOFPH3,1,0.0010041019445189805
S01B3,2015,REGION1,NOWIONPH3,1,0.22767800830713003
S01B3,2015,REGION1,NOWS00X00,1,0.21434858350771416
S01B3,2015,REGION1,SEBMSTPH3,1,2.0252989237470107
S01B3,2015,REGION1,SECOSTPH1,1,0.006566399934336001
S01B3,2015,REGION1,SEEL00TD0,1,12.355654036129561
S01B3,2015,REGION1,SEHYDMPH1,1,0.3754886965546166
S01B3,2015,REGION1,SEHYDMPH2,1,1.964288994877413
S01B3,2015,REGION1,SEHYDMPH3,1,1.3820623703688162
S01B3,2015,REGION1,SEWIOFPH3,1,0.06430127360466727
S01B3,2015,REGION1,SEWIONPH3,1,1.130575578469604
S01B3,2015,REGION1,SEWIONPN3,1,0.13865329291669906
S01B3,2015,REGION1,SEWS00X00,1,1.0148902121205379
S01B3,2015,REGION1,NOHGSRPH2,1,0.5965457260623476
S01B3,2015,REGION1,SEHGSRPH2,1,0.3064919374791439
S01B3,2015,REGION1,DKHGSRPH2,1,0.11955195528448044
S01B3,2015,REGION1,FIHGSRPH2,1,0.39769715070823175
S01B3,2015,REGION1,NOHGTDP00,1,0.594157214061819
S01B3,2015,REGION1,SEHGTDP00,1,0.3052647730913168
S01B3,2015,REGION1,DKHGTDP00,1,0.11907328069608221
S01B3,2015,REGION1,FIHGTDP00,1,0.39610480937454595
S01B3,2016,REGION1,DKCO00I00,1,2.882808931901035
S01B3,2016,REGION1,DKCOCHPH3,1,1.1353709131622096
S01B3,2016,REGION1,DKNG00X00,1,0.09453753232054467
S01B3,2016,REGION1,DKNGCCPH2,1,0.02000332779996672
S01B3,2016,REGION1,DKWSCHPH2,1,0.1613675503863245
S01B3,2016,REGION1,FICO00I00,1,4.253657077343108
S01B3,2016,REGION1,FICOCHPH3,1,1.6752683352473166
S01B3,2016,REGION1,FING00I00,1,0.6025708378955772
S01B3,2016,REGION1,FINUG2PH3,1,1.96300798036992
S01B3,2016,REGION1,FIUR00I00,1,5.948503082914969
S01B3,2016,REGION1,FIWSCHPH2,1,0.06739199932608
S01B3,2016,REGION1,FIWSSTPH1,1,1.1666385267753672
S01B3,2016,REGION1,NOCO00I00,1,0.007020075961799239
S01B3,2016,REGION1,NONG00X00,1,0.9038562568433658
S01B3,2016,REGION1,NOWSCHPH2,1,0.05787417542125824
S01B3,2016,REGION1,SEBM00X00,1,5.026457559479264
S01B3,2016,REGION1,SEBMCCPH1,1,0.03074457569255424
S01B3,2016,REGION1,SENG00I00,1,0.46438125907152483
S01B3,2016,REGION1,SENUG2PH3,1,6.840115131598848
S01B3,2016,REGION1,SEUR00I00,1,20.72760088328399
S01B3,2016,REGION1,SEELPLIH1,1,0.42165964378340354
S01B3,2016,REGION1,DKEL00TD0,1,2.6255997793965604
S01B3,2016,REGION1,DKNGSTPH2,1,0.025919999740800004
S01B3,2016,REGION1,DKWIOFPH3,1,0.3917009327613906
S01B3,2016,REGION1,DKWIONPH3,1,0.8912370555458693
S01B3,2016,REGION1,DKWS00X00,1,0.5822334858999051
S01B3,2016,REGION1,FIEL00TD0,1,7.5413130210003345
S01B3,2016,REGION1,FIELNOPH1,2,0.083635199163648
S01B3,2016,REGION1,FIELSEPH1,2,1.8662399813376
S01B3,2016,REGION1,FIHYDMPH1,1,0.06757576252347437
S01B3,2016,REGION1,FIHYDMPH2,1,0.49674059980187396
S01B3,2016,REGION1,FIWIOFPH3,1,0.007491384501086154
S01B3,2016,REGION1,FIWIONPH3,1,0.14920365462316343
S01B3,2016,REGION1,FIWIONPN3,1,0.09561335635586643
S01B3,2016,REGION1,FIWS00X00,1,3.654841129154497
S01B3,2016,REGION1,NOCOSTPH1,1,0.002764799972352
S01B3,2016,REGION1,NOEL00TD0,1,12.029137382214136
S01B3,2016,REGION1,NOELSEPH1,2,0.42470311404983374
S01B3,2016,REGION1,NOHYDMPH1,1,1.0005089022800944
S01B3,2016,REGION1,NOHYDMPH2,1,6.048629574882669
S01B3,2016,REGION1,NOHYDMPH3,1,3.662987147300999
S01B3,2016,REGION1,NOHYDSPH2,1,0.27931391720686083
S01B3,2016,REGION1,NOHYDSPH3,1,0.42854399571456003
S01B3,2016,REGION1,NOWIOFPH3,1,0.0010041019445189805
S01B3,2016,REGION1,NOWIONPH3,1,0.22767800830713003
S01B3,2016,REGION1,NOWS00X00,1,0.20881696982095024
S01B3,2016,REGION1,SEBMSTPH3,1,1.7288497246995886
S01B3,2016,REGION1,SEEL00TD0,1,12.341565794145245
S01B3,2016,REGION1,SEHYDMPH1,1,0.3310079237829136
S01B3,2016,REGION1,SEHYDMPH2,1,2.7423618534682825
S01B3,2016,REGION1,SEHYDMPH3,1,1.2253228737052886
S01B3,2016,REGION1,SEWIOFPH3,1,0.06430127360466727
S01B3,2016,REGION1,SEWIONPH3,1,1.130575578469604
S01B3,2016,REGION1,SEWIONPN3,1,0.13865329291669906
S01B3,2016,REGION1,NOHGSRPH2,1,0.5965457260623476
S01B3,2016,REGION1,SEHGSRPH2,1,0.3064919374791439
S01B3,2016,REGION1,FIHGSRPH2,1,0.39769715070823175
S01B3,2016,REGION1,NOHGTDP00,1,0.594157214061819
S01B3,2016,REGION1,SEHGTDP00,1,0.3052647730913168
S01B3,2016,REGION1,FIHGTDP00,1,0.39610480937454595
S01B3,2017,REGION1,DKCO00I00,1,2.8881916539303347
S01B3,2017,REGION1,DKCOCHPH3,1,1.1488111524063909
S01B3,2017,REGION1,DKNG00X00,1,0.21516780613619393
S01B3,2017,REGION1,DKNGCCPH2,1,0.02000332779996672
S01B3,2017,REGION1,DKWSCHPH2,1,0.1613675503863245
S01B3,2017,REGION1,FICO00I00,1,8.207735396857686
S01B3,2017,REGION1,FICOCHPH3,1,1.6752683352473166
S01B3,2017,REGION1,FING00I00,1,0.6025708378955772
S01B3,2017,REGION1,FINUG2PH3,1,1.2134986189833454
S01B3,2017,REGION1,FIUR00I00,1,3.6772648651052324
S01B3,2017,REGION1,FIWSCHPH2,1,0.06739199932608
S01B3,2017,REGION1,NOCO00I00,1,0.006950900666490994
S01B3,2017,REGION1,NONG00X00,1,0.9038562568433658
S01B3,2017,REGION1,NOWSCHPH2,1,0.05787417542125824
S01B3,2017,REGION1,SEBM00X00,1,5.786562566994532
S01B3,2017,REGION1,SENG00I00,1,0.46438125907152483
S01B3,2017,REGION1,SENUG2PH3,1,6.840115131598848
S01B3,2017,REGION1,SEUR00I00,1,20.72760088328399
S01B3,2017,REGION1,SEWSCHPH2,1,0.27177016048229835
S01B3,2017,REGION1,SEELPLIH1,1,0.4181690838183091
S01B3,2017,REGION1,DKEL00TD0,1,2.6136128444950137
S01B3,2017,REGION1,DKHYDMPH0,1,0.000492825595071744
S01B3,2017,REGION1,DKWIOFPH3,1,0.3917009327613906
S01B3,2017,REGION1,DKWIONPH3,1,0.8912370555458693
S01B3,2017,REGION1,DKWS00X00,1,0.5668099754339803
S01B3,2017,REGION1,FICOSTPH3,1,1.8539366214606336
S01B3,2017,REGION1,FIEL00TD0,1,7.4735662541675
S01B3,2017,REGION1,FIELNOPH1,2,0.07948799920512001
S01B3,2017,REGION1,FIELSEPH1,2,1.8662399813376
S01B3,2017,REGION1,FIHYDMPH1,1,0.06598010235255097
S01B3,2017,REGION1,FIHYDMPH2,1,0.49674059980187396
S01B3,2017,REGION1,FIWIOFPH3,1,0.007491384501086154
S01B3,2017,REGION1,FIWIONPH3,1,0.14920365462316343
S01B3,2017,REGION1,FIWIONPN3,1,0.09561335635586643
S01B3,2017,REGION1,FIWS00X00,1,0.23671709331282903
S01B3,2017,REGION1,NOCOSTPH1,1,0.002764799972352
S01B3,2017,REGION1,NOEL00TD0,1,12.044921107975197
S01B3,2017,REGION1,NOELSEPH1,2,0.5391645996143631
S01B3,2017,REGION1,NOHYDMPH1,1,0.9324581620443784
S01B3,2017,REGION1,NOHYDMPH2,1,6.019578429634615
S01B3,2017,REGION1,NOHYDMPH3,1,3.662987147300999
S01B3,2017,REGION1,NOHYDSPH2,1,0.27931391720686083
S01B3,2017,REGION1,NOHYDSPH3,1,0.42854399571456003
S01B3,2017,REGION1,NOWIOFPH3,1,0.0010041019445189805
S01B3,2017,REGION1,NOWIONPH3,1,0.22767800830713003
S01B3,2017,REGION1,NOWS00X00,1,0.2032853561341864
S01B3,2017,REGION1,SEBMSTPH3,1,2.0252989237470107
S01B3,2017,REGION1,SEEL00TD0,1,12.326945920387937
S01B3,2017,REGION1,SEHYDMPH1,1,0.2819293189386597
S01B3,2017,REGION1,SEHYDMPH2,1,2.7353031708764695
S01B3,2017,REGION1,SEHYDMPH3,1,0.8471430210782509
S01B3,2017,REGION1,SEWIOFPH3,1,0.06430127360466727
S01B3,2017,REGION1,SEWIONPH3,1,1.130575578469604
S01B3,2017,REGION1,SEWIONPN3,1,0.13865329291669906
S01B3,2017,REGION1,SEWS00X00,1,0.9546035595004924
S01B3,2017,REGION1,NOHGSRPH2,1,0.5965457260623476
S01B3,2017,REGION1,SEHGSRPH2,1,0.3064919374791439
S01B3,2017,REGION1,DKHGSRPH2,1,0.11955195528448044
S01B3,2017,REGION1,FIHGSRPH2,1,0.39769715070823175
S01B3,2017,REGION1,NOHGTDP00,1,0.594157214061819
S01B3,2017,REGION1,SEHGTDP00,1,0.3052647730913168
S01B3,2017,REGION1,DKHGTDP00,1,0.11907328069608221
S01B3,2017,REGION1,FIHGTDP00,1,0.39610480937454595
S01B3,2018,REGION1,DKCO00I00,1,2.714396382551559
S01B3,2018,REGION1,DKCOCHPH3,1,1.0905307154313513
S01B3,2018,REGION1,DKNG00X00,1,0.275217000896982
S01B3,2018,REGION1,DKNGCCPH2,1,0.02000332779996672
S01B3,2018,REGION1,DKWSCHPH2,1,0.1613675503863245
S01B3,2018,REGION1,DKWSSTPH1,1,0.0190771198092288
S01B3,2018,REGION1,FIBM00X00,1,0.007504449563355503
S01B3,2018,REGION1,FICO00I00,1,8.14868802204464
S01B3,2018,REGION1,FICOCHPH3,1,1.6752683352473166
S01B3,2018,REGION1,FING00I00,1,0.6025708378955772
S01B3,2018,REGION1,FIUR00I00,1,3.6026145431738543
S01B3,2018,REGION1,FIWSCHPH2,1,0.06739199932608
S01B3,2018,REGION1,FIWSSTPH1,1,1.5205580008362158
S01B3,2018,REGION1,NOCO00I00,1,0.006881753019182469
S01B3,2018,REGION1,NONG00X00,1,0.9038562568433658
S01B3,2018,REGION1,NOWSCHPH2,1,0.05787417542125824
S01B3,2018,REGION1,SEBM00X00,1,1.219823765645605
S01B3,2018,REGION1,SECO00X00,1,0.2854207064705929
S01B3,2018,REGION1,SECOCHPH3,1,0.11467007885329922
S01B3,2018,REGION1,SENG00I00,1,0.46438125907152483
S01B3,2018,REGION1,SENUG2PH3,1,6.840115131598848
S01B3,2018,REGION1,SEUR00I00,1,20.72760088328399
S01B3,2018,REGION1,SEELLTEH1,1,0.488678395113216
S01B3,2018,REGION1,SEELPLIH1,1,0.42165964378340354
S01B3,2018,REGION1,DKEL00TD0,1,2.6016259095934666
S01B3,2018,REGION1,DKHYDMPH0,1,0.000492825595071744
S01B3,2018,REGION1,DKHYDMPH3,1,0.0012963825234636208
S01B3,2018,REGION1,DKNGSTPH2,1,0.025919999740800004
S01B3,2018,REGION1,DKWIOFPH3,1,0.3917009327613906
S01B3,2018,REGION1,DKWIONPH3,1,0.8912370555458693
S01B3,2018,REGION1,DKWS00X00,1,0.6065354535032855
S01B3,2018,REGION1,FIBMSTPH3,1,0.0026265599737344
S01B3,2018,REGION1,FICOSTPH3,1,1.8539366214606336
S01B3,2018,REGION1,FIEL00TD0,1,7.4068905824624585
S01B3,2018,REGION1,FIELSEPH1,2,0.33407919050727974
S01B3,2018,REGION1,FIHYDMPH1,1,0.06444719887214873
S01B3,2018,REGION1,FIHYDMPH2,1,0.46411425217293745
S01B3,2018,REGION1,FINUG3PN3,1,1.18886398811136
S01B3,2018,REGION1,FIWIOFPH3,1,0.007491384501086154
S01B3,2018,REGION1,FIWIONPH3,1,0.14920365462316343
S01B3,2018,REGION1,FIWIONPN3,1,0.09561335635586643
S01B3,2018,REGION1,FIWS00X00,1,4.625844686434535
S01B3,2018,REGION1,NOCOSTPH1,1,0.002764799972352
S01B3,2018,REGION1,NOEL00TD0,1,12.05987411132778
S01B3,2018,REGION1,NOELSEPH1,2,0.25097031899170613
S01B3,2018,REGION1,NOHYDMPH1,1,0.886293314565674
S01B3,2018,REGION1,NOHYDMPH2,1,5.940367033598564
S01B3,2018,REGION1,NOHYDMPH3,1,3.662987147300999
S01B3,2018,REGION1,NOHYDSPH2,1,0.27931391720686083
S01B3,2018,REGION1,NOHYDSPH3,1,0.42854399571456003
S01B3,2018,REGION1,NOWIOFPH3,1,0.0010041019445189805
S01B3,2018,REGION1,NOWIONPH3,1,0.22767800830713003
S01B3,2018,REGION1,NOWIONPN3,1,0.3346258142537418
S01B3,2018,REGION1,NOWS00X00,1,0.19775432118917674
S01B3,2018,REGION1,SEBMSTPH3,1,0.42693874491470674
S01B3,2018,REGION1,SEEL00TD0,1,12.312060230744134
S01B3,2018,REGION1,SEHYDMPH1,1,0.2668317657135585
S01B3,2018,REGION1,SEHYDMPH2,1,2.6210632373219043
S01B3,2018,REGION1,SEHYDMPH3,1,1.3820623703688162
S01B3,2018,REGION1,SEWIOFPH3,1,0.06430127360466727
S01B3,2018,REGION1,SEWIONPH3,1,1.130575578469604
S01B3,2018,REGION1,SEWIONPN3,1,0.13865329291669906
S01B3,2018,REGION1,NOHGSRPH2,1,0.5965457260623476
S01B3,2018,REGION1,SEHGSRPH2,1,0.3064919374791439
S01B3,2018,REGION1,DKHGSRPH2,1,0.11955195528448044
S01B3,2018,REGION1,FIHGSRPH2,1,0.39769715070823175
S01B3,2018,REGION1,NOHGTDP00,1,0.594157214061819
S01B3,2018,REGION1,SEHGTDP00,1,0.3052647730913168
S01B3,2018,REGION1,DKHGTDP00,1,0.11907328069608221
S01B3,2018,REGION1,FIHGTDP00,1,0.39610480937454595
S01B3,2019,REGION1,DKNG00X00,1,0.2147079296300727
S01B3,2019,REGION1,DKNGCCPH2,1,0.02000332779996672
S01B3,2019,REGION1,DKWSCHPH2,1,0.1613675503863245
S01B3,2019,REGION1,FIBM00X00,1,0.007504449563355503
S01B3,2019,REGION1,FICO00I00,1,6.308429544709927
S01B3,2019,REGION1,FICOCHPH3,1,1.6602692953973068
S01B3,2019,REGION1,FING00I00,1,0.6025708378955772
S01B3,2019,REGION1,FINUG2PH3,1,1.96300798036992
S01B3,2019,REGION1,FIUR00I00,1,5.948503082914969
S01B3,2019,REGION1,FIWSSTPH1,1,1.5205580008362158
S01B3,2019,REGION1,NONG00X00,1,0.9038562568433658
S01B3,2019,REGION1,NOWSCHPH2,1,0.05787417542125824
S01B3,2019,REGION1,SEBM00X00,1,5.8706056316619435
S01B3,2019,REGION1,SEBMCCPH1,1,0.03074457569255424
S01B3,2019,REGION1,SECO00X00,1,0.28255166109768337
S01B3,2019,REGION1,SECOCHPH3,1,0.11467007885329922
S01B3,2019,REGION1,SENG00I00,1,0.46438125907152483
S01B3,2019,REGION1,SENUG2PH3,1,6.211123137888769
S01B3,2019,REGION1,SEUR00I00,1,18.821566444744334
S01B3,2019,REGION1,SEWSCHPH2,1,0.27177016048229835
S01B3,2019,REGION1,SEWSSTPH1,1,0.0028339199716608003
S01B3,2019,REGION1,DKELDEIH1,1,1.1826746316629826
S01B3,2019,REGION1,FIELEEEH1,1,0.7092817849071821
S01B3,2019,REGION1,DKEL00TD0,1,2.5896389746919195
S01B3,2019,REGION1,DKHYDMPH0,1,0.000492825595071744
S01B3,2019,REGION1,DKHYDMPH3,1,0.0012963825234636208
S01B3,2019,REGION1,DKWIOFPH3,1,0.3917009327613906
