REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,S01B2,DKBM00X00,1,2024,32.89688065737216
REGION1,S01B3,DKBM00X00,1,2024,32.89688065737216
REGION1,S02B1,DKBM00X00,1,2024,32.89688065737216
REGION1,S02B2,DKBM00X00,1,2024,32.896880657372165
REGION1,S02B3,DKBM00X00,1,2024,32.896880657372165
REGION1,S03B1,DKBM00X00,1,2024,32.89688065737216
REGION1,S03B2,DKBM00X00,1,2024,14.594632351744156
REGION1,S03B3,DKBM00X00,1,2024,32.896880657372165
REGION1,S04B1,DKBM00X00,1,2024,32.89688065737216
REGION1,S04B3,DKBM00X00,1,2024,32.89688065737216
REGION1,S05B1,DKBM00X00,1,2024,32.896880657372165
REGION1,S05B2,DKBM00X00,1,2024,32.896880657372165
REGION1,S05B3,DKBM00X00,1,2024,32.896880657372165
REGION1,S01B2,DKBM00X00,1,2025,32.89688065737216
REGION1,S02B1,DKBM00X00,1,2025,32.89688065737216
REGION1,S02B2,DKBM00X00,1,2025,32.89688065737216
REGION1,S02B3,DKBM00X00,1,2025,32.896880657372165
REGION1,S03B1,DKBM00X00,1,2025,32.89688065737216
REGION1,S03B2,DKBM00X00,1,2025,16.75180130426176
REGION1,S03B3,DKBM00X00,1,2025,32.896880657372165
REGION1,S04B1,DKBM00X00,1,2025,32.89688065737216
REGION1,S04B3,DKBM00X00,1,2025,32.89688065737216
REGION1,S05B1,DKBM00X00,1,2025,32.896880657372165
REGION1,S05B2,DKBM00X00,1,2025,32.896880657372165
REGION1,S05B3,DKBM00X00,1,2025,32.896880657372165
REGION1,S01B2,DKBM00X00,1,2026,40.399351743413845
REGION1,S01B3,DKBM00X00,1,2026,40.399351743413845
REGION1,S02B1,DKBM00X00,1,2026,40.399351743413845
REGION1,S02B2,DKBM00X00,1,2026,40.39935174341385
REGION1,S02B3,DKBM00X00,1,2026,40.39935174341385
REGION1,S03B1,DKBM00X00,1,2026,40.399351743413845
REGION1,S03B2,DKBM00X00,1,2026,17.923087969490734
REGION1,S03B3,DKBM00X00,1,2026,40.39935174341385
REGION1,S04B1,DKBM00X00,1,2026,40.39935174341375
REGION1,S04B3,DKBM00X00,1,2026,40.399351743413845
REGION1,S05B1,DKBM00X00,1,2026,40.399351743413845
REGION1,S05B2,DKBM00X00,1,2026,40.399351743413845
