TIMESLICE,YEAR,REGION,TECHNOLOGY,MODE_OF_OPERATION,VALUE
S02B1,2042,REGION1,NOELDEEH1,1,1.1300688109952641
S02B1,2042,REGION1,NOELNLEH1,1,0.5892501657332448
S02B1,2042,REGION1,DKELDEEH1,1,1.856541618063648
S02B1,2042,REGION1,FIELEEEH1,1,0.4959476556508098
S02B1,2042,REGION1,SEELPLEH1,1,0.48754397274367106
S02B1,2042,REGION1,NOELUKIH1,1,0.0982762050295597
S02B1,2042,REGION1,DKELNLEH1,1,0.5650344054976321
S02B1,2042,REGION1,DKBMSTPH3,1,1.005979724567317
S02B1,2042,REGION1,DKEL00TD0,1,4.1564116362999135
S02B1,2042,REGION1,DKELNOPH1,2,2.2377600217727998
S02B1,2042,REGION1,DKGO00X00,1,0.7043068698803208
S02B1,2042,REGION1,DKGOCVPH2,1,0.1725438814964406
S02B1,2042,REGION1,DKHYDMPH0,1,0.000569829605544288
S02B1,2042,REGION1,DKHYDMPH3,1,0.0014989423223285383
S02B1,2042,REGION1,DKSOUTPH2,1,0.009979623322831801
S02B1,2042,REGION1,DKWIONPH3,1,3.2615436378625717
S02B1,2042,REGION1,FIBMSTPH3,1,1.3865230239551438
S02B1,2042,REGION1,FIEL00TD0,1,11.804046875014595
S02B1,2042,REGION1,FIELNOPH1,2,0.10069920097977601
S02B1,2042,REGION1,FIGO00X00,1,0.013179197583872943
S02B1,2042,REGION1,FIGOCVPH2,1,0.00322869192872754
S02B1,2042,REGION1,FIHYDMPH1,1,0.07301931731904057
S02B1,2042,REGION1,FIHYDMPH2,1,0.2937923272477199
S02B1,2042,REGION1,FIHYDMPH3,1,0.734355348640015
S02B1,2042,REGION1,FINUG3PN3,1,2.33366402270592
S02B1,2042,REGION1,FISOUTPH2,1,0.021667079131017213
S02B1,2042,REGION1,FIWIONPN3,1,6.5345468210727695
S02B1,2042,REGION1,FIWS00X00,1,2.1671947030203222
S02B1,2042,REGION1,NOEL00TD0,1,17.12617969683146
S02B1,2042,REGION1,NOELSEPH1,1,3.343099337304009
S02B1,2042,REGION1,NOHYDMPH1,1,0.6661858380215846
S02B1,2042,REGION1,NOHYDMPH2,1,3.975894557251414
S02B1,2042,REGION1,NOHYDMPH3,1,3.227130626283274
S02B1,2042,REGION1,NOHYDSPH2,1,0.32295672314228163
S02B1,2042,REGION1,NOSOUTPH2,1,0.003969112923263501
S02B1,2042,REGION1,NOWIONPN3,1,16.07384578018931
S02B1,2042,REGION1,NOWS00X00,1,0.43082175397953215
S02B1,2042,REGION1,SEBMSTPH3,1,3.452675626988538
S02B1,2042,REGION1,SEEL00TD0,1,19.44200674565732
S02B1,2042,REGION1,SEGO00X00,1,0.01585973585798302
S02B1,2042,REGION1,SEGOCVPH2,1,0.0038853807927639135
S02B1,2042,REGION1,SEHYDMPH1,1,0.15406247239300455
S02B1,2042,REGION1,SEHYDMPH2,1,1.4132304959030706
S02B1,2042,REGION1,SEHYDMPH3,1,3.5333111438216713
S02B1,2042,REGION1,SEHYDSPH3,1,0.26773200260496
S02B1,2042,REGION1,SESOUTPH2,1,0.014177053805635064
S02B1,2042,REGION1,SEWIONPN3,1,5.88800919292497
S02B1,2042,REGION1,SEWS00X00,1,5.2352445845346125
S02B1,2042,REGION1,NOHGSRPH2,1,1.0364177548840645
S02B1,2042,REGION1,SEHGSRPH2,1,0.5297245503540766
S02B1,2042,REGION1,DKHGSRPH2,1,0.13823195102495953
S02B1,2042,REGION1,FIHGSRPH2,1,0.690944690402705
S02B1,2042,REGION1,NOHGSRPN2,1,0.15915932802097005
S02B1,2042,REGION1,SEHGSRPN2,1,1.5107270044705159
S02B1,2042,REGION1,DKHGSRPN2,1,0.8509153770016087
S02B1,2042,REGION1,FIHGSRPN2,1,0.10610669820065088
S02B1,2042,REGION1,NOHGTDP00,1,1.1907901066761963
S02B1,2042,REGION1,SEHGTDP00,1,2.032281782060709
S02B1,2042,REGION1,DKHGTDP00,1,1.0040147172491882
S02B1,2042,REGION1,FIHGTDP00,1,0.7938600711174637
S02B1,2042,REGION1,DKHGSLPN2,2,0.020326374608560727
S02B1,2043,REGION1,DKBM00X00,1,1.7715448735766914
S02B1,2043,REGION1,DKNG00I00,1,1.6074937386923667
S02B1,2043,REGION1,FIBM00X00,1,4.297278755787873
S02B1,2043,REGION1,FING00I00,1,1.2308764962778058
S02B1,2043,REGION1,FIUR00I00,1,7.0717020880057495
S02B1,2043,REGION1,FIWSSTPH1,1,1.0831374644495981
S02B1,2043,REGION1,NONG00X00,1,1.8463147444167098
S02B1,2043,REGION1,NOWSSTPH1,1,0.16371220102733627
S02B1,2043,REGION1,SEBM00X00,1,7.976907039935099
S02B1,2043,REGION1,SENG00I00,1,3.207710597469632
S02B1,2043,REGION1,SENUG2PH3,1,0.9590400093312001
S02B1,2043,REGION1,SEUR00I00,1,2.906178940276336
S02B1,2043,REGION1,SEWSSTPH1,1,1.9893921463662947
S02B1,2043,REGION1,SEELDEEH1,1,0.4996518528614775
S02B1,2043,REGION1,NOELDEEH1,1,1.1300688109952641
S02B1,2043,REGION1,NOELNLEH1,1,0.5892501657332448
S02B1,2043,REGION1,DKELDEEH1,1,1.856541618063648
S02B1,2043,REGION1,DKELNLEH1,1,0.5650344054976321
S02B1,2043,REGION1,DKBMSTPH3,1,0.6200413257931677
S02B1,2043,REGION1,DKEL00TD0,1,4.25276330492717
S02B1,2043,REGION1,DKELNOPH1,2,2.2377600217727998
S02B1,2043,REGION1,DKGO00X00,1,0.702886833735605
S02B1,2043,REGION1,DKGOCVPH2,1,0.1725438814964406
S02B1,2043,REGION1,DKHYDMPH0,1,0.000569829605544288
S02B1,2043,REGION1,DKHYDMPH3,1,0.0014989423223285383
S02B1,2043,REGION1,DKSOUTPH2,1,0.010155984734387025
S02B1,2043,REGION1,DKWIONPH3,1,3.7436573438524223
S02B1,2043,REGION1,FIBMSTPH3,1,1.5040490685748242
S02B1,2043,REGION1,FIEL00TD0,1,12.032807473367589
S02B1,2043,REGION1,FIELNOPH1,2,0.10069920097977601
S02B1,2043,REGION1,FIGO00X00,1,0.013625971747071022
S02B1,2043,REGION1,FIGOCVPH2,1,0.0033448884536722476
S02B1,2043,REGION1,FIHYDMPH1,1,0.044497913544775294
S02B1,2043,REGION1,FIHYDMPH2,1,0.16596941140452465
S02B1,2043,REGION1,FIHYDMPH3,1,0.2461204107952735
S02B1,2043,REGION1,FINUG3PN3,1,2.33366402270592
S02B1,2043,REGION1,FISOUTPH2,1,0.02181323143544229
S02B1,2043,REGION1,FIWIONPN3,1,6.5345468210727695
S02B1,2043,REGION1,FIWS00X00,1,2.850362888696273
S02B1,2043,REGION1,NOEL00TD0,1,17.355030252958503
S02B1,2043,REGION1,NOELSEPH1,1,3.1636586055524827
S02B1,2043,REGION1,NOHYDMPH1,1,0.6580777751137024
S02B1,2043,REGION1,NOHYDMPH2,1,3.8191088104139315
S02B1,2043,REGION1,NOHYDMPH3,1,3.227130626283274
S02B1,2043,REGION1,NOSOUTPH2,1,0.003995886028985346
S02B1,2043,REGION1,NOWIONPN3,1,16.70444175912484
S02B1,2043,REGION1,NOWS00X00,1,0.43082175397951755
S02B1,2043,REGION1,SEBMSTPH3,1,2.7919202558975402
S02B1,2043,REGION1,SEEL00TD0,1,19.83309769043494
S02B1,2043,REGION1,SEGO00X00,1,0.016529843750240934
S02B1,2043,REGION1,SEGOCVPH2,1,0.004057727736964686
S02B1,2043,REGION1,SEHYDMPH1,1,0.1510127756424022
S02B1,2043,REGION1,SEHYDMPH2,1,1.3187256552227642
S02B1,2043,REGION1,SEHYDMPH3,1,3.662482789233866
S02B1,2043,REGION1,SEHYDSPH2,1,0.043956000427680005
S02B1,2043,REGION1,SESOUTPH2,1,0.014374118331142662
S02B1,2043,REGION1,SEWIONPN3,1,6.392312389831703
S02B1,2043,REGION1,SEWS00X00,1,5.2352445845346125
S02B1,2043,REGION1,NOHGSRPH2,1,1.0364177548840645
S02B1,2043,REGION1,SEHGSRPH2,1,0.5297245503540766
S02B1,2043,REGION1,DKHGSRPH2,1,0.13823195102495953
S02B1,2043,REGION1,FIHGSRPH2,1,0.690944690402705
S02B1,2043,REGION1,NOHGSRPN2,1,0.18215119499991367
S02B1,2043,REGION1,SEHGSRPN2,1,1.5873665610669918
S02B1,2043,REGION1,DKHGSRPN2,1,0.9227149774589309
S02B1,2043,REGION1,FIHGSRPN2,1,0.12143460951994671
S02B1,2043,REGION1,NOHGTDP00,1,1.21368991641997
S02B1,2043,REGION1,SEHGTDP00,1,2.1086144812066174
S02B1,2043,REGION1,DKHGTDP00,1,1.0566989985098805
S02B1,2043,REGION1,FIHGTDP00,1,0.809126610946646
S02B1,2044,REGION1,DKBM00X00,1,1.4524982320015276
S02B1,2044,REGION1,DKNG00I00,1,1.927683821539084
S02B1,2044,REGION1,DKNGCCPH2,1,0.13192065204147202
S02B1,2044,REGION1,FIBM00X00,1,4.63332838753845
S02B1,2044,REGION1,FING00I00,1,1.2541005811132349
S02B1,2044,REGION1,FIUR00I00,1,7.0717020880057495
S02B1,2044,REGION1,FIWSSTPH1,1,1.8818617035636425
S02B1,2044,REGION1,NONG00X00,1,1.8811508716698544
S02B1,2044,REGION1,NOWSSTPH1,1,0.16371220102733566
S02B1,2044,REGION1,SEBM00X00,1,12.125830860767483
S02B1,2044,REGION1,SENG00I00,1,3.3238310216467855
S02B1,2044,REGION1,SEWSSTPH1,1,1.1444194889602406
S02B1,2044,REGION1,SEELDEEH1,1,0.4996518528614775
S02B1,2044,REGION1,SEELLTIH1,1,0.5650344054976321
S02B1,2044,REGION1,NOELDEEH1,1,0.9425444727436163
S02B1,2044,REGION1,NOELNLEH1,1,0.5892501657332448
S02B1,2044,REGION1,DKELDEEH1,1,1.856541618063648
S02B1,2044,REGION1,FIELEEEH1,1,0.8201070799794202
S02B1,2044,REGION1,SEELPLEH1,1,0.48754397274367106
S02B1,2044,REGION1,NOELUKIH1,1,0.7702569231195182
S02B1,2044,REGION1,NOELUKEH1,1,1.1300688109952641
S02B1,2044,REGION1,DKELNLEH1,1,0.5650344054976321
S02B1,2044,REGION1,DKBMSTPH3,1,0.5083748895754243
S02B1,2044,REGION1,DKEL00TD0,1,4.349530282470923
S02B1,2044,REGION1,DKELNOPH1,2,2.2377600217727998
S02B1,2044,REGION1,DKGO00X00,1,0.7014667975908894
S02B1,2044,REGION1,DKGOCVPH2,1,0.1725438814964406
S02B1,2044,REGION1,DKHYDMPH0,1,0.000569829605544288
S02B1,2044,REGION1,DKHYDMPH3,1,0.0014989423223285383
S02B1,2044,REGION1,DKSOUTPH2,1,0.010332346145942245
S02B1,2044,REGION1,DKWIONPH3,1,3.819993744160891
S02B1,2044,REGION1,FIBMSTPH3,1,1.6216665573050146
S02B1,2044,REGION1,FIEL00TD0,1,12.261568071720582
S02B1,2044,REGION1,FIELNOPH1,2,0.10069920097977601
S02B1,2044,REGION1,FIELSEPH1,2,0.14033700993365641
S02B1,2044,REGION1,FIGO00X00,1,0.014072719233999505
S02B1,2044,REGION1,FIGOCVPH2,1,0.0034615488690029872
S02B1,2044,REGION1,FIHYDMPH1,1,0.044432773784954534
S02B1,2044,REGION1,FIHYDMPH2,1,0.16368647589694718
S02B1,2044,REGION1,FIHYDMPH3,1,0.24737492631801897
S02B1,2044,REGION1,FINUG3PN3,1,2.33366402270592
S02B1,2044,REGION1,FISOUTPH2,1,0.021995921815973624
S02B1,2044,REGION1,FIWIONPN3,1,6.5345468210727695
S02B1,2044,REGION1,FIWS00X00,1,4.95226962186401
S02B1,2044,REGION1,NOEL00TD0,1,17.581761822454737
S02B1,2044,REGION1,NOELSEPH1,1,3.52447203429216
S02B1,2044,REGION1,NOHYDMPH1,1,0.6492689759087317
S02B1,2044,REGION1,NOHYDMPH2,1,3.500161805418828
S02B1,2044,REGION1,NOHYDMPH3,1,3.227130626283274
S02B1,2044,REGION1,NOHYDSPH3,1,0.49550400482112006
S02B1,2044,REGION1,NOSOUTPH2,1,0.0039971004883987684
S02B1,2044,REGION1,NOWIONPN3,1,17.335037738060368
S02B1,2044,REGION1,NOWS00X00,1,0.43082175397951605
S02B1,2044,REGION1,SEBMSTPH3,1,4.244045045313665
S02B1,2044,REGION1,SEEL00TD0,1,20.22520710121459
S02B1,2044,REGION1,SEGO00X00,1,0.01719997831876845
S02B1,2044,REGION1,SEGOCVPH2,1,0.004230779034684671
S02B1,2044,REGION1,SEHYDMPH1,1,0.14548296537016261
S02B1,2044,REGION1,SEHYDMPH2,1,1.1704126530019587
S02B1,2044,REGION1,SEHYDMPH3,1,3.8479427097082035
S02B1,2044,REGION1,SESOUTPH2,1,0.014559590825738052
S02B1,2044,REGION1,SEWIONPN3,1,6.896615586738436
S02B1,2044,REGION1,SEWS00X00,1,3.01163143875799
S02B1,2044,REGION1,NOHGSRPH2,1,1.0364177548840645
S02B1,2044,REGION1,SEHGSRPH2,1,0.5297245503540766
S02B1,2044,REGION1,DKHGSRPH2,1,0.13823195102495953
S02B1,2044,REGION1,FIHGSRPH2,1,0.690944690402705
S02B1,2044,REGION1,NOHGSRPN2,1,0.205143061978856
S02B1,2044,REGION1,SEHGSRPN2,1,1.6640061176634693
S02B1,2044,REGION1,DKHGSRPN2,1,0.9945006954709638
S02B1,2044,REGION1,FIHGSRPN2,1,0.13676252083924137
S02B1,2044,REGION1,NOHGTDP00,1,1.2365897261637424
S02B1,2044,REGION1,SEHGTDP00,1,2.184947180352528
S02B1,2044,REGION1,DKHGTDP00,1,1.1281972933765496
S02B1,2044,REGION1,FIHGTDP00,1,0.8243931507758275
S02B1,2045,REGION1,DKBM00X00,1,2.06364522000518
S02B1,2045,REGION1,DKNG00I00,1,1.8250259999842304
S02B1,2045,REGION1,FIBM00X00,1,7.919086844611953
S02B1,2045,REGION1,FING00I00,1,1.2773246659486654
S02B1,2045,REGION1,FIUR00I00,1,6.31016389434725
S02B1,2045,REGION1,NONG00X00,1,1.9159869989229998
S02B1,2045,REGION1,NOWSSTPH1,1,0.16371220102733566
S02B1,2045,REGION1,SEBM00X00,1,12.125830860767483
S02B1,2045,REGION1,SENG00I00,1,3.4399514458239366
S02B1,2045,REGION1,SEWSSTPH1,1,1.4384677571899398
S02B1,2045,REGION1,SEELDEEH1,1,0.4996518528614775
S02B1,2045,REGION1,NOELDEEH1,1,1.1300688109952641
S02B1,2045,REGION1,NOELNLEH1,1,0.5892501657332448
S02B1,2045,REGION1,DKELDEEH1,1,1.856541618063648
S02B1,2045,REGION1,NOELUKEH1,1,1.1300688109952641
S02B1,2045,REGION1,DKELNLEH1,1,0.5650344054976321
S02B1,2045,REGION1,DKBMSTPH3,1,0.7222765492783626
S02B1,2045,REGION1,DKEL00TD0,1,4.446504914472923
S02B1,2045,REGION1,DKELNOPH1,2,2.2377600217727998
S02B1,2045,REGION1,DKGO00X00,1,0.7000467614461736
S02B1,2045,REGION1,DKGOCVPH2,1,0.1725438814964406
S02B1,2045,REGION1,DKHYDMPH0,1,0.000569829605544288
S02B1,2045,REGION1,DKHYDMPH3,1,0.0014989423223285383
S02B1,2045,REGION1,DKSOUTPH2,1,0.010508707557497473
S02B1,2045,REGION1,DKWIONPH3,1,3.8348110070898715
S02B1,2045,REGION1,FIBMSTPH3,1,2.7716831672973505
S02B1,2045,REGION1,FIEL00TD0,1,12.490594670769338
S02B1,2045,REGION1,FIELNOPH1,2,0.10069920097977601
S02B1,2045,REGION1,FIGO00X00,1,0.014519466720927979
S02B1,2045,REGION1,FIGOCVPH2,1,0.0035786825727354464
S02B1,2045,REGION1,FIHYDMPH1,1,0.044432773784954534
S02B1,2045,REGION1,FIHYDMPH2,1,0.14374883913026035
S02B1,2045,REGION1,FIHYDMPH3,1,0.7924053662932138
S02B1,2045,REGION1,FINUG3PN3,1,2.0823561674907594
S02B1,2045,REGION1,FISOUTPH2,1,0.022178612196504972
S02B1,2045,REGION1,FIWIONPN3,1,6.5345468210727695
S02B1,2045,REGION1,NOEL00TD0,1,17.80637440532017
S02B1,2045,REGION1,NOELSEPH1,1,2.9675523909446055
S02B1,2045,REGION1,NOHYDMPH1,1,0.6446933918683724
S02B1,2045,REGION1,NOHYDMPH2,1,3.22111517313931
S02B1,2045,REGION1,NOHYDMPH3,1,2.9865125005245243
S02B1,2045,REGION1,NOHYDSPH2,1,0.32295672314228163
S02B1,2045,REGION1,NOHYDSPH3,1,0.49550400482112006
S02B1,2045,REGION1,NOSOUTPH2,1,0.003997100488398768
S02B1,2045,REGION1,NOWIONPN3,1,18.123282711729782
S02B1,2045,REGION1,NOWS00X00,1,0.43082175397951594
S02B1,2045,REGION1,SEBMSTPH3,1,4.244045045313665
S02B1,2045,REGION1,SEEL00TD0,1,20.617571128494742
S02B1,2045,REGION1,SEGO00X00,1,0.01787011288729597
S02B1,2045,REGION1,SEGOCVPH2,1,0.0044045323972128556
S02B1,2045,REGION1,SEHYDMPH1,1,0.14548296537016261
S02B1,2045,REGION1,SEHYDMPH2,1,1.1318160814328244
S02B1,2045,REGION1,SEHYDMPH3,1,3.9181563892586246
S02B1,2045,REGION1,SESOUTPH2,1,0.014756655351245651
S02B1,2045,REGION1,SEWIONPN3,1,7.400918783645169
S02B1,2045,REGION1,SEWS00X00,1,3.7854429804659016
S02B1,2045,REGION1,NOHGSRPH2,1,1.0364177548840645
S02B1,2045,REGION1,SEHGSRPH2,1,0.5297245503540766
S02B1,2045,REGION1,DKHGSRPH2,1,0.13823195102495953
S02B1,2045,REGION1,FIHGSRPH2,1,0.690944690402705
S02B1,2045,REGION1,NOHGSRPN2,1,0.22813492895779913
S02B1,2045,REGION1,SEHGSRPN2,1,1.7406456742599457
S02B1,2045,REGION1,DKHGSRPN2,1,1.0662864134829966
S02B1,2045,REGION1,FIHGSRPN2,1,0.1520904321585367
S02B1,2045,REGION1,NOHGTDP00,1,1.259489535907515
S02B1,2045,REGION1,SEHGTDP00,1,2.2612798794984386
S02B1,2045,REGION1,DKHGTDP00,1,1.1996955882432188
S02B1,2045,REGION1,FIHGTDP00,1,0.8396596906050099
S02B1,2046,REGION1,DKBM00X00,1,2.341117487539557
S02B1,2046,REGION1,DKNG00I00,1,1.933792130630162
S02B1,2046,REGION1,FIBM00X00,1,8.490835452215347
S02B1,2046,REGION1,FING00I00,1,1.3005487507841005
S02B1,2046,REGION1,FIUR00I00,1,7.0717020880057495
S02B1,2046,REGION1,FIWSSTPH1,1,1.2171213389706292
S02B1,2046,REGION1,NONG00X00,1,1.9508231261761444
S02B1,2046,REGION1,NOWSSTPH1,1,0.16371220102733566
S02B1,2046,REGION1,SEBM00X00,1,12.125830860767483
S02B1,2046,REGION1,SENG00I00,1,3.5560718700010887
S02B1,2046,REGION1,SEWSSTPH1,1,1.0202604265508215
S02B1,2046,REGION1,SEELDEEH1,1,0.4996518528614775
S02B1,2046,REGION1,SEELLTIH1,1,0.5650344054976321
S02B1,2046,REGION1,NOELDEEH1,1,1.0652371702531938
S02B1,2046,REGION1,NOELNLEH1,1,0.5892501657332448
S02B1,2046,REGION1,DKELDEEH1,1,1.856541618063648
S02B1,2046,REGION1,FIELEEEH1,1,0.8201070799794202
S02B1,2046,REGION1,SEELPLEH1,1,0.48754397274367106
S02B1,2046,REGION1,NOELUKIH1,1,0.3337018567597761
S02B1,2046,REGION1,NOELUKEH1,1,1.1300688109952641
S02B1,2046,REGION1,DKELNLEH1,1,0.5650344054976321
S02B1,2046,REGION1,DKBMSTPH3,1,0.8193919400307849
S02B1,2046,REGION1,DKEL00TD0,1,4.5436872009331735
S02B1,2046,REGION1,DKELNOPH1,2,2.2377600217727998
S02B1,2046,REGION1,DKGO00X00,1,0.698626725301458
S02B1,2046,REGION1,DKGOCVPH2,1,0.1725438814964406
S02B1,2046,REGION1,DKHYDMPH0,1,0.000569829605544288
S02B1,2046,REGION1,DKHYDMPH3,1,0.0014989423223285383
S02B1,2046,REGION1,DKSOUTPH2,1,0.01057560326532876
S02B1,2046,REGION1,DKWIONPH3,1,3.8348110070898715
S02B1,2046,REGION1,FIBMSTPH3,1,2.971795380070752
S02B1,2046,REGION1,FIEL00TD0,1,12.719887270513855
S02B1,2046,REGION1,FIELNOPH1,2,0.10069920097977601
S02B1,2046,REGION1,FIGO00X00,1,0.014742853802527022
S02B1,2046,REGION1,FIGOCVPH2,1,0.003641127840228162
S02B1,2046,REGION1,FIHYDMPH1,1,0.044432773784954534
S02B1,2046,REGION1,FIHYDMPH2,1,0.055570456959948465
S02B1,2046,REGION1,FIHYDMPH3,1,0.26119688558024684
S02B1,2046,REGION1,FINUG3PN3,1,2.33366402270592
S02B1,2046,REGION1,FISOUTPH2,1,0.022361302577036314
S02B1,2046,REGION1,FIWIONPN3,1,6.5345468210727695
S02B1,2046,REGION1,FIWS00X00,1,3.202952173208328
S02B1,2046,REGION1,NOEL00TD0,1,18.04025755469538
S02B1,2046,REGION1,NOELSEPH1,1,3.0907421661656773
S02B1,2046,REGION1,NOHYDMPH1,1,0.6427639672695362
S02B1,2046,REGION1,NOHYDMPH2,1,3.154849197282065
S02B1,2046,REGION1,NOHYDMPH3,1,2.9865125005245243
S02B1,2046,REGION1,NOHYDSPH3,1,0.49550400482112006
S02B1,2046,REGION1,NOSOUTPH2,1,0.003997100488398768
S02B1,2046,REGION1,NOWIONPN3,1,18.489659355260567
S02B1,2046,REGION1,NOWS00X00,1,0.43082175397951605
S02B1,2046,REGION1,SEBMSTPH3,1,4.244045045313665
S02B1,2046,REGION1,SEEL00TD0,1,21.003060510261225
S02B1,2046,REGION1,SEGO00X00,1,0.018093499968895012
S02B1,2046,REGION1,SEGOCVPH2,1,0.004468656295880694
S02B1,2046,REGION1,SEHYDMPH1,1,0.14396464435622977
S02B1,2046,REGION1,SEHYDMPH2,1,1.0873165048001756
S02B1,2046,REGION1,SEHYDMPH3,1,3.9959915031648596
S02B1,2046,REGION1,SESOUTPH2,1,0.015139192371348639
S02B1,2046,REGION1,SEWIONPN3,1,8.00608261993325
S02B1,2046,REGION1,SEWS00X00,1,2.68489693330261
S02B1,2046,REGION1,DKHGSRPH2,1,0.13823195102495953
S02B1,2046,REGION1,NOHGSRPN2,1,1.2875445508208063
S02B1,2046,REGION1,SEHGSRPN2,1,2.3470097812104993
S02B1,2046,REGION1,DKHGSRPN2,1,1.13807213149503
S02B1,2046,REGION1,FIHGSRPN2,1,0.8583630338805402
S02B1,2046,REGION1,NOHGTDP00,1,1.282389345651288
S02B1,2046,REGION1,SEHGTDP00,1,2.337612578644347
S02B1,2046,REGION1,DKHGTDP00,1,1.271193883109888
S02B1,2046,REGION1,FIHGTDP00,1,0.8549262304341916
S02B1,2047,REGION1,DKBM00X00,1,3.1121824540026406
S02B1,2047,REGION1,DKNG00I00,1,2.042558261276094
S02B1,2047,REGION1,FIBM00X00,1,9.834454288743075
S02B1,2047,REGION1,FING00I00,1,1.3237728356195266
S02B1,2047,REGION1,FIUR00I00,1,7.0717020880057495
S02B1,2047,REGION1,FIWSSTPH1,1,0.8871161824079996
S02B1,2047,REGION1,NONG00X00,1,1.9856592534292903
S02B1,2047,REGION1,NOWSSTPH1,1,0.16371220102733566
S02B1,2047,REGION1,SEBM00X00,1,12.125830860767483
S02B1,2047,REGION1,SENG00I00,1,3.67219229417824
S02B1,2047,REGION1,SEWSSTPH1,1,1.006577805453443
S02B1,2047,REGION1,SEELDEEH1,1,0.4996518528614775
S02B1,2047,REGION1,NOELDEEH1,1,1.1300688109952641
S02B1,2047,REGION1,NOELNLEH1,1,0.5892501657332448
S02B1,2047,REGION1,DKELDEEH1,1,1.856541618063648
S02B1,2047,REGION1,FIELEEEH1,1,0.8201070799794202
S02B1,2047,REGION1,SEELPLEH1,1,0.48754397274367106
S02B1,2047,REGION1,NOELUKEH1,1,1.1300688109952641
S02B1,2047,REGION1,DKELNLEH1,1,0.5650344054976321
S02B1,2047,REGION1,DKBMSTPH3,1,1.0892649481658725
S02B1,2047,REGION1,DKEL00TD0,1,4.641077141851672
S02B1,2047,REGION1,DKELNOPH1,2,2.2377600217727998
S02B1,2047,REGION1,DKHYDMPH0,1,0.000569829605544288
S02B1,2047,REGION1,DKHYDMPH3,1,0.0014989423223285383
S02B1,2047,REGION1,DKSOUTPH2,1,0.010636417545175397
S02B1,2047,REGION1,DKWIONPH3,1,3.8348110070898715
S02B1,2047,REGION1,FIBMSTPH3,1,3.442062443122519
S02B1,2047,REGION1,FIEL00TD0,1,12.948913869562608
S02B1,2047,REGION1,FIELNOPH1,2,0.10069920097977558
S02B1,2047,REGION1,FIGO00X00,1,0.014966214207856467
S02B1,2047,REGION1,FIGOCVPH2,1,0.0037038208767819
S02B1,2047,REGION1,FIHYDMPH1,1,0.044432773784954534
S02B1,2047,REGION1,FIHYDMPH2,1,0.13788930466073185
S02B1,2047,REGION1,FIHYDMPH3,1,0.26743388509810356
S02B1,2047,REGION1,FINUG3PN3,1,2.33366402270592
S02B1,2047,REGION1,FISOUTPH2,1,0.022507454881461393
S02B1,2047,REGION1,FIWIONPN3,1,6.5345468210727695
S02B1,2047,REGION1,FIWS00X00,1,2.3345172033012433
S02B1,2047,REGION1,NOEL00TD0,1,18.27228659076863
S02B1,2047,REGION1,NOELSEPH1,1,3.0769455611158274
S02B1,2047,REGION1,NOHYDMPH1,1,0.6427639672695362
S02B1,2047,REGION1,NOHYDMPH2,1,2.8813700588698214
S02B1,2047,REGION1,NOHYDMPH3,1,2.9065197725462166
S02B1,2047,REGION1,NOHYDSPH2,1,0.32295672314228163
S02B1,2047,REGION1,NOHYDSPH3,1,0.49550400482112006
S02B1,2047,REGION1,NOSOUTPH2,1,0.0039971004883987684
S02B1,2047,REGION1,NOWIONPN3,1,19.120255334196095
S02B1,2047,REGION1,NOWS00X00,1,0.43082175397951605
S02B1,2047,REGION1,SEBMSTPH3,1,4.244045045313665
S02B1,2047,REGION1,SEEL00TD0,1,21.388804508528217
S02B1,2047,REGION1,SEGO00X00,1,0.01831686037422445
S02B1,2047,REGION1,SEGOCVPH2,1,0.004533034801515672
S02B1,2047,REGION1,SEHYDMPH1,1,0.14396464435622977
S02B1,2047,REGION1,SEHYDMPH2,1,1.0546796979586284
S02B1,2047,REGION1,SEHYDMPH3,1,4.060645634544421
S02B1,2047,REGION1,SEHYDSPH2,1,0.043956000427680005
S02B1,2047,REGION1,SEHYDSPH3,1,0.26773200260496
S02B1,2047,REGION1,SESOUTPH2,1,0.015521729391451631
S02B1,2047,REGION1,SEWIONPN3,1,8.611246456221329
S02B1,2047,REGION1,SEWS00X00,1,2.6488900212751716
S02B1,2047,REGION1,DKHGSRPH2,1,0.13823195102495953
S02B1,2047,REGION1,NOHGSRPN2,1,1.3105364177997498
S02B1,2047,REGION1,SEHGSRPN2,1,2.4236493378069763
S02B1,2047,REGION1,DKHGSRPN2,1,1.209857849507063
S02B1,2047,REGION1,FIHGSRPN2,1,0.8736909451998327
S02B1,2047,REGION1,NOHGTDP00,1,1.3052891553950616
S02B1,2047,REGION1,SEHGTDP00,1,2.413945277790257
S02B1,2047,REGION1,DKHGTDP00,1,1.3426921779765568
S02B1,2047,REGION1,FIHGTDP00,1,0.870192770263374
S02B1,2048,REGION1,DKBM00X00,1,2.898452589534787
S02B1,2048,REGION1,DKNG00I00,1,2.1513243919220244
S02B1,2048,REGION1,FIBM00X00,1,11.151262260968098
S02B1,2048,REGION1,FING00I00,1,1.3469969204549568
S02B1,2048,REGION1,FIUR00I00,1,7.0717020880057495
S02B1,2048,REGION1,FIWSSTPH1,1,0.09926120216972042
S02B1,2048,REGION1,NONG00X00,1,2.020495380682436
S02B1,2048,REGION1,NOWSSTPH1,1,0.163712201027337
S02B1,2048,REGION1,SEBM00X00,1,12.125830860767483
S02B1,2048,REGION1,SENG00I00,1,3.788312718355392
